Name,Riskiness R
AAXJ,[0.18808054]
ADRE,[0.159846]
AFTY,[0.73615496]
AIA,[0.14161198]
ASEA,[0.15311572]
ASHR,[1.77606621e+11]
ASHS,[2.77482234e+12]
AXJV,[1.17776338]
CHAU,[0.46847179]
CHIE,[3.15833403e+11]
CHII,[3.39688314e+11]
CHIM,[0.44124628]
CHIQ,[0.20835939]
CHIX,[0.5407287]
CN,[0.64103009]
CNXT,[1.02438585e+13]
CQQQ,[0.17544396]
CXSE,[0.14073838]
DBEM,[0.21482397]
DEM,[0.26851394]
DGRE,[0.20884024]
DGS,[0.15874154]
ECNS,[5.20419626e+11]
EDC,[0.66386768]
EDIV,[0.26955156]
EDZ,[9.17400114e+08]
EEM,[0.20908746]
EEMA,[0.19333788]
EEMV,[0.2639357]
EET,[0.44673711]
EEV,[3.07657383e+12]
EIDO,[0.3923951]
EMQQ,[0.15839682]
EPHE,[1.0418129e+11]
EPI,[0.19523728]
EUM,[3.54824426e+12]
EWM,[833520.33322547]
EWX,[0.1957788]
FCA,[0.34524571]
FEM,[0.20190331]
FEMS,[0.17161902]
FNI,[0.16082002]
FXI,[0.78535416]
FXP,[1.98845879e+12]
GMF,[0.18268391]
GXC,[0.24672101]
HAO,[1.37644548]
IDX,[0.40041228]
INCO,[0.14665901]
INDA,[0.2537524]
INDL,[0.91975437]
INDY,[0.22314757]
INXX,[0.28790827]
KBA,[1533586.99979076]
KFYP,[0.42343004]
KWEB,[0.18322783]
MCHI,[0.28310936]
PEK,[1.1962246e+12]
PGJ,[0.18731259]
PIE,[0.23091531]
PIN,[0.19809881]
SCIF,[0.22444444]
SCIN,[0.27384282]
SMIN,[0.16571505]
SPEM,[0.1909246]
THD,[0.11529582]
VNM,[0.37736206]
VWO,[0.22831077]
XPP,[1.29574164]
YANG,[1.22973206e+10]
YAO,[0.30969675]
YINN,[2.25084798]
YXI,[6.30532612e+11]
