Name,Riskiness R
DRN,[0.46751244]
DRV,[5.6736766e+12]
DRW,[0.09203782]
EWRE,[0.13805198]
FFR,[0.12788438]
FREL,[0.11394001]
FRI,[0.16386429]
GQRE,[0.09530109]
GRI,[0.15691148]
ICF,[0.16220549]
IFEU,[0.23741114]
IFGL,[0.13837273]
IYR,[0.11888572]
KBWY,[0.11430062]
LRET,[0.31577912]
MORL,[0.2004691]
MORT,[0.10173553]
PSR,[0.13251089]
REET,[0.15052838]
REK,[2.42075782e+12]
REM,[0.09634643]
REZ,[0.17832433]
ROOF,[0.1352415]
RWO,[0.13033549]
RWR,[0.13817496]
RWX,[0.16233885]
SCHH,[0.14447815]
SRET,[0.06915755]
SRS,[4.7622941e+12]
TAO,[0.11295455]
URE,[0.2360601]
USRT,[0.1477772]
VNQ,[0.15587268]
VNQI,[0.09389806]
WPS,[0.10504378]
WREI,[0.21213696]
