Name,Riskiness R
AADR,[0.06946216]
COPX,[0.62364895]
DBAW,[0.09941002]
ECON,[0.36539326]
EDC,[0.56506526]
EEM,[0.166936]
EEMS,[0.16179326]
EMCG,[0.40960004]
EMFM,[0.64795449]
FAN,[0.09846075]
FIEG,[0.13789154]
FLN,[0.55388006]
FM,[0.16475603]
FNDE,[0.1988515]
FONE,[0.09815414]
FPXI,[0.19954741]
FWDI,[0.18244832]
GDXJ,[0.46422374]
HEEM,[0.14991695]
HILO,[0.24715761]
ICLN,[1.49074367]
IEMG,[0.15241289]
IFV,[0.15831319]
IQDF,[0.1637494]
JDST,[4.11963496]
KOL,[0.58709784]
LIT,[0.11817016]
PICK,[0.84753129]
QEMM,[0.16069182]
SIL,[0.69820349]
SLVP,[0.60799061]
SLX,[0.39823393]
SOCL,[0.07618383]
SOIL,[0.63275031]
VIDI,[0.14634098]
