Name,Riskiness R
CBND,3.2565044896904976
CORP,0.0006237310056000179
GSY,1.818755737224211e-05
ICSH,2.0345461570404394e-05
IGIB,2350149589466.4336
IGIH,0.0003038099211374805
IGSB,1.756984118643893e-05
LDRI,2672901770873.755
LKOR,0.00017670756436785718
LQD,0.0005358122993419264
LQDH,0.0005150167219699954
PFIG,1437.6783793850577
QLTA,0.0027234554704988066
SKOR,3.0121307361821055
SLQD,2758336835655.423
SPLB,0.0001898649091285543
USIG,0.0011335629785332272
VCLT,0.0002175770729010191
VCSH,1092187483024.2236
