Name,Riskiness R
BIL,[8.17902809e+09]
DFVL,[0.1515935]
DFVS,[2.00100065e+12]
DLBL,[0.3534415]
DLBS,[3.16284672e+12]
DTUL,[0.09415689]
DTUS,[0.22274663]
DTYL,[0.16153297]
DTYS,[4.54108435e+12]
EDV,[0.20441126]
FLAT,[0.69542253]
GOVT,[0.04021796]
IEF,[0.05585732]
IEI,[0.02894078]
ITE,[0.02406334]
PLW,[0.07021321]
PST,[3.32047846e+12]
SCHO,[0.01055434]
SCHR,[0.03514865]
SHV,[0.00920449]
SHY,[0.01026067]
SPTL,[0.1192171]
SPTS,[0.17057246]
STPP,[2.21264002e+12]
TAPR,[3.28144277e+12]
TBF,[4.4661909e+11]
TBT,[4.64026323e+12]
TBX,[8.14560992e+11]
TLH,[0.06325477]
TLT,[0.12673131]
TMF,[0.39385477]
TMV,[7.21056731e+12]
TTT,[8.30663799e+12]
TUZ,[0.01997275]
TYBS,[3.44122488e+12]
TYD,[0.26925796]
TYNS,[1.50466516e+12]
TYO,[1.80121699e+12]
UBT,[0.27454285]
UST,[0.1272065]
VGIT,[0.03554851]
VGLT,[0.11429746]
VGSH,[0.01125893]
ZROZ,[0.20744394]
