FPE,IPFF,PFF,PFXF,PGF,PGX,PSK,SPFF
0.001583646407378982,0.0020744751038514983,0.003580340700889882,0.0009795466221716273,0.007315859094055969,0.007235350650666408,0.005393558881408254,-0.0026574578442600943
0.004538641213002118,0.02774337119224062,0.005351744433337624,0.007828051569174807,0.008958370464596308,0.011181206840705305,0.01026390584596252,0.00599585066361861
0.004739397768363291,0.013297253491295059,0.006126574882042509,0.004214887285820981,0.003329644559501603,0.0006911325950341793,0.001847153968569961,0.0014908044025130887
0.0015725559494440915,-0.0035913085662179485,0.003797007758532813,0.0038800959842072735,-0.0016592606070347756,-0.0013813105213431945,0.00322660633126416,0.0013298215678769936
-0.0020932408550667987,0.004405258767324746,-0.002521707249160252,-0.0004831293468147952,0.00444379597820021,0.005829788717887095,-0.0006890184796827209,-0.0019918957110764248
0.008022653114030684,-0.005582202088978079,0.007585326870432485,0.0009665328906289779,0.006652058518032446,0.005528440946357102,0.008275729147920192,0.002661224337942219
0.0,-0.007618537731514038,-0.011543205803755204,-0.008692194718314694,-0.0044054736108344785,-0.004810584978996032,-0.0075239692627021,-0.011280699688042984
0.0026110958455821923,-0.0028615107030412284,0.0041030379096794745,-0.0025701488141495104,-0.0027655407224974012,-0.002762859453956568,-0.00022973507695425377,0.00415526746442447
0.0078120610157166705,0.021138013650651023,0.008382333905237441,0.013229280375940657,0.007790560612792662,0.01137363596298578,-0.004365876081421104,0.008064173630305217
-0.006718340638803622,0.005175149043061943,0.005289539420949417,0.004352183864719494,0.004424581100036978,0.0055060859959782,0.018015275090653125,0.004666610493202961
0.005412291335635619,0.006732557549458497,-0.006264343192507441,-0.010110558462764091,0.0005508176834823046,-0.0006844017424707888,-0.0025217438980172386,-0.003981159337231321
0.0015628804701928215,-0.01272001842510196,0.011192681060997177,0.01363498435918431,0.005503259180419429,0.004109313011691125,0.007814228507176467,0.008846570224346675
-0.0015604416863563408,0.0035969097031734033,-0.001503175365203139,0.0009684964177401402,-0.0065676370850280405,-0.008185530302873842,-0.0041047405166749675,-0.0019919542815934077
-0.0005200479120053125,-0.0063720225063405135,0.0005019344165571181,0.00241765911139986,0.0032781970388136637,0.007088720314262978,0.0036641842381692673,0.0
-0.005021508232272387,-0.008417151982334543,-0.015546954577015716,-0.02411967607467506,-0.009382001037717377,-0.013040548421772954,-0.013689418180316326,-0.0126414790493319
-0.0021009282143987663,-0.0057301239308443115,0.00848981942843286,0.008699699734815559,0.003342474826443215,0.006258800541292696,0.005783065571152285,0.01027701746359817
0.011052939759868277,0.0040782848834301135,0.009391070416895794,0.013759087008255007,0.004997155454157319,0.005528493037405809,0.011729380247731758,0.00804830679536269
-0.0005207032029929492,-0.005280185729229948,0.002514387070874609,0.0033933242239881805,0.008317723567342164,0.00641918926936332,0.001363658514299616,0.0
0.006855631122780489,0.0053082140854918605,0.004263773641839021,0.0067630005650871775,0.004956074909359017,0.005490588955147054,0.0068106498575801425,0.0033266946685184427
-0.006756639547591272,-0.005280185729229948,-0.014735300835961246,-0.01295585642016396,-0.011506310546361278,-0.01160396787497137,-0.013979406249082331,-0.013925643382869323
-0.002616674125660464,-0.013111412205068573,-0.0015741027342546779,-0.005418662998027994,-0.007761104660979966,-0.007596574028038029,-0.005945932696977046,0.0014438957574141975
0.00314783647803477,0.009954466163896744,0.0073981328426414705,0.0044160759154548345,0.002793384035206778,0.0,-0.00299027140830022,0.006076642231940638
-0.00575271971762465,-0.019712550654951904,-0.001772687707977859,-0.004396659931423231,0.003933479270778013,0.007274577772640582,0.009632321295299234,-0.0026842219149618663
0.0038622287932325475,-0.023460380499071842,-0.0035521697838480936,-0.003925614354994984,0.005019820548708721,0.002083268781935004,0.0023097451711291627,-0.006729684915880722
0.0010542759456612554,0.014563174474435347,0.0030402189413766463,0.0021664458094630018,-0.001110224081151365,0.0,0.0025342691016877763,0.00012849766575044746
-0.003686284401396939,-0.0016954432396183337,0.00484612936753732,0.0004949880931393271,-0.0016665741232836585,-0.0006926496888694768,0.005515749802066787,0.0006814273704352237
0.0052853797509149975,-0.001274330791842075,0.006345192274483759,0.012376405605011359,0.01060389003123968,0.013364020771586708,0.004114566880742771,0.007487978406672932
0.0068872464314799,0.0059528928368714346,0.002522126462531862,0.006845783838954836,0.004427112109145102,0.0041263900792668385,0.005690843344812143,0.0020271496975798
0.0015726941319696953,-0.008030685967124453,-0.0007546294750914847,0.005828178758168455,0.0038565425380286014,0.004109874934951656,0.0022633183203675487,-0.004045634197970537
-0.0010463209514859364,0.012794204685638228,0.008318973585151393,0.0024380120666832442,0.0010980919102431988,-0.0006824396018503675,0.0045165942050835045,0.00627460434250159
-0.0020953072260536487,0.003373932316637177,0.0012540523441721342,0.0053141579438190775,0.0049479245772531535,0.0035745071464154923,0.0020234897933543478,-0.0006764714826000577
0.007106157565101986,-0.01807420967935406,0.003508047277591256,0.0028828577367197377,0.00219269706459711,0.005467662552313847,0.005159984046333961,0.0020309731967770566
-0.004188693723703004,-0.015411142568699843,-0.016229423495098542,-0.010062235732135423,-0.00711158787450821,-0.009517250157778377,-0.015401225723544784,-0.013513270285619768
-0.0031544472806872602,-0.009375274953364177,0.002244955878547339,-0.005376100005015155,0.0005509634460784159,0.0027457957426592593,0.0015869663352679638,-0.003348642643718177
-0.0005276647732068515,-0.014524618817452432,0.005596697577221645,0.010253907662144963,-0.003854478827966585,-0.002738276993348701,-0.018786823448747342,0.00207363526907362
-0.011081655057294429,-0.015185767758721554,-0.008601626524065945,0.0004831149369206499,0.007074244184187866,0.005706745806319709,0.02175999449982788,0.0041378452307040394
0.01845069654486709,0.012335555807235462,0.020483074678464795,0.0,0.013238402852937009,0.01165976780200683,0.015484253793082357,0.002747413715889351
0.003709791925811321,-0.029650348605681706,0.0015146988755386011,0.012418076357005993,0.0005437550119799608,0.0020339372452650405,0.002048018866497889,0.006824174528707813
-0.0010562434009951814,0.0013896456007517347,0.0,0.0019241165588114622,-0.004352477395981354,-0.0033827552021088642,0.0036338699327832405,-0.0013679121919031962
0.002114115910218614,-0.03744846788722312,0.00378127800703376,0.008641068651341606,0.008602670874560231,0.008400274821556784,0.00429971910350305,0.0027399420399723227
0.006497482630178271,-0.04803088278004679,0.0035157333395002513,-0.0023801285861595016,0.007076495570053064,0.005412448424913464,0.00991420714753155,0.0006825600913131732
-0.0005247917482490293,0.029768027191456003,-0.00450448835700376,-0.006201672459989414,-0.0027028475677777827,-0.0013457423187529722,-0.006247292329472539,-0.004777981738016626
0.00735640608758233,0.02960414633556107,0.01028355418398783,0.010765201818713177,0.0,0.0,0.005164120993560566,0.014630167513277425
-0.008346539443505897,-0.0038205383695322937,-0.004000112657714924,-0.0014285098929739727,-0.0018287215252308345,0.0002237929616941479,-0.00536060737137541,-0.0013593759218759188
0.01318238967532892,-0.0019175954316903664,0.008032419546958009,0.002860985394089391,0.008729263308181601,0.0067702782412439495,0.008308975994730586,0.0006803388030536459
-0.002605756483432153,-0.01921215304328124,-0.011454178957472595,-0.019971339695370058,-0.004326621518636422,-0.005379833884547283,-0.006236275198481586,-0.0074827515329659675
0.002090183365966034,-0.014363047287250715,0.005262489430274795,-0.0024910368541410577,-0.0032593249582287672,-0.0027048942418002827,0.0033618207717435594,0.0028866032162770503
0.0031278132452105976,0.013459409014494262,0.007800530712315095,0.013658475279119946,0.014001113814405702,0.012403093726950393,0.0,0.004123707175289054
-0.0036382516587741016,0.009345925563949113,0.0007494708049312905,-0.006256380716616189,0.0010798463988459868,0.002691965533894311,0.009979809523545128,0.0034225234025747142
0.010984992300119041,-0.027290765541085987,-0.002744683809800101,0.0004841716475231257,0.0037758956869535796,-0.002013574857539538,0.000669144112519849,-0.005456958537977632
0.0015565543630750628,0.003847502210786765,0.005663581238443402,0.010694646238731221,0.0005372780797253531,0.0047073693215633795,0.0028972561510661023,0.007724377681852872
-0.001036176960019598,0.01152305195169195,-0.0024983358355584787,-0.002894132805706234,-0.0048333801762876286,-0.0066931609907300346,-0.0015556705282477976,-0.0006841286783850606
-0.0010372517363704495,0.009906052665096162,0.003256050129672845,0.008708453608649894,0.0051769116721729356,0.0062832691256828254,0.0,0.0041094019539039605
-3.7828559792522963e-06,0.06424706291946164,-0.009238321028417752,-0.004796658308687934,-0.0064722894571308314,-0.005383321819483771,-0.008012501574388459,-0.005457080562482862
-0.0026061367417603626,-0.0008580021731818579,0.0018434752673376215,-5.5311707915022415e-06,-0.004886282598925821,-0.004736367685081187,-0.006057742333179404,-0.006775274298794478
0.003657784972386398,0.02036097831640853,0.006570800247265885,0.010144952730109884,0.0005456394383365102,-0.0006800751191303778,0.005191942589396874,0.011805627159666644
-0.0031234177757452305,-0.032652483907409144,0.0007529652619789517,-0.001913108275646532,0.009290865290837528,0.007058162769163077,0.0038174055417753076,-0.004804128061364686
0.0062289579454327315,-0.01734692441483647,-0.0027596147506709443,-0.0014371895880891795,-0.0010862041829237913,0.0,-0.0033558835583054163,-0.0020691113434618707
-0.004168329206942436,-0.01478986492549176,-0.007044191072943974,-0.010556591809831184,-0.0043471652391877036,-0.00407331268876126,-0.0033668663026596114,-0.010366459463459049
-0.0031404741223640467,0.014187080210527194,0.0005023543403950627,-0.002078464331970454,-0.002729787017021939,-0.00204494372474626,-0.005405161476205156,0.0008180489569275872
-0.0031491900143261285,-0.012440081161273084,-0.00178054746880123,-0.0004880008711987036,-0.006567999904284515,-0.0068307307953816895,-0.01336064271156973,-0.0007017967526922469
-0.0005268075534463182,-0.03100789969529128,0.001783723473116329,-0.004878231410788998,0.006579215857947367,0.005074776455115498,0.015027728419202148,-0.0007021051440270151
0.0033281366906811145,-0.0160001087599787,-0.005342374055444839,-0.01470520612714664,0.002200023560448723,0.0006876252030630885,-0.0013753188353306798,-0.009838685723711023
0.0026399059499140217,-0.058284253731251914,0.0038910838097669844,0.0062202270465542475,0.0016467707731786215,0.000687408431852154,0.00022931252744084853,-0.0005516675124697947
0.006845735734781074,0.00486491535945714,0.011006015662340718,0.011454095228292134,0.004383374411647453,0.008241871744474598,0.015607180381093,0.007856880501882369
-0.002092198197589434,-0.011296620264972846,-0.004303508724663485,-0.015263271727850403,0.003728042054717541,0.005070703515333561,-0.001807984608326108,-0.007795631159426008
0.004987542838244585,-0.012513414393820886,0.00483089952824605,0.010499972794611028,0.003277223267886673,0.0013620717613344855,0.0,0.00499992631667893
-0.0015703888157282755,-0.003305642943847274,-0.00556704911626396,-0.0009895478926826363,0.0005442289009788188,0.0013603869425688484,0.002716932026737995,-0.009239765701963758
0.0,-0.00162013019064549,0.007768678831476831,0.00893898854022807,-0.001087798452207474,-0.0020379339579957557,0.002483465302763957,0.007341316955807275
-0.007861444930806859,-0.02999970143463648,-0.010400808079462044,-0.010339692861068743,-0.0007297392423593715,-0.0011368497241418484,-0.0038288988348645844,-0.011461433155247258
0.004460504048770768,-0.02061836800587896,0.002306923313711316,-0.010945514777275728,-0.0005473501355935309,0.0013698428524151105,-0.0018085732933028648,-0.0028983920377186933
-0.0026413640825166816,0.016374224880117097,-0.006137826552647424,-0.006538963834376823,-0.0005478522753882193,-0.0006839004886575618,0.0009058820383255324,-0.008721017442600941
0.002648359363817867,0.015660034293363004,0.0041921577912662,0.0041868218885362015,0.0016445927424084833,0.0,-0.0006789041222654026,0.00823119328081706
0.0010565196423636064,0.0017063345662021155,0.00025753104491973847,0.003540862285625989,-0.002737138907474589,-0.003422262862060645,-0.011096214593617931,-0.0007314547340526728
-0.004221423622654954,-0.06132861829350976,0.0010299859140253523,-0.007056862380767285,0.009077391560828702,0.009793436241339132,0.02062560436377097,-0.007320940604983373
0.0021265366205394727,-0.022988742808085418,-0.011825453264758964,-0.022334459270374373,-0.006010794264442893,-0.0054681952158052455,-0.00682103726061153,-0.012536461431458612
0.004259854022384803,0.02580078588184952,0.013595244002029295,0.03450684171759204,0.008795610750535171,0.007560402479138211,0.009843939423337654,0.019702292529655788
0.003711197233691396,-0.0054578010138936475,0.0077339885276005264,0.004058632419497198,0.002180031144446861,0.0027280850997864524,0.0045342213983792885,0.0014734324284607096
0.0,0.03902423178380223,0.0015348323641459665,0.004042783220294065,0.011894187292618302,0.010953384014091991,0.007447582961759774,0.0
0.008999734203035842,-0.0005865703792542204,0.0028093119197802018,-0.006039418557334978,0.001619797125299673,0.0013522932832097994,0.0024642408414099104,-0.007358116056554191
0.0005256372720378764,0.020551905995558912,-0.0068770452884899975,-0.01113906852534739,0.0016175721073052641,-0.0006751514225964472,-0.0008939305406863127,-0.009636913358567456
