,Date,AMJ,AMLP,AMU,AMUB,AMZA,ATMP,CRAK,DDG,DIG,DRIP,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,GUSH,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPB,MLPC,MLPG,MLPI,MLPO,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YLCO,YMLI,YMLP,ZMLP
71,2011-02-01,23.404004999999998,16.530001000000002,,,,,,34.722286,55.87426,,110.07225,,18.272276,2149.930908,8.653366,104.212471,,,,22.02993,37602.875,56.260612,,31.231451,,13.682897,66.550652,58.685966,,35.01437,37.594429,37.582863,,,,19.329570999999998,20.099460999999998,,,56.413897999999996,47.334576,12.790502,44.705055,38.332607,27.308659000000002,22.020428,38.979,23.079676,25.953032999999998,16.040329,64.45506999999999,61.552315,94.43881999999999,39.165279,64.437859,56.564316000000005,,,,
72,2011-03-01,23.494410000000002,16.360001,,,,,,34.024452000000004,57.063663,,105.371376,,17.752201,1977.936523,9.755602,108.197449,,,,22.659616,40357.222656,61.081417,,31.850254,,15.012958,68.499931,60.616528,,35.324515999999996,37.978905,40.063114,,,,18.99341,19.821175,,8.964317999999999,48.49025,47.430706,13.885821,44.746604999999995,41.032902,28.026344,22.73554,40.470745,24.334204,27.452824,15.852176,66.43066400000001,65.975693,96.10186800000001,40.424824,65.430588,59.067485999999995,,,,
73,2011-04-01,24.255487,16.709999,,,,,,33.516028999999996,58.178501000000004,,102.024986,,17.971731,1868.21582,9.985917,109.031525,,,,22.915142000000003,40711.496094,57.20323199999999,,31.86846,,14.630664999999999,68.88136300000001,59.95681,,36.111794,38.567142,40.300083,,,,19.628389000000002,20.206976,,9.279568,49.501781,46.574261,13.700323000000001,42.752327,40.553505,28.173565000000004,22.751972,41.207409000000006,24.352657,27.993121999999996,15.965067999999999,66.337296,65.975693,97.221535,40.561729,66.251793,58.741051,,,,
74,2011-05-01,22.733334,15.94,,,,,,34.931637,52.95417,,110.19176499999999,,17.155188,2102.484375,9.377219,103.656387,,,,21.874784,36390.359375,53.40584200000001,,30.285048,,13.555465,66.015923,57.131111,,34.354324,36.899055,38.7756,,,,18.6665,19.459822,,8.735505999999999,47.836967,44.322853,12.861166,39.677818,38.459785,26.876216999999997,21.535470999999998,39.402573,22.885958,27.126783000000003,15.137186999999999,63.75156,56.15430799999999,92.956932,38.629787,63.4776,56.141406999999994,,,,
75,2011-06-01,23.283367000000002,16.040001,,,,,,35.210770000000004,50.877338,,112.422684,,16.050913,2161.792725,8.587562,99.810417,,,,21.354616,33885.5,50.308681,,30.093933000000003,,12.902384,63.905983,57.166878000000004,,33.201225,36.094349,37.480183000000004,,,,18.760986,19.651917,,8.593134,45.350285,44.025532,12.101510000000001,37.392703999999995,37.86298,25.974516,20.968313000000002,39.071068,22.65535,26.437431,14.384554999999999,62.154251,53.305351,91.013977,38.151402000000004,62.028713,54.187054,,,,
76,2011-07-01,22.888304,15.86,,,,,,34.572753999999996,51.920367999999996,,108.399055,,15.964057,2050.589355,8.446025,103.91478000000001,,,,21.705927,36320.503906,46.295834,,28.27297,,11.814594999999999,66.15065799999999,59.703208999999994,,33.489094,36.678787,38.467537,,,,18.206608,19.107635000000002,,8.221950999999999,46.972954,45.756607,11.218739,34.442840999999994,39.682751,25.44322,21.613541,40.396694000000004,23.605467,24.878904000000002,12.982792,64.06851999999999,48.207237,92.446495,39.129684000000005,63.16631700000001,57.378356999999994,,,,
77,2011-08-01,22.254953,15.57,,,,,,37.433871999999994,40.548656,,123.617157,,14.314491,2391.613037,7.734605,90.954483,,,,19.038355,26780.072266,41.879017,,26.241705,,10.646827,58.174587,50.261318,,30.296976,32.909954,33.025215,,,,17.971811,19.281662,,8.069276,41.78886,38.799347,10.016417,30.121912,32.305828000000005,22.12454,19.266922,35.414134999999995,19.860326999999998,22.938597,11.665694,56.664776,40.934917,82.567101,32.990082,56.713375,49.509567,,,,
78,2011-09-01,21.657936,15.24,,,,,,41.860146,30.247644,,157.399719,,11.085718,3407.2700200000004,6.667478,73.488258,,,,15.137504999999999,17209.701172,32.964573,,22.389633,,7.465664,47.192509,38.796791,,26.678707,28.501768,23.980995,,,,17.308319,18.691479,,7.5991740000000005,35.909335999999996,29.988102,7.7532190000000005,22.64336,26.347544,18.437113,15.660553,29.01721,14.915999,19.403124,9.417226,46.218146999999995,24.216076,71.082291,26.095667000000002,48.343521,39.537563,,,,
79,2011-10-01,23.839638,16.18,,,,,,35.689289,41.01017,,109.315331,,13.363264000000001,1920.110718,7.2299929999999994,87.93504300000001,,,,18.618123999999998,24200.363281,34.742077,,24.027452,,7.892500999999999,59.011318,48.365349,,31.197525,33.5564,29.976242,,,,18.584272,20.248016,,8.177764999999999,39.997601,37.502869,8.686608,25.396204,32.843933,22.125782,19.155584,35.868874,19.002451,21.43672,10.499125999999999,57.082081,26.24033,84.197197,32.48624,57.823616,49.743885,,,,
80,2011-11-01,23.483442,15.97,,,,,,34.682411,41.877811,,101.945313,,13.150648,1706.6003420000002,6.841196000000001,90.954483,,,,18.672943,25323.060547,32.856846000000004,,22.682428,,7.513985000000001,60.534611,49.467216,,31.366375,34.13932,29.178452000000004,,,,18.577456,20.565327,,8.162333,37.2159,36.367943,8.117575,23.248266,34.076679,21.419546,18.990170000000003,35.878136,19.519023999999998,20.960967999999998,9.671242,57.773140000000005,23.016517999999998,85.563828,33.361237,58.78580899999999,50.963234,,,,
81,2011-12-01,25.124285,16.620001000000002,,,,,,34.742222,40.530190000000005,,102.10466,,13.268767,1676.946167,6.551666,84.497536,,,,17.640627,19724.542969,29.382637,12.786332000000002,22.810526,,6.877752,56.703323,46.511005,,30.707045,33.649334,25.473885,,,,19.237928,21.768866,,8.583611999999999,31.273151000000002,33.561840000000004,7.3173770000000005,21.353026999999997,33.558147,20.936325,18.551804999999998,35.322598,18.596571,20.065441,9.022099,54.583691,18.518175,82.995186,31.92437,57.34251,48.672340000000005,,,,
82,2012-01-01,25.607820999999998,16.83,,,,,,34.004517,42.025501,,97.483459,,14.095722,1582.0527339999999,6.791561,81.364746,,,,18.152309,17225.0,32.906101,17.548975,25.081379000000002,,7.679964,59.681743999999995,49.334140999999995,,32.027611,34.392105,27.929679999999998,,,,19.801271,21.939859,,8.636274,39.700965999999994,36.273167,8.124335,24.386375,35.460842,23.147978,19.992529,36.875504,19.032142999999998,21.786823000000002,10.151036999999999,56.7099,24.57518,86.076195,32.985462,58.884693000000006,50.577667,,,,
83,2012-02-01,26.3041,17.09,,,,,,31.911005,47.388290000000005,,85.890617,,14.622513,1318.130127,6.841196000000001,88.482437,,21.663651,23.927751999999998,19.527489000000003,21835.0,33.656494,15.538155,26.247311,,7.903410000000001,64.17662800000001,51.817440000000005,,33.817764000000004,36.579231,28.162090000000003,,,,20.579121,23.191875,,8.909349,40.774615999999995,38.167053,8.455759,24.386375,37.379765,24.718436999999998,21.557961,39.118244,20.249907999999998,22.538414000000003,10.301558,60.322506000000004,23.447805,91.314743,35.612877000000005,62.37495,54.970078,,,,
84,2012-03-01,25.523605,16.639999,,,,,,32.947792,43.926929,,91.507767,,13.728558,1445.643188,6.477214,82.202126,,20.63401,22.53282,18.519026,17330.0,32.906101,14.313381,25.512867,,7.530999,60.847083999999995,47.962502,,32.369362,35.197433000000004,25.549446,,,,19.883078,22.292963,,8.700538,39.247654,35.615565999999994,8.052678,23.539627,36.469260999999996,24.402483,20.866844,37.774445,19.235104,22.435067999999998,10.113404,56.834152,20.179222,88.017647,33.566265,59.767677,52.736808999999994,,,54.517540000000004,
85,2012-04-01,26.090933,16.809998999999998,,,,,,33.326617999999996,42.802834000000004,,92.663071,,13.869866,1466.401123,5.8567919999999996,82.71386,,20.230392000000002,22.644413,18.051470000000002,17195.0,30.710511999999998,13.280551,24.827507,,7.059275,59.778957,48.050034000000004,,31.970652,34.91264,25.252916,9.592158,,,20.020973,22.352895999999998,,8.834392999999999,37.672973999999996,35.790928,7.501212,21.592909,35.695816,24.021482000000002,20.473177,37.524231,18.884531,21.585548,9.501897,56.872753,17.965023000000002,87.080391,32.691772,59.572070999999994,52.336708,,,55.630131000000006,
86,2012-05-01,23.828119,15.73,,,,,,36.975296,34.035315999999995,,114.773125,,11.836797,1994.246216,4.946837,71.176743,,17.65217,19.203581,15.759504000000002,10605.0,26.930756,8.865889,23.053455,,5.834455,51.32246,41.60627,,28.251993,31.178071999999997,19.851311,8.964398,,,18.835396,20.98457,,8.166533,32.567204,30.915928000000005,6.585992,18.107441,29.664927000000002,21.410252,18.120511999999998,33.863548,16.421331,19.610397,8.147174,49.571323,14.258470999999998,77.43175500000001,28.233812,53.208454,44.500599,,,48.39822,
87,2012-06-01,25.627388,15.98,,,,,,35.081173,37.472115,,101.188385,,11.876975999999999,1647.291992,5.261186,76.387062,,18.393511,19.556963,16.309572,12535.0,28.403747999999997,11.059510000000001,24.358717000000002,,5.975143,53.684360999999996,41.498569,,29.513252,32.615749,19.658966,9.20295,,,18.975368,21.436359,,8.52634,33.99873,31.249107000000002,6.828257000000001,18.787535000000002,31.045374,21.995693,19.271814000000003,35.00346,16.430563,19.873749,8.758678,51.234379,14.874877,81.415054,28.34457,55.499691000000006,46.793865000000004,,,50.901577,
88,2012-07-01,26.123276,16.450001,16.519499,,,,,32.828163,40.545063,,92.185005,,12.683144,1389.300293,4.897204,76.757378,,19.146601,20.756605,17.054274,12365.0,26.513868,9.944419,24.617775,,5.331861,55.699467000000006,45.313522,,30.652245,34.192677,18.689245,9.410110000000001,,,19.661865,22.225302,,8.798921,33.736282,34.274071,6.3293230000000005,17.413519,31.162857000000002,22.009182,19.983938000000002,36.705067,17.740576,19.373369,8.213025,54.326889,12.40925,84.603378,30.158102000000003,58.523785,47.673687,,,53.349318999999994,
89,2012-08-01,26.209234,16.34,16.526117000000003,,,,,32.349647999999995,42.430893,,87.12559499999999,,13.265904999999998,1266.235229,5.393543,76.61734,,19.622766,21.016993,17.532864,12150.0,28.181408,11.096069,25.744320000000002,,5.678304,57.29592099999999,46.419391999999995,,31.823877000000003,35.056042,18.056117999999998,9.662903,,,20.098833,22.807064,,9.173474,34.380463,35.334998999999996,6.728305000000001,18.111807000000002,32.014626,22.632698,21.458643,38.145396999999996,18.109594,20.027359,8.598747,56.00315500000001,13.552845999999999,86.48622900000001,30.722067,60.103469999999994,49.078865,,,52.125434999999996,
90,2012-09-01,27.092583,16.57,17.099297,,,,,31.422522999999998,45.093208000000004,,81.07022099999999,,13.63013,1134.273926,5.534173,81.192879,,20.165754,21.946947,17.99304,14185.0,28.375956,13.381091,26.529211,,5.788151999999999,59.45855699999999,46.761032,,32.450951,36.056168,18.721298,9.758201,,,20.701324,23.251049,,9.457016000000001,35.191666,35.282391,6.900594,18.155447,33.630043,23.218994,22.531155,39.353396999999994,18.635448,20.539182999999998,8.382366000000001,57.527824,13.593401,89.52394100000001,31.415464,61.699946999999995,51.824078,,,54.115116,
91,2012-10-01,27.172958,16.6,17.153025,,,,,32.140297,42.957802,,84.336929,,13.327523999999999,1195.065063,5.445954,77.946777,,19.814898,21.481966,17.707727,12415.0,28.320368,14.788666000000001,25.831038,,5.500856,57.8395,44.989693,,32.112659,35.3134,20.155851000000002,9.650198,,,20.247757,22.950506,,9.245749,34.356609000000006,33.791824,6.715997,17.257557000000002,31.906937,22.728762,21.810841,38.558067,17.749802,20.327738,8.18182,57.001971999999995,11.89828,87.348167,30.295672999999997,60.718628,50.136841,,,54.28554499999999,
92,2012-11-01,26.596951,16.34,16.810505,,,,,32.269894,41.60815,,85.890617,,12.765079,1209.892212,5.454333999999999,73.696838,,19.480751,20.8682,17.707727,10350.0,29.320890000000002,14.285962,26.340435,,5.619154,57.644195999999994,45.475868,,31.543346000000003,34.884319,18.993783999999998,9.656217999999999,,,20.276539,23.285948,,9.120044,32.781929,33.94965,6.6977720000000005,16.818436,32.494354,23.028318,22.54151,39.209389,18.238756,20.935102,8.466242,56.841170999999996,11.606297,86.184967,31.101206,59.975894999999994,49.428173,,,50.7631,
93,2012-12-01,26.103645,15.95,16.504085999999997,,,,,31.980790999999996,42.273727,,83.819046,,12.650958000000001,1159.4801029999999,5.814602,73.229805,,19.539227,21.165782999999998,18.269148,9990.0,30.682716,16.507002,27.072109,,6.058547,59.095066,45.926037,,31.559849,35.047382,20.147839,9.378663000000001,,,19.603855,22.504456,,8.819447,32.829651,33.870743,7.189853,17.916245,32.934929,23.945704,22.65069,39.907227,18.764605,21.941055,8.807542999999999,57.037707999999995,12.685012,85.574081,32.054897,60.27972,50.42588,,,50.6581,
94,2013-01-01,29.361509,17.290001,18.559437,,,,,29.329015999999996,49.406643,,70.951378,,12.803953,901.488281,6.2640199999999995,76.475883,,20.92449,22.972998,20.291193,11285.0,33.919304,17.4158,29.191265,,6.293494,65.382622,51.77721,18.127451,33.736519,38.150063,20.469288,10.06286,,,21.484614999999998,25.021847,,9.704226,35.777477000000005,38.633644,7.7044619999999995,19.497099,34.841995000000004,25.602619,25.842213,44.864601,21.143707,23.293276000000002,9.818598,63.078419,15.885545,94.20710799999999,35.670555,65.617409,54.487701,,,55.192032,
95,2013-02-01,29.185041,17.08,18.504984,,,,,29.059851000000002,49.462134999999996,,70.114799,,12.220458,867.385925,6.331283999999999,75.307976,,20.40032,22.813398,20.430241,10595.0,34.45726,17.059067000000002,30.053106,,6.267702,65.708893,51.542648,18.147745,32.926303999999995,38.210396,19.262812,9.991858,,,21.995289,25.438685999999997,,9.993684,34.828734999999995,37.98679,7.915166999999999,19.321444,36.163478999999995,25.630701000000002,26.472096999999998,45.766407,21.559376,23.768454000000002,10.180486,63.38330500000001,15.912142000000001,94.51416,36.394913,65.905846,54.365784,,13.077045,53.738842000000005,
96,2013-03-01,31.241434,17.719998999999998,19.694075,,,19.04825,,28.830563,51.450989,,66.96759,,12.540969,805.112061,6.448997,78.578156,,20.603226,23.846104,20.745401,11985.0,35.646415999999995,13.628960000000001,29.636087,,6.327886,68.346939,51.7682,19.348017000000002,33.352295,38.899963,18.675879000000002,10.519011,,,23.430519,26.895516999999998,,10.456352,35.328075,38.022240000000004,7.906005,19.101879,38.303513,26.426399,26.95727,46.593052,21.587091,24.310157999999998,10.570941,65.03310400000001,14.183525,96.646507,37.035709000000004,67.280121,56.72910699999999,,13.409844,55.370914,
97,2013-04-01,31.852797,17.799999,19.845623,,,19.201275,,28.541458000000002,50.346214,,67.565155,,12.075678,820.186279,6.7476,75.49379,,20.307323,23.583235000000002,20.094334,10220.0,38.449432,15.869964999999999,30.030663,,7.308021000000001,66.239441,50.992573,19.519361,33.402415999999995,38.659003999999996,17.746569,10.564891000000001,,,23.569860000000002,26.671391999999997,,10.508405,35.053436,37.898193,8.424717,21.034027,38.027378000000006,25.635651,25.831898000000002,45.549628999999996,20.764988,24.072573000000002,11.420147,63.521809,18.066264999999998,95.401207,35.944508,66.695442,53.9534,,13.721444,56.677944,
98,2013-05-01,31.220817999999998,17.4,19.253216000000002,,,18.472576,,27.554522,52.832908999999994,,63.621204000000006,,11.926902,740.367004,7.243995,79.18897199999999,,20.814585,24.315514,20.809669,11535.0,43.913895000000004,16.162664000000003,30.624046000000003,,7.737903,69.72421999999999,52.058678,19.087582,33.519356,39.671803000000004,16.703129,10.41415,,,23.818384,26.797071000000003,,10.559037,36.201916,38.305786,9.433117,23.976152,39.546104,26.965666,27.284569,46.876579,21.319216,25.013424,13.679391,66.25430300000001,22.090839000000003,97.960052,37.014010999999996,68.59565699999999,56.793533,,13.781137,54.717383999999996,
99,2013-06-01,32.400513000000004,17.85,20.029498999999998,,,19.135231,,29.159542,50.309109,,65.91188000000001,,11.067305000000001,780.400146,7.0757270000000005,75.213127,,19.715519,23.75222,20.047882,9770.0,43.092815,14.177775,28.936615000000003,,7.514365,66.89341,51.227489,19.87569,31.9741,38.546471000000004,14.396157999999998,10.832669000000001,,,25.392157,27.831540999999998,,10.771042999999999,34.604038,37.907051,8.938086,23.668768,38.658539000000005,25.307827,25.173920000000003,44.768496999999996,21.273029,24.063066,13.469672000000001,63.926281,21.053670999999998,95.904449,36.418808,66.721008,54.715164,,13.873981,56.483578,
100,2013-07-01,32.136532,17.83,19.945868,,,19.532657999999998,,26.966345,55.765541000000006,,59.079674,,12.12405,661.536255,8.158261999999999,81.18998,,20.842842,25.094738,21.075441,12275.0,48.085384000000005,15.055882999999998,31.077225,,8.106981,70.325089,53.965996,19.882622,34.124756,40.822403,14.599957,10.792769,,,25.039293,27.413496000000002,,10.65915,37.408642,39.732395000000004,9.740802,26.286501,41.400139,26.848254999999998,26.652604999999998,46.925117,21.951898999999997,26.025669,15.132229999999998,67.415237,25.282131,100.911201,37.712841,70.568314,58.836227,,14.104460999999999,56.847775,
101,2013-08-01,31.080595000000002,17.32,19.172287,,,18.98068,,27.424923,53.749348,,60.812626,,11.756908000000001,674.386414,8.073724,81.518127,,20.662645,25.244949,20.628611,12365.0,45.641006,15.183941,30.392256,,7.750344,70.896683,54.047474,19.106171,33.904545,40.161449,15.162435,10.493522,,,24.781513,27.189371,,10.326717,36.143654,39.83873,9.491982,24.421576,41.222618,26.110355,25.897236,46.188225,21.850182,25.566057,14.319695000000001,66.730453,24.076532,99.40151999999999,37.070007000000004,69.840561,58.505951,,13.828169,54.996356999999996,
102,2013-09-01,31.361803000000002,17.59,19.781378,,,19.376198000000002,,26.727089000000003,56.276539,,57.774981999999994,,12.174114999999999,630.399292,8.834599,87.70581800000001,,21.168910999999998,26.681348999999997,21.354713,15355.0,50.02013,17.65362,31.790353999999997,,8.907239,72.98628199999999,56.718605000000004,19.523651,34.743053,40.961548,15.488508,10.775889999999999,,18.615982000000002,25.524462,27.820017,,10.482732,37.575089,41.717242999999996,10.551766,28.195821999999996,44.733452,27.359109999999998,26.206253,47.038486,22.811853,27.730076,15.581509,68.343285,30.592087,101.764137,39.119621,70.98786199999999,62.138988,,13.834905,56.646339000000005,
103,2013-10-01,32.219685,17.870001000000002,20.430641,,,19.911325,,25.421141,61.054104,,52.815158999999994,,12.588906,550.580017,9.500862,91.739067,21.783092,22.172869,27.873653000000004,23.003057000000002,17305.0,51.813305,20.83676,34.079868,,9.211688,77.741562,60.045970999999994,20.267014,36.250675,42.867435,16.254782000000002,10.971447,,19.005653,26.110241000000002,28.135340000000003,,10.614739,39.331089,43.967921999999994,11.098983,28.624533000000003,47.780769,28.754837,28.798197,50.898445,24.222521,28.883984,16.293556,72.291977,32.187737,106.37853999999999,41.270603,74.310257,65.777275,,14.402714000000001,57.763748,
104,2013-11-01,32.043892,17.68,20.42359,,,19.836998,,25.012407,61.295815000000005,,52.17775,21.225849,12.261156,543.413574,9.424653,92.114273,21.844088,22.129969,26.634407,23.040385999999998,17355.0,51.888802,20.919082999999997,34.03294,,9.20299,76.652397,58.53029599999999,20.147791,36.081272,42.710285,16.230326,10.863553,,19.19681,26.350123999999997,28.619114,,11.089438000000001,40.471245,42.878025,11.108208,28.401602,45.837978,29.587760999999997,29.187715999999998,51.532188,23.833624,29.545231,16.513610999999997,71.66861,34.226616,106.55767800000001,40.150394,74.353256,64.075684,,14.505444,55.932426,
105,2013-12-01,33.005703000000004,17.790001,20.805757999999997,,,20.576229,,24.015501,64.772942,,49.010635,22.008842,12.362001,497.202454,9.610944,91.457649,22.445299,22.413134,26.681348999999997,23.572306,16900.0,52.813702,20.608083999999998,33.835896000000005,,9.081211,77.290878,58.820721,20.867731,36.606403,44.08099,15.84719,11.055817,,19.262983,26.820539,28.597351,,11.346624,40.021839,42.594475,11.135886,28.490776,45.699921,30.392291999999998,29.819592,52.487534,23.926222,30.446056,17.145067,72.978607,31.186026000000002,107.83706699999999,40.813179,76.133804,64.784683,,14.382163,58.540863,
106,2014-01-01,33.183731,17.799999,20.98444,,,20.538692,,25.989378,56.733672999999996,,55.414584999999995,22.074669,11.843173,586.4121700000001,9.653472,91.27977,21.103233,20.925526,25.902214,22.307160999999997,16640.0,54.458732999999995,20.011438000000002,34.647858,,9.112815,74.235313,55.727261,20.981251,34.784267,41.491962,14.771423,11.048985,,19.606028,26.321171000000003,28.568347999999997,,11.169044,40.472614,40.764153,11.448523,29.565582,43.639755,29.102789,28.354532,50.056026,22.294098,29.348748999999998,17.959183,69.91444399999999,35.323986,103.027344,37.977131,72.054955,62.23514599999999,,14.624019,58.921825,26.910246
107,2014-02-01,32.642528999999996,17.41,20.684254,,,20.411079,,24.713335,62.992973,,49.488686,22.270929000000002,12.343349,498.43801900000005,10.323618,93.062225,22.239693,22.227942000000002,27.496918,23.672718,17425.0,59.42599499999999,22.318333,36.754566,,9.834795,77.811539,60.374989,20.732912,36.834942,43.75325,15.171781,10.871326,,19.665529,26.296490000000002,28.633665,,10.973205,43.162968,43.757828,12.809016,33.030663,48.215767,30.724352000000003,29.100706,52.509579,24.296394,31.508865000000004,19.797216,73.013306,41.943302,108.76556399999998,41.604690999999995,75.744972,65.964523,,14.665776999999999,57.65195500000001,26.513621999999998
108,2014-03-01,33.544876,17.66,21.198387,,,21.020384,,23.955687,65.96916999999999,,46.859386,22.680508,12.928303999999999,463.84146100000004,10.221822999999999,97.096176,22.720505,22.184528,28.015907000000002,24.514494,19570.0,58.157963,22.492268,36.641697,,9.861208999999999,80.05143000000001,62.175872999999996,21.332912,37.555679,44.682301,15.422003,11.180603,,19.821722,26.794865,29.235553999999997,,11.110366,42.282951000000004,45.111252,12.494342,31.860640000000004,50.701015000000005,31.160563,30.53231,54.849438,25.010178,31.326459999999997,19.443007,74.472122,39.706924,111.47406799999999,42.894901000000004,76.963463,67.99011999999999,,14.693624,58.179072999999995,26.856468
109,2014-04-01,34.943184,18.110001,22.059347,,,21.90729,,22.410479000000002,72.60000600000001,,42.357696999999995,23.637379,13.797885999999998,393.65979,10.390386999999999,106.072151,23.985348000000002,23.816896,29.94088,25.627979,25350.0,56.193934999999996,21.228966,35.997378999999995,,9.420978999999999,85.305725,64.429115,22.280082999999998,39.803696,47.050934000000005,15.8724,11.499258,,20.817087,27.520432,29.947544,,11.316117,42.417041999999995,46.715641,12.022332,29.710461,51.282875,30.923486999999998,32.864429,57.208252,25.974247000000002,30.596816999999998,18.067991,78.883987,36.716105999999996,117.12546499999999,43.779385,81.406273,73.603317,,15.259626,59.21797900000001,28.219645
110,2014-05-01,35.678371000000006,18.24,22.57303,,,22.521299,,22.629799,73.70874,,41.023129,24.435586999999998,14.019606,371.91333,11.155638,105.74360700000001,24.301292,24.233665,30.469305,25.880884,24730.0,58.930222,20.826172,35.176468,,9.808380999999999,87.81554399999999,65.213394,22.753666,40.069687,47.657768,15.305229999999998,11.596239,,21.555708,28.755734999999998,31.324811999999998,,11.957899000000001,42.534382,47.61195,12.299985000000001,29.079287,50.454464,30.9709,32.638371,57.824009,25.927896,31.192059000000004,17.895552,79.764709,36.635273,118.627296,43.563953000000005,82.769684,73.062752,,15.577828,59.055645,28.689971999999997
111,2014-06-01,38.200684,19.0,24.170141,,,24.144855,,21.134438,82.289932,,36.909863,26.006266,14.872379,314.581879,11.342698,110.765594,25.503632,24.980389000000002,32.554691,27.445165999999997,28440.0,62.686657,20.597315,35.591637,,10.442314999999999,91.58028399999999,70.694191,24.633968,41.631283,49.953140000000005,15.613835,12.164145,,22.490289999999998,30.402303999999997,33.099315999999995,,12.587264999999999,44.026226,51.770828,12.901565,31.062990000000003,53.738537,32.051945,33.664307,61.774303,27.707715999999998,31.55687,19.687019,84.086609,40.030254,124.973183,46.158501,86.929443,78.032234,,16.079884,62.297931999999996,29.010340000000003
112,2014-07-01,36.756668,18.48,23.313465,,,23.502222,,21.64286,75.81218,,39.439568,25.292173000000002,14.195007999999998,345.718781,10.747515,97.691986,24.64039,24.260044,30.431559000000004,26.394108000000003,19095.0,57.68125500000001,19.324858,33.868332,,9.934772,87.834801,66.186462,23.654409,40.366215000000004,48.39666,15.63052,11.88338,,21.952982000000002,28.941156,31.562405,,11.983329,42.048266999999996,48.562046,12.007833,28.515897999999996,47.492752,30.735312,31.771887,58.20134,25.664995,29.537987,18.317107999999998,80.37960799999999,35.404816,120.302765,42.142311,84.305237,71.54306,,15.925373,61.402756000000004,29.003613
113,2014-08-01,39.331089,19.309998999999998,24.858419,,,25.017012,,21.692705,80.160286,,37.298279,26.967381,14.752517999999998,320.018494,10.593736,99.76351899999999,25.292065,24.673016,31.478975,27.249475,19970.0,62.086006000000005,19.553717000000002,35.466159999999995,,10.458591,90.70938100000001,67.421288,25.417607999999998,41.364948,49.598408,16.139302999999998,12.325583,,23.713182,32.012569,34.679970000000004,,12.978969000000001,43.079159000000004,49.440426,12.760064,30.963998999999998,48.903526,31.831982,33.065845,61.688667,26.334515000000003,30.387442,20.092207000000002,83.023674,38.970448,123.497391,42.959068,86.146149,75.11595200000001,,16.771095000000003,61.866935999999995,30.120734999999996
114,2014-09-01,39.136459,19.17,24.748907,,,24.946444,,23.337603,67.90905,,43.49308,25.879362,13.062838000000001,402.803162,9.807748,84.226959,23.213751000000002,22.792667,28.214067,24.297998,11900.0,56.785053000000005,17.017958,33.735184000000004,,9.650669,82.218071,60.680088,25.321299,38.073467,45.542522,14.270979999999998,12.343621,,22.791176,31.412796000000004,34.304809999999996,,12.629760000000001,42.593047999999996,44.465912,11.979972,28.697237,42.717827,28.494289000000002,29.166484999999998,55.037085999999995,23.526239,28.30241,18.317107999999998,74.26178,36.509537,113.82663000000001,37.711224,79.061813,65.404579,,16.405571,60.007515000000005,29.017487
115,2014-10-01,37.352169,18.58,23.638424,,11.120667,24.251989000000002,,24.474076999999998,62.426212,,45.883354,25.472132000000002,11.873906,428.997742,9.402884,70.682991,22.407263,21.492235,25.251117999999998,22.84701,6405.0,54.277584,14.372349,34.290558000000004,,9.277783,76.85334,55.623367,24.068066,36.310482,44.061946999999996,13.92901,11.994813,,21.945904000000002,29.328598,32.323952,,11.607999000000001,44.294418,40.513187,11.696244,27.572813,37.00568,27.475496000000003,27.762449,50.62257,20.740271,28.096849,17.564518,70.639877,34.443802000000005,109.28643799999999,33.475243,76.66261300000001,57.972308999999996,,16.046055,57.130683999999995,28.397444
116,2014-11-01,35.92178,18.1,22.713022,,11.093116,23.951054,,26.278482,51.114208000000005,,54.438553000000006,24.786274,10.498853,541.683716,9.539903,59.192871,20.380695000000003,19.70854,21.778617999999998,20.297966,3360.0,54.515938,15.031464000000001,33.966618,,9.082461,68.566902,47.614262,23.056675,33.157963,40.012722,13.520315,11.731424,,21.25263,28.940294,32.298466,,10.704673,44.294418,34.185238,11.26856,25.153341,30.198446,26.575605,24.781012,43.640793,17.416985999999998,28.628441,17.083826000000002,63.888290000000005,32.090672,99.172935,28.054446999999996,69.997833,48.648361,,15.835497,50.226242,26.977577
117,2014-12-01,34.476321999999996,17.52,21.722109,,10.537541000000001,23.804375,,26.069128,50.450989,,53.12390500000001,24.656046,10.161572999999999,518.948914,8.709227,52.788548,20.203705,18.908951000000002,20.806696,19.759829,2135.0,51.465031,12.266845,34.061893,,8.594156,67.723114,45.834454,22.204847,32.29818,39.790729999999996,12.235845,11.518737,,19.6427,27.052887,30.782103999999997,15.084029000000001,8.946897,43.104301,32.195427,10.710711,24.057732,29.280951,25.311926,24.325029,42.623013,16.309225,27.980869000000002,16.564671,61.955326,30.626690000000004,96.898483,26.548674,69.41906,45.58165,,15.485697,8.826663,23.396097
