,Date,ANGL,CJNK,GHYG,HYG,HYGH,HYHG,HYIH,HYLD,HYLS,HYND,HYS,HYZD,JNK,PGHY,PHB,RIGS,SHYG,SJB,SJNK,UJB,WBII
0,2013-12-01,0.01090499947341434,0.03603312981792541,0.009200580476630804,0.013930945361600491,,-0.0028435712170991946,,0.006840925534261811,0.008548154924613072,-0.02463500988148937,2.151395783214396e-05,-0.0006058023455229807,0.01557136711552267,-0.00024055058198749167,0.007015296313366445,0.005856215915094579,0.011357232207075508,0.0010228394408464813,0.00979609990060446,0.01826754837423882,
1,2014-01-01,0.02518481072638312,0.007358605667372435,0.015272447268173197,0.01801584527030412,,0.012939935657228032,,0.013613228545686393,0.016454779708683382,0.0018271655357360765,0.014799148110314648,0.005004467008895319,0.01814171760860185,0.0026778781319477035,0.020455355512289282,0.013722075853347003,0.004938351061516964,-0.027929113485748544,0.0055033767793999065,0.029840013590995272,
2,2014-02-01,-0.0027849352477909346,0.007937829803709663,0.0020668691734455347,-0.0007429846700525546,,0.0037263168097747155,,0.007764627497992778,0.0019327942315285837,0.009251033829897228,0.001022276256305367,0.00903240603329653,-0.00020373616325370706,0.00476747366336258,-0.0039240859524819136,0.00041495645792003714,0.002708865952960929,-0.005255866793000984,0.001482614116629987,0.0015521767302683236,
3,2014-03-01,0.013457528220745451,0.010387479684314308,0.008250447924803285,0.004371652919570863,,7.27577438522031e-05,,0.008585246774752458,0.0024874956112990077,-0.008404758459452903,0.0043212263933503125,0.004179187062339054,0.005617263655738692,-0.002012919874430303,0.008433184797533622,0.005769313072184868,0.002938873767047415,-0.004579094855172609,0.0042493208690995475,0.014981935813302077,
4,2014-04-01,0.02324083651385062,0.01584462762534564,0.006189586756273366,0.01230325929456429,,-0.001966501718615175,,0.0064877926750302765,0.0084549030392677,-0.014273750009986128,0.0030545082373230254,0.0017830897498518617,0.009188888826602687,0.011614754304087167,0.008343649775960674,0.004928653198298287,0.00033220724443182103,-0.013092659370503421,0.0045859954835320215,0.02290460470053714,
5,2014-05-01,0.0042105106399589354,0.003280267936421203,0.010202141481927052,0.006093026650525641,0.0092369933353579,0.012642991855992863,,0.016001440318875054,0.009578322695865282,0.015136922041122682,0.0058204672842471685,0.006380205887043946,0.0096259332357786,0.0035349967182268832,0.003677837698189692,0.0035298688066878053,0.006142605473816382,-0.010756537297614891,0.0040667478070009555,0.006468754477161309,
6,2014-06-01,-0.0057331512850509235,-0.010355624304733945,-0.01991921390343314,-0.02416296040379994,-0.02884277540289312,-0.007273437627605826,,-0.018727220356191357,-0.019276035809711992,-0.01546474274230553,-0.01681403120440167,-0.006373369972374416,-0.023739769901907487,-0.018987273911330926,-0.018958201054675303,-0.01634840477939291,-0.011253843561560041,0.026458720219555577,-0.015014869924238287,-0.04361994422143471,
7,2014-07-01,0.01969535461314132,0.02350994553481702,0.0058758468917689335,0.02349335704181718,0.019386597246714113,6.384915901032294e-05,,0.018204064985385075,0.012432547038690676,-0.008493881976408406,0.012047195767808619,0.0032112725630673044,0.02496232083305577,0.0056029236391287,0.019753961549991064,0.014235881286108469,0.011461005010637614,-0.02542359568891511,0.010238557549391071,0.04775034288805902,
8,2014-08-01,-0.01700414955657991,-0.018795429169583985,-0.02677962306533951,-0.019732219231051472,-0.019368069156689142,-0.02693173371560944,,-0.039715334360193394,-0.018618606473007563,-0.015902604163955857,-0.01567996396562033,-0.014052622584580106,-0.024119896128647435,-0.016252831055342826,-0.018060728263909726,-0.01579516034799908,-0.016757795978696102,0.014492769586839257,-0.0160778323843245,-0.04656124880415994,-0.016321932120827453
9,2014-09-01,-0.0005339283330465593,0.015084055193210648,0.005053567237161574,0.010919381351801323,0.007275990896249508,0.0009431425860309343,,-0.04833952910936197,0.016557436400325493,-0.012335757761076744,0.009771554207739078,0.008133010958455632,0.009040882250679083,0.005613826468494756,0.010833701242078057,0.011862869938693798,0.008838779921521538,-0.014642871231837648,0.0047097744598366175,0.026693704548784312,0.00938432942275862
