AMJ,AMLP,AMU,ATMP,DDG,DIG,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPC,MLPG,MLPI,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLI,YMLP,ZMLP
-0.04691628826112554,-0.037790811756348186,-0.045836214970842185,-0.042033434129251465,0.045604016068262386,-0.0998271437332795,0.1005187032029236,-0.04338567824129145,-0.08636746713568877,0.16024466682536606,0.042350968665296924,-0.13756193757452292,-0.0517456723138896,-0.056637206481457085,-0.09613803910778444,-0.08526135110440268,-0.3684326710816777,0.03024391293279452,-0.014563016642771756,0.005441839641881532,-0.027221713817794646,-0.06348417328094888,-0.06664226714075819,-0.03531366618056386,-0.05240162129263365,-0.04893751559727598,-0.07534754309416257,-0.034920825464542636,-0.038853953774992615,-0.011389938696141449,-0.01785565235403739,-0.020965328437462603,0.008808781279629644,-0.06147539438058733,0.03330789956030738,-0.019130521572130858,-0.11160290490106367,-0.015460235868832084,-0.05040960139540042,-0.05407583806172444,-0.07297709159704023,0.021290544771234352,0.03813564830613098,-0.06515496468719384,-0.09595739076192243,-0.05077360903585703,-0.07330877164983272,-0.051886941567590834,-0.10092587673098173,-0.032755395349317415,3.882253708228911,-0.049291559997723874
-0.07311297196852284,-0.05981867430928541,-0.07060732452017737,-0.05882415658818802,0.044007803148881273,-0.07553310264228218,0.06973090174183773,-0.05501864495732695,-0.06580177630902588,0.10279388849119704,-0.05804314367045494,-0.09742105345370716,-0.04303484111446528,-0.04784238457597576,-0.056363575221092525,-0.06510546760612339,-0.2680880810905278,-0.034879944483731766,-0.17405584207370492,-0.03166443550973139,-0.08477370796001589,-0.041486002278289726,-0.0504348896513778,-0.07149846062835491,-0.05177549764200249,-0.04355685311343617,-0.09968357886887408,-0.05264902567323217,-0.09064917333392904,-0.10032666098739393,-0.08734093118182627,-0.09435360162270104,-0.048819178679780056,-0.04748898839690969,-0.06813172631364209,-0.03900708091409045,-0.0594306295599026,-0.05067813880389473,-0.03782344374573664,-0.029650226646917237,-0.07073601991080396,-0.023733135889056317,-0.0581634387021385,-0.055138851140076856,-0.07695924359779692,-0.03692026379737258,-0.0629271523950185,-0.0412040808754183,-0.0579445149953344,-0.056444654418318925,-0.0990596391559294,-0.12480596629761292
-0.03282825822455796,-0.00964010282776352,-0.036370829710543916,-0.042700953287924656,0.08505838020485716,-0.15875924231123947,0.17058394765499185,-0.03700628473472544,-0.1316759485352597,0.23852771935057684,0.022854534819471597,-0.2740943743653975,-0.08014534236639125,-0.06147405526176311,-0.15847802160551655,-0.1474973896597018,-0.6489971346704871,-0.046933861235973616,-0.028826994657135292,-0.03352160634405035,-0.04316987171133845,-0.10239717586443066,-0.11054336801150597,-0.044386383705352736,-0.04923520659015576,-0.07527108804237327,-0.1405975071994703,-0.022582783944011274,-0.035949200799717626,-0.04091044402557987,-0.029051429497014118,-0.09926188628744192,0.039223880069008885,-0.10372497621477,-0.055088962258570885,-0.08887606887221483,-0.2336305672432732,-0.07419767926111236,-0.09257461762649452,-0.10212288531132747,-0.12319762061194366,-0.012168953534867086,-0.07466780545003639,-0.09999733950612676,-0.09943909973774888,-0.08536694193144208,-0.16433770010443985,-0.07077251977512528,-0.1749628837071655,-0.022496093291954882,-0.8073076719737922,-0.05072715749853041
-0.07310691207479536,-0.06294613887086313,-0.062214754189558526,-0.06633592300365257,0.06833150301123724,-0.09271207679756928,0.044392159419817424,-0.06669405600858226,-0.026497773656630388,0.0528753192852414,-0.05226479112584898,0.021897851696024127,-0.03602243291315036,-0.04999951746032815,-0.028620326359878906,-0.01889023632924764,-0.05850340136054421,-0.09986271409996696,-0.05834184560350701,-0.03958083185507677,-0.1009522997623408,-0.0384372096130052,-0.0035269971679246725,-0.08274809259251258,-0.0570469251123144,-0.04011307777237586,-0.0490796577205544,-0.07797830042794833,-0.0726071898724622,-0.04223250587771759,-0.05001646159839165,-0.03407978776677988,-0.03714114606707156,0.005754395452907913,-0.10016694609739783,-0.1059063302333456,-0.012357910120949394,-0.11867850877834185,-0.02604365899393201,-0.07373594834907897,0.006333662938059734,-0.06851606253452637,-0.11019922666081884,-0.06590149733793799,-0.16279728965766604,-0.0720713203340002,-0.0673434340556253,-0.041798606325238685,-0.06127765685704206,-0.1183558807400586,-0.11876241906429227,-0.04596401963186141
-0.12919754473818054,-0.13573407202216062,-0.1406339093589617,-0.14303817718539835,0.036038986543709885,-0.14781408068786903,0.1414837959100299,-0.15174240567356215,-0.13254427287346576,0.2030791405506615,-0.053308770181137694,-0.19714278133232468,-0.08526317075924764,-0.05991067427071092,-0.1213907321112876,-0.1335739770253381,-0.5101156069364162,-0.052420890655424865,0.04456504648329435,-0.040606223807629335,-0.04025427109715373,-0.08784340599702757,-0.14157621972974976,-0.14166088939723998,-0.07182129861434321,-0.08063234367650995,-0.1430108437295445,-0.13623605899081542,-0.19623791998782994,-0.17565575766689642,-0.15305156641819834,-0.16054136735507818,-0.03002506145533315,-0.12650972885240858,-0.01762520905407375,-0.0660591673898605,-0.19569557336233312,-0.10087939344764718,-0.09634297336682217,-0.05378056159861618,-0.14405593368735456,-0.05310372819154604,-0.07575767176883509,-0.07799690183682527,-0.10246870959752688,-0.06621126801269,-0.12067213105841065,-0.07927234202466013,-0.08777778489024587,-0.13345167462301885,3.05173935037777,-0.16020386877753987
0.09246473148941886,0.08894230769230764,0.09267000966476567,0.08305173216732041,-0.12159192030911267,0.23533175432463044,-0.21473677574221653,0.07791942394611946,0.11877659184328812,-0.302559420197778,0.10014625404712832,0.08662064012439699,0.1226788075763787,0.11435368586720987,0.13011405857808708,0.12576253916805888,0.14454277286135694,0.06055120030118071,0.09261192384364243,0.04533916863410711,0.08167772494032302,0.13085569543056927,0.11751317713425392,0.08417372211710429,0.10805148676370616,0.12531655725233148,0.01631129378473517,0.08040646790473616,0.13540820939176768,0.09593235845858833,0.07021427245893187,0.07027660432893608,0.03718836299507181,0.1124453674932104,0.08064235547127817,0.09334399729331733,0.12549772212638258,0.11411762798095425,0.13465451386648614,0.1175858280336807,0.11574914054463994,0.10943269073306633,0.06810323384643385,0.10447377216522527,0.1228333661895028,0.13169570680179832,0.12707333147723382,0.11961993549283415,0.12038090227634868,0.08759111583410224,-0.7806078379713368,0.08675361350205267
-0.09578326204071884,-0.09786607799852834,-0.09439382354646046,-0.11279537033182065,-0.006064956425896111,-0.014274559230346397,-0.009215804706927944,-0.081553411931742,-0.059186114655734576,-0.032765270408052286,-0.0053146149405010465,-0.052459097373205185,-0.0005161628143208079,0.0005344771684133547,-0.016023766403927338,0.0074441426570070685,-0.20927838144329905,-0.0013277851150958564,-0.1704762240638057,0.0030283321605138512,-0.0387754320046212,0.003526294906549821,0.021513696989273644,-0.09716420950381507,-0.012582625163736809,-0.004437542840269383,-0.08024709458318527,-0.09324185094369324,-0.06242902245134493,-0.060613605058485766,-0.06342856398963685,-0.0806281325333959,-0.04227985943102306,0.017991511208815283,-0.012259109344950472,-0.040358910217960814,0.0382060443523236,-0.025498442332664517,0.03464191851905393,0.008585416068597893,0.01250007083479555,0.017453720630984826,-0.009358273083360704,-0.010464491959174704,-0.10939589959492883,0.004797047240957968,0.033600999133323685,-0.00014694650594064632,0.014203703403814013,-0.1154361394030952,3.0897096733327434,-0.10729595277259583
-0.016689180732746743,-0.01712887438825441,-0.017565041481331284,-0.03556096903542082,0.11378324972108665,-0.21195367020001002,0.2154575124121152,-0.07822421635548871,-0.11271303630367872,0.3238481929669225,0.011576120725324159,-0.2283737408781873,-0.1172521992115069,-0.1271366031047571,-0.19903501388158432,-0.14716753059922474,-0.5997392151136589,0.041025654584779234,-0.08610790765647132,0.008152083378168749,0.044586119381555434,-0.1542884185566032,-0.13386599129412602,-0.019919202155997483,-0.10704035802826664,-0.11221818349500767,-0.16107383393548294,-0.0006420542560655909,-0.06416473709685669,0.003496710396311566,-0.019490157061412664,-0.17108436275445724,-0.02466998916015012,-0.15006428923191195,0.01241126034259904,0.10747677914517466,-0.180266626733546,-0.07421498423783493,-0.1848957509293918,-0.15948921187154005,-0.14088606447816068,-0.011099840095390136,0.08299559698495015,-0.1263450870133309,0.1544836978227147,-0.1181837894737708,-0.1489569984265201,-0.11320192792254093,-0.18610290355328127,-0.021521291527374337,-0.2112940202078884,-0.1639422241373024
-0.11425610019210035,-0.13692946058091288,-0.11361143825285648,-0.08221400846595152,0.02578146921643601,-0.08298657154271513,0.02824551419424477,-0.045757560081258385,0.0012644884489211366,0.012964857362964244,-0.04105565625126073,-0.04980391435965475,-0.029764952966650306,-0.0027330148948630515,-0.0040598739810325055,-0.062446467649012974,-0.3631922357266373,-0.0998423107062484,-0.09854042498549972,-0.08229251567232293,-0.10900698907536108,-0.0686532834529753,-0.07602422544719671,-0.13405990423543446,-0.00857859276300772,-0.029058057600068164,-0.0058844969507661025,-0.1308950296706438,-0.11908175660445418,-0.1777002777461153,-0.14831789684745156,-0.14970932774538814,0.042194205122108766,-0.05940293727142117,-0.1054022220515386,-0.1465967442812365,-0.10817309648227408,-0.07142861298994335,-0.07305697488944071,-0.08615459628150772,-0.11529905659897473,-0.08472179429116168,-0.10378352936877436,-0.03829336930879098,-0.16434982281923874,-0.02979018792522606,-0.1122080990005881,-0.02623540976700666,-0.052658856726469465,-0.15530888158992764,-0.08760683098465004,-0.10465795427622514
-0.025720947564088548,-0.026923076923077032,-0.02352950591821542,-0.016978689215475434,0.010053396357853722,-0.047183667193611036,0.01772659076657726,0.016284672356794153,0.026825569532939384,0.027618746449349998,-0.036011023068121935,-0.20238102420579612,-0.022465090300500947,-0.013108588265052179,-0.07841611043047209,-0.08204330933306668,-0.5703324844159838,0.016102673106488476,-0.08769453837184939,0.024861017438814602,-0.03333321297539875,-0.09146474817890768,-0.01823707037535548,-0.025802513341307284,-0.007336640376055528,-0.022678459617306242,0.09612140255374436,-0.005537069300771178,0.009701370011965296,4.657863786559621e-05,0.018416314632095775,-0.012322135974022515,0.006380616615010397,-0.00823725951518618,-0.0019703380249815085,0.004950387455309671,-0.12087914513527614,-0.014388508060438912,-0.16658371366622768,-0.06153839526592935,0.0009615137284530793,0.038304047236138686,-0.006968650119251332,-0.06534776249857968,-0.06981357752301799,-0.02213028869329295,-0.03034223358536917,-0.02800211784439234,-0.13653913286675345,-0.039399817266549564,-0.1639343614328237,-0.0892741875700317
0.10718367442293933,0.07905138339920956,0.10091341245261808,0.09737238037841328,-0.09704509201472987,0.18694822562705135,-0.1841510181975897,0.0854599437279458,0.1175618925228283,-0.27728619583203706,0.11494268728212535,0.2298508367731335,0.09068310674067603,0.10056898888088613,0.19039592834669009,0.1905566112170453,0.5547620568310747,0.06599807592918427,0.16744202817169762,0.10916058273529658,0.11058246649870918,0.16547100414524346,0.1055724324158457,0.10187738612724502,0.0905393778748974,0.090624111776646,0.15846161088035038,0.11435203914791772,0.05247607850007722,0.14254714995761078,0.08235822661070076,0.10251791453322344,0.06602535256943873,0.10506642405610322,0.07008884965257346,-0.004926001837607944,0.2475000230158073,0.1566536802924473,0.19391376154905474,0.12905458779902393,0.1200769882940426,0.07951299387665102,0.03929823891790408,0.15101074126829614,-0.033688677681870415,0.09730189311178604,0.15179745913855744,0.093849500101168,0.2337397845751315,0.17119925435219374,0.2003473025291196,0.100846055165069
0.10889638944125243,0.1181318681318682,0.1135966058266882,0.1365395611485588,-0.08370653938269446,0.18778504904957247,-0.17128429817433796,0.11643108169573195,0.12658847673809634,-0.24988661466431936,0.031066647065526733,0.1808487553876692,0.10149704170215533,0.10057495480710048,0.17055911688976308,0.12181637246660662,0.5761866931015815,-0.018253717960052675,0.04249646978451492,0.04604309979927535,-0.014989163726369784,0.12281424056680301,0.13265601917646538,0.13361315811413954,0.0914942757890769,0.09802641443500812,0.15405024482361687,0.1362704763539648,0.13585269300343694,0.1019923776637254,0.0964657248359368,0.18760199400082672,-0.020713670568239195,0.1288990462416417,0.010147643327376436,0.023114164615639008,0.12950084186949035,0.11811007175551168,0.12714594196985576,0.17538335654117224,0.1329330010016557,-0.001990806175573598,0.008830628257885255,0.15103307855867226,0.05119154992652868,0.11123141529929413,0.13160310269322228,0.09843871439296638,0.18087042420127475,0.16493927640363729,0.11881173739239335,0.1869905594945299
0.005659077551984099,0.0,0.006870776389489118,0.009241114261098663,0.00676694218790457,-0.02626515041904676,0.01612576339265517,0.01986075478696181,-0.03364241327846888,0.013905733006914979,0.021757232514445637,0.010288014826890379,-0.010416812394010988,-0.026631915315381283,0.0006045891104463597,-0.0474383346304224,0.0150595829516435,-0.0245352230880898,0.07133761493474182,0.005502219743166723,-0.0521739427347994,-0.022863960777022237,-0.07098550939243434,0.0015853816322702835,-0.027631005824389168,-0.012651588165144138,-0.07709993437434016,0.001803271976264184,0.02709506844074113,0.05325829844472599,0.04130085541153354,0.07887337231393844,-0.0018848567996612984,-0.064247721479324,-0.012785378866462293,-0.051219591867451064,-0.07578448631528757,-0.03496499339964417,-0.02760440757803429,0.007901089767187687,-0.08554119981296213,0.022606453869719673,-0.01208036875957197,-0.015078208920840866,-0.075986555955791,-0.017011652922667736,-0.07022027522638033,-0.009333396332570763,-0.006155629587311106,0.033358063326400934,0.013274404430371456,0.02601010138733481
0.07178446939833434,0.04176904176904175,0.06709973578928685,0.08749291187045613,-0.03136671877953268,0.05029501511639409,-0.07238231656673362,0.04040907068183629,0.012004590060145664,-0.107930908993028,0.029483854110473294,-0.007739225237265744,0.02105275749633405,0.017703828709432903,0.0006041622295039506,-0.01062422769119848,-0.03469731910272013,-0.022990736161635054,-0.14030911187419368,-0.04295508003430614,0.006880691492725082,-0.00211119998740505,0.031258596498933866,0.07532873908303114,0.03160933840380066,0.024025698172426252,0.148378785701635,0.06580346781543488,0.0006135070158410528,0.026823417170846558,0.05171136545157511,0.03963001399634609,0.049727276452124894,0.04055493690685658,-0.01757635424412875,-0.01799497890809089,0.03459321273360201,-0.010869565720759049,-0.0792123588457665,-0.00966812382787003,0.0074503126499951295,-0.03641084854605908,-0.029212064476061176,0.02077625708515056,-0.04770572582215315,0.02246573111562746,0.033075981943213664,0.020487550007644968,-0.019988869165250386,0.06918179849509036,0.04171708964974333,0.017259722097857602
0.00314357415656916,0.00864779874213832,0.005508364637609859,0.014421142344554085,0.030069321164732564,-0.040089705944258966,0.034633823517982665,0.017621031124643517,-0.009795748880368568,0.022058898274218124,0.04151049697386212,0.011209014719864196,-0.013809388796902144,-0.012612593696005122,-0.0048308102596089815,-0.02119025999773329,-0.009172012890431331,0.05068394286706024,0.03872754012348265,0.08123932375156269,0.05589718427828756,-0.008638809993601998,-0.02420652379857779,0.007991860886199628,-0.004551993001031388,-0.015666488005203788,0.15092309550171906,0.0034424740773426085,0.030626017069691144,-0.023673713468947432,-0.010965937184906035,0.005082675862953556,0.004996912769279008,-0.03623929796514341,0.040331723122309024,0.038488450086565366,-0.030959732128542094,0.06802583626094755,0.042815185507794735,-0.015840161971119957,-0.07479434722413904,0.06199051055243784,0.08579107513674293,-0.004033614387744917,0.021946802881109853,-0.013582450218601152,-0.054954439732184265,-0.006094751755504536,-0.01397743020251174,0.02191799851874867,0.048842122552723376,0.0412061964373048
-0.028517752275488764,-0.023382696804364826,-0.028386371965323193,-0.0017772039096932465,-0.02694602112483746,0.020408179407281457,-0.035490992495408116,0.026046509738858737,0.04468588494436612,-0.0673643169885507,0.015337340110188887,0.04670219067250473,0.016307165112433762,0.008662655871661635,0.04733007337382334,0.01582922094511904,0.12384280400693501,0.007656809583910234,-0.021305036661868462,0.005319275037878542,0.009890021937191377,0.04566537666854794,-0.0053235974929546044,-0.015857232993326628,0.008214872100841835,0.011990325688533738,-0.005660393259906461,-0.019725551106065442,-0.010875815481651795,0.022954265302740404,0.009733951779790143,0.02603243657822033,-0.03957827180069448,-0.01986519786762197,0.007286094458668334,-0.025445189997179967,0.0920128714685228,0.038263084652836385,0.06123475877282419,0.06260063862960916,-0.04452359543254753,0.0322170505282174,-0.0310480431859932,0.0264293417889252,-0.023809578822303317,0.01897299267703753,-0.00791836771826203,0.016770759367373027,0.07416062343090804,-0.009383502985151884,0.012043207669925265,0.006243498002938339
0.032579434629618216,0.012769353551476471,0.03245389147549925,0.054905150103090106,-0.0457692740094617,0.0534245825374178,-0.07840264091444547,0.05122395230818461,0.01618505033543112,-0.13183740273314815,0.0052869133977190685,0.034050829038052344,0.02639738248193063,0.03381651857682975,0.0457704225105138,0.04471546018187035,0.07390926419898766,0.01576757493219798,-0.02312927381813581,0.04814788229255743,-0.0032643119670574747,0.04930053618938597,0.058335543001211465,0.028932226349903632,0.03008463104936538,0.026856177504527345,0.11954450598645852,0.033370399796197485,-0.0012219407776160641,0.02777758160033129,0.02195839150260565,0.0025125376880652662,0.0068336248016707905,0.059717663481957825,0.006328979797802222,0.01044371138188705,0.07138673357458339,0.0020704848976917465,0.026228060597423632,0.050316021431919634,0.06989752903844472,0.02379473493939884,0.010013431643919905,0.050621785282130384,-0.02869444224049128,0.027666752664362103,0.08551891541613353,0.03065264356542418,0.045392647905665835,0.04393329476365925,0.04888628503978715,-0.02637030945242258
