BZF,CEW,CNY,CROC,CYB,DBV,DRR,EUFX,EUO,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXSG,FXY,UDN,ULE,URR,USDU,UUP,YCL,YCS
0.03744875291655847,0.020523275672295328,-0.003773584727661185,-0.04320727135868871,-0.009784734649945186,0.014823713772705775,-0.04793830342465498,-0.018549225319745986,-0.0451977940566219,0.021142532943557567,0.018462519638083083,0.006142558087992894,-0.012578628447024716,0.02295755991224357,0.030833382313873788,0.02108460144285981,0.007495849088395151,0.0035571876217371646,0.020255120595476392,0.050500919819602384,0.026132403270647968,-0.015378645095597353,-0.020613840520885867,0.005065881523124141,-0.01111106639973176
0.046249316877337576,0.014580184888171085,-0.02012317613053129,-0.08228399734511505,-0.013043524676025924,0.0327674732694386,-0.0020871900815450086,0.00366716491771044,0.0017751479289941504,0.04103807399836745,-0.0046683884483037655,0.0021906133508548587,-0.018618275583271456,-0.002346952591993314,-0.0055690928067989535,-0.01001023298832136,-0.0005044821665655073,-0.014491232579049919,-0.005514727260094868,-0.008775238793408555,-0.0044142952660680725,-0.0004004915399547334,0.0037417539145556773,-0.027721736041812755,0.026723382527734856
0.018867931735607947,0.0019821893615882386,0.012805001517395458,-0.006624035959309349,-0.002803315218613259,-0.006498467027993274,-0.01411767320261429,-0.009274929214450308,-0.014175959834612959,0.003182571835655296,0.012182493904885109,0.008828489436104734,-0.0077384295654606625,0.006689722904430728,0.004335672759772853,-0.004386719220907911,-0.007065212341533482,0.009626605412319987,0.007763416378461906,0.016936104695919992,0.014665757162346513,-0.009214667476291964,-0.008387644616106702,0.0202176894651275,-0.02055604759437826
0.0015873832861148876,0.012858565815439187,-0.003578196735600906,-0.00881169284059565,0.0008032046284346241,0.0034629209297514433,0.03951211984916777,0.01645395744680852,0.032354641560536634,0.003067829723626644,-0.007402034150593177,0.010874204643562422,0.0038993459119495994,-0.01767195826388255,-0.017537550403706945,-0.02808578173712034,0.0038118107510465046,0.003667214927342487,-0.01063839124792572,-0.04277059046177144,-0.0013445714285714346,-0.0008087564168311105,0.008928551053164072,0.005589468933060664,-0.009663399834060058
0.0221869150092751,0.004394532684921963,0.0035910462054104977,-0.031955743199321165,0.00802576245636382,0.0003834239142248524,-0.01020413239275174,-0.00474468296150259,-0.010446952988972764,0.01484240085526394,0.020856086809069026,0.016207601163742546,-0.0007517604498623482,0.0044602362634481385,0.00915417964775507,-0.00011788001702514744,0.010886004375437169,0.004802160927005275,0.008157326861914622,0.020165993666825064,-0.0440928658395445,-0.004856300302276596,-0.009781042968516923,0.01414849600058134,-0.010672313503418969
-0.016020589755155284,-0.0019446076673569968,0.00930350712325893,0.02333082592874595,0.002786615611265093,-0.008432325853237416,0.04510309394595603,0.017666881660123392,0.0451613516223667,-0.01269960803970688,-0.013837759418049713,-0.021067820668472275,0.003510959247648949,-0.02242450497426362,-0.024310614455777837,-0.029545923078424543,0.0008766217121102235,-0.016000010389610433,-0.022066947042973756,-0.04496124205276133,-0.030281654929577413,0.015860038566712604,0.022577623518653687,-0.037867476804527664,0.030050809524592475
0.02153356821025178,-0.017535370057706952,0.00921767881782845,-0.017705554208100827,0.004366747168109742,0.011596442895064157,0.039457534881813465,0.018186827826210412,0.03815937149270481,0.006112053385582835,-0.016982878344181686,0.00295701377973348,0.0033737848728449954,-0.019305042601409663,-0.010598729802183826,-0.013473072797801631,-0.0056296419164159565,-0.01161438086384099,-0.016547615502519417,-0.03814927102878532,-0.04429923586422528,0.00440356126571125,0.012879484306863209,-0.02848261337344929,0.02199284990980541
-0.07814907791404471,-0.023797611140559425,-0.0051522481228982505,0.13135802469135804,0.0007905057425519075,-0.01795952909990219,0.0875444323822334,0.041948550962150166,0.07891886486486485,-0.060782731751049625,-0.023892630616740275,-0.02911727245576173,0.004981245143913536,-0.03906121872339445,-0.03909039709022094,-0.03142355711775041,-0.01648242928764089,-0.05138337729533828,-0.03938805917490583,-0.08354438466057444,-0.07902735562310037,0.03985650281656193,0.03860134881382655,-0.09061837565807074,0.10906169255048152
-0.0033463495810415835,0.0005078146046691267,0.002118644067796691,-0.01942383238760368,0.005924209904922505,0.0015563335144216355,0.013088983420593298,0.007272701298701209,0.014529108944344143,0.006911026599828321,-0.013368511725745229,-0.00604565942692584,-0.0024782776633807827,-0.007953124808327619,-0.006531577676277163,-0.0235883293916993,-0.004733332323099147,-0.02421172215500942,-0.012340876125641234,-0.01703494553567889,-0.023102310231023045,0.008815643505287886,0.009619531010427392,-0.05275496930700374,0.04303055588620501
-0.030777874095057056,-0.02791878593144723,0.0016443269908386847,0.06231916314266631,-0.0007852691888243023,0.0003885672655755617,0.009689922689274882,0.0012894017867304173,0.011851851851851777,-0.031741250566319386,-0.0237912854413092,-0.014408826209302238,0.0012422111801242155,-0.0083407483738076,-0.004435653162217405,-0.0017840333143838226,-0.015552690202286846,-0.05354875814082498,-0.018137796499439914,-0.017330210772833768,-0.005912119932432413,0.022416403106973768,0.016457258540871603,-0.10457917859806902,0.11541384897799982
-0.022517252211775283,-0.02924276529566433,-0.014540314599913569,0.07626228786926469,-0.012573664421532668,-0.008155327851499878,0.06120706037976241,0.030903861400779636,0.054660858955588185,-0.039507275353267486,-0.002606600949783873,-0.015995886142368205,-0.021091762309969272,-0.02711089357431722,-0.02811877227722772,-0.05555135444827962,-0.021412625190952213,-0.00975494428106469,-0.02463055437829937,-0.056244089609151615,-0.05352591106516952,0.005945793405910391,0.02130382339002601,-0.02418799198016605,0.013160925949182284
0.002362591908137692,-0.015462814979254141,0.01975245121370767,0.09032507475812884,-0.0039792265807537105,-0.06421302889007993,0.14730712006861416,0.07119665428919955,0.1411383090634748,-0.044546734708001086,-0.033646897081496235,-0.08542058370107883,0.01140685649158796,-0.06647639807349677,0.08180519226547715,-0.05479779934088458,-0.02588388808571101,0.019701995070828617,-0.052188474102815664,-0.12323222844607212,-0.14228006542728605,0.043659874419748335,0.04839386150116781,0.0432010977337111,-0.04165734462517299
-0.05185624079073434,0.003829355445245676,-0.015169125562152863,-0.01196211433537276,0.003196131599275732,0.04769877865506055,0.019092660711157755,0.006296664965096447,0.01622055961070564,0.004996109312596584,0.02467712731587798,0.01685226219578851,-0.015664159812124316,-0.009890289427348587,-0.0366324411595736,-0.013930580929193774,-0.010272523102385094,-0.01847601783543081,-0.004884592729106968,-0.022465551701293256,-0.020931553064806256,0.005034129955917121,0.0027855152081925037,-0.046164241213993235,0.035989739752518096
-0.09571155862628487,-0.00871933542876927,0.016587701028727468,0.03614022406938923,0.01274387612071613,-0.009185347688223659,0.08164317634926091,0.03986087880134975,0.07541907723140767,-0.023321909043756302,-0.03925836024357823,-0.012846526924191463,0.005219554224587268,-0.040047256446224415,-0.020234603512181787,-0.0280856105920447,-0.002214415927777505,-0.0031988435432928593,-0.04105308799023373,-0.08426629842464922,-0.0924638745304048,0.022182469391421187,0.027777736515483244,-0.004270498144653003,0.002819760757060196
0.06391740298299169,0.029686541523149486,0.006992983356970466,-0.07917685734216957,0.009044442510315791,0.003224489965791766,-0.08580964563801054,-0.04501896690481318,-0.08719854964012799,0.04049711165825955,0.034681704315076375,0.050069884878555765,0.0003799265498977991,0.04408290648077672,0.041304997267135685,0.035164078990025965,0.04382802786492717,0.004443347486176768,0.03862251853088953,0.08815958815958823,0.10247343934040053,-0.029401505148425287,-0.038223848939270284,0.004288813514810766,-0.008435496190057533
-0.047803552348156836,-0.017618708838570158,0.005555509130659509,0.06041672462910457,0.0011691819900875105,-0.027320234100109867,0.032852408010645075,0.02147029271739998,0.041463455284552725,-0.03303539050883991,-0.004646203248474223,-0.0304499048839772,0.01493860020100239,-0.02228865573193829,-0.00843158929486662,-0.02001174640544861,-0.014483005739661919,-0.0384615030152926,-0.02240143116822673,-0.04494382022471919,-0.05021357105841702,0.022719122925863144,0.0220793332466349,-0.07170823715821642,0.07803988983485077
0.03392128552580286,-0.01195655562382781,0.0004604051671364709,-0.01607433412843946,0.002335475695471581,-0.029326671729799757,-0.025412286281127155,-0.016449645876170968,-0.03395788313981715,0.009499145218644572,0.02734056287420658,-0.004254369801317883,-0.0002494199887591079,0.014363774835927129,0.003865117477343107,0.033719432851494584,0.0064717400841035255,0.014057482428115008,0.01466546515927486,0.02724458204334373,0.04386940135717626,-0.010578307036194251,-0.01688914815148895,0.027602128717735375,-0.029987362899964582
-0.07545926096998617,-0.03135305966723212,-0.006672825740285998,0.09330186966781616,-0.003495129505410292,-0.012340524610036091,0.010360870316007709,0.01068522672904135,0.02747474747474746,-0.05075106599344203,-0.006101538440887287,-0.04536308519568792,-0.008484104591787837,-0.0152566966495221,-0.03301568998956297,-0.04648079233530558,-0.03603516569357678,-0.012980441410975287,-0.017163379917153544,-0.031344183242917385,-0.05549558488661551,0.02280828537072281,0.015980845555732974,-0.03637382883093026,0.023104435988622562
-0.0489709765565926,-0.03293591329189823,-0.036367849727488986,0.04549229619790813,-0.047934529908458194,-0.03188275999353084,-0.029225757279978087,-0.01976548010873276,-0.04679512386944559,-0.02575280041324085,-0.017959770701403168,-0.0061865498470583345,-0.043664287861277316,0.020966712858644463,-0.002388990666822523,0.01801880269895893,-0.035019042042081894,0.02196119765066408,0.014246265738425775,0.03920354698195395,0.03707923348093349,-0.0017421648714900384,-0.01454976061973901,0.05110334881920254,-0.04749792196776923
-0.0791044466057922,-0.013505603614033806,0.0009615625462290582,0.02477366960816786,0.020057287369830902,-0.011125878678653495,0.0017606162281798802,0.0030479951677375287,0.0049505363036304465,-0.012544934163603834,-0.0143644880748978,-0.01430472634118003,0.02052628947368412,-0.004270794976716271,-0.008780732301130162,0.00504492531111401,-0.006336570803275207,0.00987007733795528,-0.003624926728787155,-0.010179640109003477,-0.012651210121012068,0.006980786016329439,0.0015962037335374199,0.01988953996113334,-0.022484373218360408
0.03808762090387004,0.02619055214052787,0.002161407352579277,-0.04184095834249127,0.01003214218127305,0.040954035436573034,0.03462209017145552,0.010752758549620359,0.029967116996423744,0.017475189724680918,0.019769191428483917,0.02002155099145348,-0.011088202967720513,-0.016608869928657174,-0.014294323104260973,-0.013101931145976456,0.027536114130086668,-0.005938438551566808,-0.008185469754970375,-0.03145801382589152,-0.027855151651523583,-0.005892507372452678,0.005976083653885225,-0.01390393618808355,0.010817547255750518
0.0039030323413072826,-0.019721590477953663,0.0011981548046968533,-0.031538103459870515,-0.01470006963652014,0.02204931814582017,0.08527263606714182,0.042090631725687784,0.08090876843363884,0.014722955161935829,-0.02414975535364396,-0.021340992396022367,-0.0026075229181559967,-0.03962512918290406,-0.040134804741315526,-0.02741379310344834,-0.021156473468568682,-0.02003733715089824,-0.03392940086627063,-0.07807620237351666,-0.07851008146074043,0.02266383105410805,0.0328712163717164,-0.035707763491892267,0.03886452761736595
-0.02021761676955152,-0.005917220405714187,-0.013403494815784777,-0.028891098381912176,-0.01975804578270009,-0.01269026979397023,-0.06558143787105088,-0.02929425145818356,-0.05862831642225973,0.00912549964541637,-0.02149296828622382,-0.035267376527742894,-0.00039214379084972107,0.028118698002100654,0.02532189648519832,0.032352428647402974,-0.003890519101280946,0.024003035915748986,0.016611312146802427,0.0508130081300813,0.05721393034825883,-0.06716670968882517,-0.016487719069166053,0.0387390998860616,-0.04695295980315586
0.01587305540469762,-0.01726179769543509,-0.004366812121135242,0.05967320517031108,-0.0020567248602968934,-0.009425894933690464,0.0050251087935492605,0.0059441698242264146,0.005875401258307867,-0.02805007693403498,-0.03360591577576633,-0.012138827209933787,-0.02916180163251203,-0.004041362705989464,-0.022828732297538585,-0.0176011246020337,-0.005352301068275712,-0.007689383890216478,-0.009803987926344182,-0.006447453255963871,0.00823523529411762,0.01754385447420046,0.008187173899555688,-0.01627056643015419,0.008761008177961153
0.009374928083637156,0.010902508161885557,0.010477582590702346,-0.024829584953417427,0.017312436959161983,-0.0021626953034093186,-0.012666633333333384,-0.01363631818181817,-0.011292873831775707,0.009433751087471449,-0.02308740931320418,0.0348869861168027,0.021012998949703692,0.003774672041382737,0.024105384392171268,-0.0010487240176319788,0.0178881751901097,0.07336576494523776,0.014615785736926228,0.004542504866969519,-0.004083955897546975,-0.019755654585062087,-0.014307866541078334,0.14829956981416886,-0.1341079005590841
0.12229099329162155,0.0629118004508604,0.020014419580071774,-0.14045594940921954,0.01296591292650349,0.013003945107774131,-0.08879138795437583,-0.040092210133999634,-0.08664821136857866,0.07564478308121858,0.03163301284403675,0.04176340318536166,0.004617400872662192,0.045219487302261434,0.03867685527422531,0.055293086912692316,0.03629090002271534,0.0016301817057585665,0.03717467775535538,0.08979334625323007,0.10017580550673688,-0.0384757305218749,-0.03726943282972628,0.0030749149850313197,-0.003516959887337284
0.04620687816001563,0.014092447905524481,-0.007092175108562052,0.006776340492687674,-0.0012000484098023815,0.007274278653851025,-0.011300500185253741,0.0043206913106098605,-0.012936696294234709,-0.007712621920283862,0.01671888185428104,0.03458686217789038,-0.004333578349741967,0.005936283504227311,0.0015973245801600845,0.005222989424067607,0.02026767829849616,0.0570797857619084,0.017025193070440724,0.011262477103587349,-0.002129978587328093,-0.020960267836238385,-0.017929967873155303,0.1066472410454986,-0.1108497124183006
-0.03757409244532473,-0.039466306269224524,-0.011428571428571354,0.10192305769230768,-0.014016697627585421,-0.0050977230586045676,0.05771036270770776,0.019598470363288555,0.05897776579195128,-0.04814223301904014,-0.009096654982949795,-0.04343439382291951,-0.013980453706146045,-0.02905937156864705,-0.03667895870270184,-0.033567010309278285,-0.011216104535181027,-0.03926095897943484,-0.029515496141283994,-0.05920281706933266,-0.058164354322305226,0.03814706385216511,0.03070542962090507,-0.07785386078751191,0.08100561956802202
0.13972593242014447,0.03472216449060241,0.007947928709055786,-0.06684115299897292,-0.00812355742081474,0.03330489299341916,0.018600513399459454,0.003516197843413108,0.003300330033003377,0.03263244665252104,-0.08092653710241847,0.014694000948949876,-0.016720170767250648,-0.0038677411867663438,0.016968432137228543,-0.01817713773681518,-0.013530112044558305,0.07119964433150586,-0.002723505032563661,-0.011837944662800307,-0.027762039660056567,-0.014623165210697196,0.0,0.1495652015810276,-0.13599891385827445
-0.006009539635452866,0.005033568902177421,-0.0031062606024496327,-0.04301482994174628,0.0040950036200369435,0.006611578337642688,-0.017391304347826087,-0.009110090887407362,-0.014391488486842059,0.020321165157007225,-0.006146661827736886,-0.010958846974122223,0.004625166518156254,0.00730332822969997,0.006511333741872717,-0.009908726382214895,0.01911866745816472,0.01207519743374234,0.005461977832196519,0.01639350567465338,0.020396270396270483,-0.003044132668631232,-0.006843846511038894,0.01925460073242472,-0.028175618261854524
0.01753319562679025,-0.002782415357191239,-0.007670158013658791,0.013289037064257844,-0.0032626093597499066,0.008620635201637058,0.0037167964601770506,0.0016502593894511097,0.0037546935233497454,-0.010364202204420107,-0.00804026247977136,-0.00461682617195547,0.0012187407235949759,-0.0028450532566542666,-0.015465460426564296,-0.002370336147121877,-0.024469801392869448,-0.014359634825885668,-0.006337660544719609,-0.010545967087719332,0.00171336379211871,0.005725167325928571,0.006080247671751495,-0.03090002656996326,0.023809474447377025
0.001188435361301851,0.01562502398538351,0.0016907970197683278,-0.04204436034886636,0.0008182808155987907,0.014244952501511712,-0.01833893525549178,-0.00635445957380735,-0.012468786885651976,0.01926282117547037,-0.013327098641214287,-0.0005299028996166805,-0.0012172572026709913,0.006442669002435902,0.011601611671424842,-0.0038718937334732547,0.00027880069414417904,0.019925024529727327,0.0063780826675929716,0.010658369905956285,0.026225711161590004,-0.0053130993574732645,-0.005640530918671827,0.037037078808131486,-0.0406581243578251
0.024332293372612928,-0.004395515074372182,-0.009886664820673713,0.012683733146113678,-0.015126727758023378,0.01284114919931266,0.053350118676131514,0.0258171476594706,0.04840067340067334,-0.005988749758652154,-0.05608213358739547,-0.022275537754327626,-0.009343182378962266,-0.023776845428017286,-0.01908045284766524,-0.0503533317231448,-0.024519588467533486,-0.033399853307424066,-0.030783224251182944,-0.050248197875422056,-0.07000000000000009,0.02251046711144669,0.02998370241980353,-0.06954886937907337,0.06992081249869413
-0.047508652353559576,-0.043598299996800295,-0.00998536264039543,0.054870816200215035,-0.013698553056923923,0.0075277859564191,0.07946794132789799,0.034864903374165264,0.07185873143315938,-0.02922421451728809,0.021841012552301232,-0.002305092013576844,-0.016539187176643738,-0.035316131147541015,-0.027832415357839355,-0.02474422325581396,-0.021422137500147882,-0.08442895886590203,-0.03456320685597742,-0.07119529719137818,-0.063321385902031,0.03768663777058643,0.03265150708907247,-0.15988458182317827,0.1849568519554648
0.03649637957860273,0.009232533287837718,-0.039360465468119804,0.0410855815852698,-0.021043767101679604,-0.024380707436048955,0.0020537283104854398,0.0066934181169120855,0.007865130791568128,-0.02222541088908574,0.013184833239007177,0.0,-0.008895052490412239,-0.006991658370800361,-0.0024478076037442267,0.014307516761065118,-0.00788111551529926,-0.02065042675883151,0.005321772301543204,-0.009142053445850968,-0.018494897959183618,-0.00215751017731983,-0.0003810184369218357,-0.046375832250500994,0.04383458807887306
0.05809854730909213,0.021726725285295127,0.037644072666941766,-0.09467783871550177,0.0313842665297029,0.02619905237713211,-0.03830994797414472,-0.02526593584366,-0.04236343366778152,0.05164435767887,-0.008001923633996736,0.03235005984636677,0.0037863414327964015,0.024936396930639537,0.02805929708548073,0.039966147826449035,0.01412185847338185,0.035021898994979324,0.01058695797588875,0.043293115684882866,0.012995451591942774,-0.014054083568865276,-0.019435915557172258,0.06862395533141205,-0.06990655451713391
