Name,Riskiness R
BZF,[1.77750409]
CEW,[4.149597e+12]
CNY,[9.94272423e+12]
CROC,[2.22748477]
CYB,[6.3379579e+12]
DBV,[3.07266383e+12]
DRR,[0.11002496]
EUFX,[0.0752145]
EUO,[0.11786019]
FXA,[1.2130155e+13]
FXB,[6.91730245e+12]
FXC,[1.03907092e+13]
FXCH,[9.20326423e+12]
FXE,[2.3048025e+13]
FXF,[4.70067514e+12]
FXS,[3.13529402e+13]
FXSG,[2.68409611e+13]
FXY,[1.15228826e+13]
UDN,[2.13801235e+13]
ULE,[3.15487497e+13]
URR,[3.5998366e+13]
USDU,[0.3431815]
UUP,[0.07813209]
YCL,[1.16378348e+13]
YCS,[0.65010511]
