Name,Riskiness R
CQQQ,[0.27086617]
FDN,[0.11119768]
FTEC,[0.09107466]
FXL,[0.12834287]
IEUS,[0.13538342]
IGM,[0.08581143]
IGN,[0.14201481]
IGV,[0.08935036]
ISRA,[0.51908439]
IXN,[0.0877828]
IYW,[0.10387862]
KWEB,[0.29206402]
PNQI,[0.11896609]
PSCT,[0.08795085]
PSI,[0.1045428]
PSJ,[0.08827865]
PTF,[0.17165983]
PXQ,[0.15010636]
QQQ,[0.09270266]
QTEC,[0.09178168]
REW,[3.25928075e+12]
ROBO,[0.1270017]
ROM,[0.21382881]
RYT,[0.08570748]
SKYY,[0.09295089]
SMH,[0.10127334]
SOCL,[0.16850281]
SOXL,[0.33582273]
SOXS,[1.889636e+13]
SOXX,[0.1135122]
SSG,[1.20959129e+13]
TDIV,[0.14752223]
TECL,[0.25834937]
TECS,[1.8091557e+13]
USD,[0.25510277]
VGT,[0.09252565]
XLK,[0.08406971]
XNTK,[0.09050855]
XSD,[0.13588441]
XSW,[0.10409822]
