Name,Weight
Technology Equity ETF List (75),0.2578387098826994
Financials Equity ETF List (51),0.2659628537126089
Developed Markets ETF List 1 (100),0.18081527824230215
Developed Markets ETF List 2 (100),0.1339212752825928
Industrials Equity ETF List (37),0.16146188287642996
