BDCL,BDCS,BIZD,CHIX,DXJF,EUFN,FAS,FAZ,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,XLF
0.0046816824969046385,0.0,0.00273668160755418,0.0477707198348749,0.041644963643630614,-0.013698820226895529,0.01414080232329395,-0.01659380789179761,0.016131064079926732,0.0,0.005814029535683364,0.0058359162491130575,0.009930623724472695,0.008209628366139617,0.010979816047876607,-0.0011661342286094234,0.004290581845122896,0.009855392055141144,0.013900971045188552,0.013698798718898576,0.009525956088835929,0.0041426658061166,0.019775565342301932,0.0075622265935488065,0.006463254292707561,0.013435754768687616,0.01660836419367107,0.019673738973730304,-0.004772574627424654,-0.006293943147584877,0.006802783221484585,0.010655989568304405,0.016203243101643075,0.010806384298952308,0.00400437732865817,-0.006402785079089786,-0.010449358621001659,0.008267676602454569,0.005185413895729743,-0.003483646989116448,0.006477689432463824
-0.00046603199965449004,0.0013020182198289546,0.0010919992478071537,-0.05724410711316692,0.005687494267608894,-0.023692694688446928,-0.030009153698056838,0.027530948564001626,-0.025601054127946853,0.03339716723126933,-0.009860529160470215,-0.008288600861684835,-0.00045731199893490887,-0.010724686110781373,-0.004177195073261288,-0.016010586022901882,-0.009310881709661958,-0.008698426642106606,-0.003427886362425081,-0.0073940478610394315,0.00397940135841764,-0.006646784328214671,-0.009097426784661236,0.0013823814775630707,-0.010070120941685523,-0.002367453619366662,0.012692564127985232,-0.010588126928073495,-0.00799234533843165,-0.007079029745988445,-0.004826085836817168,-0.008110442271590516,-0.002391707378002798,-0.009899077122709005,-0.009528163144686252,0.009373161599068628,0.018162670843796958,-0.019155002441989186,-0.009126961466364316,-0.008000013445378103,-0.010458629515976758
-0.009789964587559069,-0.003467716732295796,-0.002726627894933472,0.013970942500938159,0.00848304758653289,-0.010460169862609687,0.01437488336190759,-0.016421681738785568,0.009752232190787693,-0.04524471073310818,0.007554867533115682,0.0008358499462296345,0.023564648825558875,0.009234937862221652,0.025727313393518816,-0.005254280142773891,0.005085985316496215,0.017014550878167396,0.0315276892248979,0.02799866392294286,-0.009512697342198655,-0.0041532797712337316,0.03744831290737221,0.022288179548581283,0.004275377932652202,0.035595669039034085,-0.011014166813980273,-0.0040428568296224906,-0.01643577328009932,-0.0056284296219684974,0.009456580119537698,0.0,0.027969980339399597,0.010197950994946879,0.001118732356870604,-0.0058038331051243255,-0.01120100444250899,0.010166126959167802,0.006808302689655693,-0.006438038851152574,0.007723672074567702
-0.015066112706300913,-0.00434943888511797,-0.007654487475540835,0.005299317610040488,-0.018967540175382616,0.017336151442274506,0.03080723768864518,-0.03427068943948938,0.0351095780061364,-0.049323015010115656,0.011588316709957334,0.013778626635266557,0.005140637385548839,0.020290563002884548,0.019356401296561628,0.011415954181054646,0.011551206560468366,0.013046954534908428,0.021950922327359082,0.016491690630090167,-0.0007998600899279205,0.03035215793674449,0.02701461300973997,0.0030871146724976853,0.022460271613875024,0.023601836241635338,-0.04915487548241024,0.00620838819935052,0.016710421987297323,0.0011319929226782939,0.01297143350678607,0.002453193788617051,0.02669107016855276,0.00870943653818437,0.01005574666351482,-0.011675487212201902,-0.02328500766104856,0.022113278548018818,0.011336397563828156,6.816724597101416e-05,0.010084797557689188
0.002390028407348932,-0.003932203673166696,0.0027550135808183922,-0.05113330287099835,-0.019502324387132532,-0.008312457449227983,0.0011955503753491186,-0.00454958708862601,-0.00032928662986239665,0.001525966489338986,-0.002358684666474179,0.005354223911650397,-0.007783104153168181,0.0040942590787075225,-0.0069536410370107035,-0.0047169991662883316,0.0011962214912069836,-0.004985352883512894,-0.009516165896823074,-0.01081587447677095,0.0044047866366326354,0.008095366104545277,-0.007709863595114044,0.0019232461127205128,0.004020017408797746,-0.007834987928549088,0.029156891862692075,-0.0028478495481050717,0.010634815844561498,-0.0007538490394373852,0.012805303408547176,-0.03833614234224983,0.0030287981755072178,0.0011773649769418286,-0.003097168568203716,-0.0023625937296060558,-0.002147756695710865,0.001424885622158574,0.0015732164359227115,0.004092252219760392,-0.011981001211129091
-0.011444912950195694,-0.0070173791056825545,-0.0071429757444025545,-0.0061110029792144525,0.0564471634190973,0.002095373280610929,-0.0062686297889549495,0.00731270098085861,-0.012078734031537312,-0.0116811576049653,0.0021563639764669677,-0.007373850215382055,0.0020171315170944668,-0.00019407505780117806,0.00807953648192,-0.002877563060024157,-0.00521385264918605,0.002505254189525173,0.021996663145175302,0.010960114927345116,-0.01160899095074466,-0.0014748511626922359,0.03006799073703116,0.003327360245515213,-0.000274201117763948,0.02768465927794611,-0.019215046920402788,-0.0040454900655590475,-0.012107452910746743,-0.008427761215076204,0.009274249816923073,0.04204501607440247,0.021389024091755474,-0.00039180766467699176,0.0010898351543702231,0.002368188797609813,0.003013283809201235,-0.005045234488054101,-0.005301225554820081,-0.011683201931237563,0.011490123957858209
-0.02556676509271069,-0.019434588904202042,-0.03486439888349575,-0.0061487051989288,-0.01637767628177143,-0.01672380530236405,-0.032141816547406464,0.02359342352504833,-0.011203494053933116,0.02774925573816113,-0.00947861190095227,-0.005756293663124432,-0.011422889307695574,0.005009125789361394,-0.014830918331090459,-0.006375818948127728,-0.006477401296540446,-0.012044456482929592,-0.022916983098963912,-0.017751590721136738,-0.012586449265092859,0.02601478494591271,-0.025189288878363025,-0.02096555454497311,-0.005453785994308407,-0.03130504863263175,0.0,-0.010600756557566074,-0.003884744353288613,-0.013735015288761927,-0.008841247551260664,-0.02274645538551133,-0.020891100154015,-0.010392280747018088,-0.006465698022585985,0.009450791124488671,0.01759649715232723,-0.01899482435632644,-0.005594742022711565,-0.014707896907216418,-0.01004401022216821
-0.03762384518920145,-0.013063169534648672,0.024045122901933898,-0.08155241584263168,-0.02942148710347698,0.017864980194909716,0.005586649147329823,-0.008865308215821575,-0.003712465538400449,0.018500100542931792,0.0006834522580113643,0.0033304551349210773,0.000453373324571322,0.006202684570971495,-0.00272619632873198,-0.0029437621650030424,0.0014328526734082234,-0.006449521264883203,-0.0022074068985930818,-0.007530045877811736,0.005345534910315302,0.015300525606816594,0.00320142131492287,-0.01296661334253625,0.00808100410359542,0.005234535975004257,-0.05877569397862688,0.0063586622065516865,0.016574714256316233,0.001547439395608611,0.013849444410036332,-0.0008619920871704436,0.007575973212250104,-0.003169996526548412,0.0038151221852851945,-0.002340710000346696,-0.004639359735506197,0.003184538568444267,0.002393386942156097,0.0030692103580551217,0.0
0.05531986559631282,0.03475240082992568,0.006865063233920212,0.026331994938659425,0.0512601731240236,0.01840761055719349,0.07685169222941718,-0.07602858847288067,0.06933150624405518,-0.07412871191930659,0.02561481440686653,0.011618230769444378,0.026512719979105703,0.016759833549086563,0.019956120221171374,0.022229908844916917,0.026637476799079653,0.03437257782311963,0.011338411902059913,0.032625174267123115,0.0020449430448802497,0.013993453275654457,0.006154496196181406,0.023487428224266232,0.01388472056686806,0.0063388557314952645,0.05878696363140511,0.02065609717928655,0.006713514973813276,-0.002703886515436523,0.009956117631225154,0.02243324478958573,0.007267871947068382,0.03310456554551025,0.016767010556586626,-0.022287249026976833,-0.050635536269891535,0.05198418158276785,0.023875672092572645,-0.0013907996928205642,0.03043816868768305
-0.09433971573053483,-0.04909915539263858,-0.0448863684106702,-0.029832990857711256,-0.02834920245338747,-0.015132407358548691,-0.024075536250563048,0.021297224859675223,-0.019535381211929184,0.0,-0.010323071429294369,-0.005742442455387335,-0.024503560334425887,0.000758012322789953,-0.004556349232691314,-0.01970782465679055,-0.007612534250391005,-0.009156149774950498,-0.00683623076899978,-0.010776395713374735,-0.03065907482694602,0.0008494200796327912,-0.012687005329221184,-0.027226887682509717,0.00649456470632905,-0.014847812446094278,-0.08644008467075426,-0.0104762456355832,-0.00412842819547475,-0.015879053111410538,-0.016964818646910025,-0.018565500087194105,-0.013435891322937172,-0.003473521345848297,-0.008135442490601942,0.0035992695665709343,0.013389831035507985,-0.013957027973676091,-0.009910530935846,-0.017479177542652706,-0.010634146587249812
