Name,Weight
Real Estate ETF List (48),0.24196308305681088
Developed Markets ETF List 1 (100),0.44486243879058274
Developed Asia Pacific ETF List (108),0.5654666815274627
Consumer Discretionary Equity ETF List (31),0.23761054431252407
Industrials Equity ETF List (37),0.46390347513370617
