Name,Riskiness R
Alternatives ETF List (35),[0.1407058]
Broad Asia ETF List (44),[0.28300574]
Commodity ETF List (125),[0.18607089]
Consumer Discretionary Equity ETF List (31),[0.06748669]
Consumer Staples Equity ETF List (26),[0.05055933]
Crude Oil ETF List (22),[0.1870628]
Currency ETF List (36),[0.07581858]
Developed Asia Pacific ETF List (108),[0.08438412]
Developed Markets ETF List 1 (100),[0.06003459]
Developed Markets ETF List 2 (100),[0.07911911]
Developed Markets ETF List 3 (93),[0.34870335]
Emerging Asia Pacific ETF List (114),[0.12135257]
Emerging Markets ETF List (79),[0.87359243]
Energy Equity ETF List (80),[0.25656447]
Financials Equity ETF List (51),[0.05943371]
Global ETF List (72),[0.09282447]
Gold ETF List (17),[0.27292319]
Healthcare Equity ETF List (49),[0.08005228]
Industrials Equity ETF List (37),[0.08405891]
Investment Grade Corporate ETF List (50),[0.08386045]
Junk ETF List (43),[0.04309729]
Materials Equity ETF List (62),[0.14504713]
Municipal Bond ETF List (29),[0.06840501]
Preferred Stock ETF List (12),[0.03123958]
Real Estate ETF List (48),[0.10845443]
Target Maturity Date Corporate Bond ETF List (24),[0.14730241]
Technology Equity ETF List (75),[0.05695724]
Telecom Equity ETF List (10),[0.10659502]
Total Bond Market ETF List (82),[0.08874023]
Treasuries ETF List (51),[0.1527374]
Utilities Equity ETF List (24),[0.07920072]
Volatility ETF List (18),[0.57937561]
