Name,Riskiness R
CHIM,[3.98653121]
COPX,[1.2762613]
CROP,[3.99957089e+12]
CUT,[1.37037615e+12]
DUST,[3.17625265e+12]
FLM,[1.89918095e+12]
FMAT,[5.66728629e+11]
FTAG,[1.50917131e+12]
FTRI,[1.30310141e+12]
FXZ,[3.88381358e+11]
GDX,[4.97440882e+11]
GDXJ,[5.10465059]
GDXS,[8.38617261]
GDXX,[3.68276956e+11]
GNR,[2.19903809e+11]
GOEX,[1.33783769]
GRES,[3.22943228e+12]
GUNR,[1.960198e+10]
HAP,[1.67857606e+12]
HOML,[0.73079441]
IGE,[1.10664262e+12]
ITB,[6.1157193e+11]
IYM,[1.75581596e+12]
JDST,[1.88196927e+13]
JNUG,[9.27075185]
LIT,[0.94347543]
MOO,[1.46470841e+11]
MXI,[1.82256364e+10]
NAIL,[3.24597495]
NUGT,[3.81082694e+11]
PAGG,[4.92268857e+11]
PICK,[0.38125784]
PKB,[1.70949661e+12]
PSAU,[7.59987652e+11]
PSCM,[1.56255136]
PYZ,[8.28864152e+11]
REMX,[6.10649185e+11]
RING,[2.40785609e+12]
RTM,[9.3743344e+11]
SBM,[3.3939345e+12]
SGDJ,[1.32343337e+12]
SGDM,[1.43080816e+12]
SIL,[1.44850295e+12]
SILJ,[4.73070565e+11]
SLVP,[6.28977361e+11]
SLX,[0.43261822]
SMN,[5.26905517e+12]
SOIL,[1.23387638e+12]
URA,[3.47466208e+12]
UYM,[2.00416416]
VAW,[1.23430173e+12]
VEGI,[3.62261604e+11]
WOOD,[10.59831887]
XHB,[5.41231649e+11]
XLB,[1.84832383e+12]
XME,[0.94395342]
