Name,Riskiness R
AAXJ,[0.11608743]
ADRE,[0.11687526]
AFTY,[0.55289836]
AIA,[0.10529165]
ASEA,[0.09091957]
ASHR,[472.69147636]
ASHS,[3.66490708e+12]
ASHX,[1.81757405e+11]
AXJV,[0.67644075]
CHAD,[4.65041637e+11]
CHAU,[5.76056135]
CHIE,[0.27677697]
CHII,[0.70928675]
CHIM,[0.2075905]
CHIQ,[0.18224344]
CHIX,[0.25392087]
CN,[0.45196298]
CNHX,[1.06937104e+12]
CNXT,[3.45698761e+12]
CQQQ,[0.17468631]
CXSE,[0.13643807]
DBEM,[0.12193854]
DEM,[0.12178399]
DGRE,[0.15230867]
DGS,[0.10532376]
ECNS,[0.2599424]
EDC,[0.4604407]
EDIV,[0.15407024]
EDZ,[6.9663865e+13]
EEM,[0.14151457]
EEMA,[0.12042312]
EEMV,[0.1071489]
EET,[0.30151576]
EEV,[2.33706615e+12]
EIDO,[0.25180396]
EMQQ,[0.16698964]
EPHE,[3.11411953]
EPI,[0.11304818]
EUM,[1.49244904e+12]
EWM,[1.3855804]
EWX,[0.11001209]
FCA,[0.23482266]
FEM,[0.1362594]
FEMS,[0.12639178]
FNI,[0.13330866]
FXI,[0.28483433]
FXP,[1.31555048e+12]
GMF,[0.10796218]
GXC,[0.17224996]
HAO,[0.30307324]
IDX,[0.23510351]
INCO,[0.08531797]
INDA,[0.12146618]
INDL,[0.38665427]
INDY,[0.10048788]
INXX,[0.16942993]
KBA,[1156258.30299092]
KFYP,[0.3781011]
KWEB,[0.21139933]
MCHI,[0.18173146]
PEK,[6.38901363e+11]
PGJ,[0.19606025]
PIE,[0.17214866]
PIN,[0.09916959]
SCIF,[0.29576336]
SCIN,[0.2887166]
SMIN,[0.15113201]
SPEM,[0.12576607]
THD,[0.09266562]
VNM,[0.44335122]
VWO,[0.14126644]
XCEM,[0.13136225]
XINA,[6.1788205e+11]
XPP,[0.52980151]
YANG,[1.72769447e+13]
YAO,[0.19381892]
YINN,[0.81462783]
YXI,[1.92498887e+12]
