Name,Weight
Technology Equity ETF List (75),0.2515429153864823
Energy Equity ETF List (80),0.17523956426535847
Industrials Equity ETF List (37),0.17525720956103089
Developed Markets ETF List 1 (100),0.15740728004602747
Global ETF List (72),0.24055303074110096
