Name,Riskiness R
BDCL,[1.87757021]
BDCS,[4.2575408e+11]
BIZD,[8.15531185e+11]
CHIX,[4.87325051e+10]
DXJF,[1.26529204e+12]
EUFN,[2.42641463e+12]
FAS,[0.52317208]
FAZ,[2.05059735e+13]
FINU,[0.50309916]
FINZ,[6.43840396e+12]
FNCL,[1.94684522]
FXO,[7.60457759e+10]
IAI,[0.6273044]
IAK,[1.13333748e+09]
IAT,[0.69810385]
IXG,[9.02914772e+12]
IYF,[9.33920593e+10]
IYG,[2.08390361]
KBE,[0.76870388]
KBWB,[1.19786815]
KBWD,[1.26891119e+12]
KBWP,[0.1352183]
KBWR,[0.40014427]
KCE,[5.81242871e+12]
KIE,[0.40050631]
KRE,[0.48075089]
LMLP,[4.05326769e+12]
PEX,[5.55009261e+11]
PFI,[1.40392867e+12]
PHDG,[4.933704e+12]
PSCF,[0.43478677]
PSP,[1.70349768e+12]
QABA,[0.33691869]
RWW,[2.39015549e+11]
RYF,[0.16232912]
SEF,[7.13604611e+12]
SKF,[4.32044746e+12]
UYG,[0.4893776]
VFH,[1.01378295]
VQT,[5.48345552e+12]
XLF,[0.19973344]
