,Date,AGG,AGGY,AGND,AGZD,BIV,BLV,BND,BNDX,BOND,BSV,BYLD,FBND,FCOR,FIBR,FLTB,FTSD,FTSM,FWDB,GBF,GVI,HOLD,IAGG,ILTB,ISTB,IUSB,KCNY,LDUR,MINC,MINT,NEAR,NFLT,RAVI,SAGG,SCHZ,SPAB,TOTL,ULST,VBND,WYDE,XMPT
0,2013-12-01,0.017520685171154255,,-0.027815609537621806,-0.0013001114343006662,0.03189190061026717,0.057849198350837884,0.018464844607413305,0.016814600181306552,0.02027495386285032,0.008470191021089661,,,,,,0.0032491078752021796,0.2878785527911603,0.016323921098405907,0.015577963788262617,0.011461719835517773,,,0.048877998502306126,0.0035484178970932533,,,,0.008331030381762342,0.0021012118036104026,0.002394526749357421,,0.0018634454064523657,-0.01399393551365951,0.020923126962447792,0.015855728976662167,,0.0010651597277796597,,,0.07055937359911038
1,2014-01-01,0.0018505783885666835,,0.0021462577150277314,-0.0003010499712144625,0.004910955333849558,0.006300689826989339,0.0025835810253381163,0.0035766100957127203,0.0030137870281753566,0.0006226674554201766,,,,,,0.0005527980496109944,0.0,0.01320110749827462,0.0011673939605658017,0.001359302103318913,-0.0004995876367010339,,0.020150541224498754,0.001494745511950357,,,0.002493640645410058,0.005121691099202979,0.0017575006324521524,0.0,,0.001589976473318447,-0.003973878935961754,0.0025411039512488747,0.006833790144348837,,0.0017454868224202021,,,0.0068629132550519145
2,2014-02-01,-0.0014241986523858316,,-0.002789765805531778,0.007551405554069366,-0.0040332641230248975,0.009446917935446435,-0.0016996213373749805,0.00315587070414528,0.0019710134682148135,-0.002908395013001382,,,,,,0.0014740288013964057,-0.06470564317360636,0.006809593275912095,0.00023512736114355336,-0.003069719071873117,0.0008003225412661363,,0.01220375057726033,-0.0015422516502856646,,,-0.0006971107646862195,-0.001285986126524737,-0.00011849724471209076,0.0002986410162263703,,0.0003770727103581466,-0.001994779363775579,-0.0011558042513884874,-0.004102046882398509,,0.00025825180413659225,,,0.005311646151991523
3,2014-03-01,0.008164193013832187,,-0.0015603687163145683,0.0006993234369343844,0.009340699107155341,0.023547540221810114,0.007793947266285875,0.005936953901918663,0.006565732959582024,0.002255472581468614,,,,,,0.0004547232801985505,-0.07232683136669571,0.007984321820392404,0.007135499881167518,0.006173758191646812,-0.0004419952173692336,,0.019876432033972945,0.0017648318795658764,,,0.00602893470943103,0.003851101928849183,0.001144611996949108,0.0015943903100213484,,0.0010587379358535172,-0.006282204697745475,0.007185365338576534,0.008655231448744702,,-0.0006570517798501879,,,0.03065168475705131
4,2014-04-01,0.011867073770460387,,-0.016444019973756118,0.0005020438235729905,0.01224659253820837,0.021141522692496303,0.008427228406173486,0.007390141122963613,0.015010470162971695,0.003304669729637095,0.011146559061343934,,,,,-0.0009644258791554721,-0.10523399418234564,0.014465656589175478,0.010660112307713285,0.006730550463937428,-0.00029142565916868485,,0.0248494352122014,0.003449549392675118,,,0.0040850990035922905,0.005486606148424016,0.00045413491833326433,0.0013349494264356602,,0.001908735628484918,-0.013793163054127386,0.012436704741186175,0.012179764868280867,,2.734992733470133e-05,,,0.024507613827693436
5,2014-05-01,-0.0006363129624345246,,0.011036246678976788,0.001701691521529967,-0.00028325570784281474,0.0020663985901360604,0.0008500090153936077,0.006232115123885655,0.0016548112022009085,-0.00039513131076535557,-0.0023620176689323623,,,,,0.002394610647516494,0.0,0.007487260054860156,-0.00033889936079092506,-0.0004792037524003593,0.0009637044365646213,,0.006224750567906734,-0.000474963342193173,,,0.0010762105880719128,0.0009204864961491518,0.0003846720230481953,0.0005379415511894722,,0.000214180589875211,-0.0014566269835723277,0.0002444596254988755,0.00022857624153609343,,-0.0009468428853983308,,,-0.0033359429169519494
6,2014-06-01,-0.002412926875907486,,-0.014400084566141252,-0.0011020137668957461,-0.0030405054531868706,-4.404124682976838e-05,-0.002702002517287774,0.005069146751535246,-0.002753734393237609,-0.0023583007592018444,-0.00629134946001371,,,,,-0.0009111336191815973,-0.05287236886899241,-0.007310720343304967,0.002728110141468246,-0.002134164882435363,0.00052397507166276,,0.0020792627598712685,-0.002519219731393425,-0.0035813749825870773,,-0.004540825885948242,-0.0005559494039272965,0.0011735854030451717,-9.984910765279321e-05,,2.1533416306106994e-05,-0.003209845121129314,-0.002972582559744686,-0.004637711692372395,,-0.0004781499669418169,,,-0.01738321615189126
7,2014-07-01,0.011447352787464475,,-0.014424429932726716,0.004714450610051835,0.014953803263278324,0.03985907039684355,0.01140713942396981,0.013369960526452326,0.010606441507422315,0.0034928404383910666,0.015271405331656574,,,,,0.0017116848910770776,8.609918728659403,0.01645100716083904,0.012575523702944345,0.0058589387626789,0.0002898625262573255,,0.02907220560437231,0.004830759596673881,0.008486689155563793,,0.007466849179596354,0.003091176213087947,0.0004045528753547543,0.0005574344283271806,,0.0011285609555979294,-0.005269357804935165,0.0108372240930179,0.01138668875701593,,0.003303127662925258,,,0.027712069104783736
8,2014-08-01,-0.00608534382868298,,0.011620526661579797,-0.0038913767785554343,-0.009728096246223162,-0.024595007192465792,-0.00578562740513346,-0.0010365829890858133,-0.005867171157649985,-0.001463885563229322,-0.0086999352691122,,,,,-0.00045308334633840165,-0.00043299238586975584,-0.0213821505141269,-0.00977112073597319,-0.00516437353409093,0.00023473989332527208,,-0.019944383697772725,-0.004253656528995435,-0.005835147204194745,,-0.0024418280180417556,-0.0037251066276093236,-0.0002763030437704706,0.00015874231868769832,,-0.00021625665689029242,0.0041198521380098226,-0.005186258059847094,-0.005051162169813459,,1.622554501179661e-05,,0.009890945980218122,-0.004548753995750479
9,2014-09-01,0.010678714254000252,,-0.01940638679181522,-0.002210211544303082,0.011258345133023274,0.019033468261309007,0.007428069790033252,0.00622192684380757,0.005120782318364152,0.004025728832814758,0.010603340346789298,,,,,0.0003179967679772612,-0.04269889231729233,0.004815327547027726,0.00941524789851698,0.007039041559123038,0.0002004827926445643,,0.01927354854047454,0.0044146468002236984,0.011754147376603134,,-0.0001590365547071176,0.0027011573713019176,0.00013730056212199124,0.0007174380961079476,,0.0008556271924107943,-0.012016268474077668,0.008884793232664119,0.008669074207287882,,-0.002467405549437327,,-0.014163711702662044,0.022664993692403095
