Name,Riskiness R
DBJP,[0.2712675]
DBKO,[0.10115018]
DFJ,[0.04512107]
DIM,[0.12145255]
DLS,[0.12982015]
DOL,[0.52648411]
DOO,[6.03636386e+11]
DTH,[0.72922654]
DVYA,[0.90059946]
DWM,[0.24684502]
DXJ,[1.83264892]
DXJF,[0.91317686]
DXJS,[0.11318607]
ENZL,[0.16031532]
EPP,[0.40109569]
EWA,[0.85975092]
EWJ,[0.14339014]
EWS,[1.78670861e+12]
EWT,[0.75744531]
EWV,[8.77270515e+13]
EWY,[0.29585051]
FAUS,[0.2358398]
FDT,[0.12784024]
FDTS,[0.16790446]
FHK,[0.27821621]
FJP,[0.13966491]
FKO,[4.37866916e+12]
FNDC,[0.06567155]
FNDF,[0.2522916]
FPA,[0.23909265]
GWX,[0.21988586]
HEWJ,[0.24939874]
IDHQ,[0.0786052]
IDOG,[0.5005007]
IPAC,[0.13919783]
JPMV,[0.07110483]
JPN,[1.60751287e+13]
JPNL,[0.44312189]
JPXN,[0.10649088]
PAF,[0.3414161]
PDN,[0.14871541]
PXF,[0.29627632]
SCJ,[0.04965789]
VPL,[0.13611192]
