Name,Riskiness R
DGL,0.0001733118366664595
DGLD,1127693688141.0562
DGP,3907076902865.6807
DGZ,0.0001785353757965786
DZZ,2053870564477.917
GLD,0.00018321940545114543
GLL,9526974463531.389
IAU,0.00018445291841975901
OUNZ,0.00018080639983367207
SGOL,0.00018235798610584088
UBG,1317817456475.3813
UGL,5433338577511.678
UGLD,2212545699112.14
