Name,Riskiness R
AMJ,[9.48297428e+11]
AMLP,[5.06137468e+11]
AMU,[6.94094009e+11]
ATMP,[1.50643866]
CHIE,[6.67351061e+11]
DDG,[2.99720619]
DIG,[5.83918124e+11]
DUG,[8.96083774]
EMLP,[0.22710904]
ENFR,[1.91487699]
ENY,[2.87878969e+12]
ERX,[1.4584924e+12]
ERY,[1861.62682043]
FAN,[0.35067257]
FCG,[6.97178257e+12]
FENY,[5.21480618e+11]
FILL,[6.4807074e+11]
FRAK,[1.13622643e+12]
FXN,[1.4850961e+12]
GASL,[2.36354819e+13]
GEX,[9.96696347e+10]
GREK,[5.43540298e+12]
GRID,[0.27890786]
ICLN,[3.07749572e+11]
IEO,[3.193976e+11]
IEZ,[1.36624156e+12]
IXC,[4.02116814e+11]
IYE,[3.04633348e+11]
KOL,[1.81166981e+12]
MLPA,[3.29505561e+11]
MLPC,[9.21992344e+11]
MLPG,[5.24397614e+11]
MLPI,[1.84850412e+12]
MLPX,[1.30757345]
MLPY,[9.39577354e+11]
NLR,[0.32252196]
OIH,[1.29423454e+12]
PBD,[6.86519703e+11]
PBW,[3.11628593e+12]
PSCE,[3.58560514e+12]
PUW,[1.93911038e+12]
PXE,[1.65666284e+12]
PXI,[8.00110021e+11]
PXJ,[6.32206141e+12]
PZD,[0.31003017]
QCLN,[1.48946416e+12]
RYE,[5.92085979e+11]
TAN,[8.34047888e+12]
VDE,[3.51753579e+11]
XES,[3.82725015e+12]
XLE,[4.45260061e+11]
XOP,[5.0599451e+12]
YMLI,[18.61934137]
YMLP,[1.00753969e+13]
ZMLP,[1.11363969e+12]
