Name,Riskiness R
DRN,[0.42724948]
DRV,[6.47929959e+12]
DRW,[0.10020976]
EWRE,[0.12616684]
FFR,[0.121743]
FREL,[0.10587002]
FRI,[0.15085511]
GQRE,[0.09493433]
GRI,[0.15549864]
ICF,[0.15481168]
IFEU,[0.21474878]
IFGL,[0.14416084]
IYR,[0.11078112]
KBWY,[0.10641202]
LRET,[0.2783904]
MORL,[0.17666515]
MORT,[0.0832953]
PSR,[0.11728301]
REET,[0.13801679]
REK,[2.46559911e+12]
REM,[0.08537073]
REZ,[0.17119861]
ROOF,[0.11208105]
RWO,[0.14094539]
RWR,[0.14124997]
RWX,[0.1883892]
SCHH,[0.14169397]
SRET,[0.06302772]
SRS,[5.03805607e+12]
TAO,[0.13976342]
URE,[0.21748861]
USRT,[0.13518545]
VNQ,[0.13924044]
VNQI,[0.10693476]
WPS,[0.11026207]
WREI,[0.1730603]
