Name,Riskiness R
Alternatives ETF List (35),[0.0554563]
Broad Asia ETF List (44),[0.11238966]
Commodity ETF List (125),[0.2236219]
Consumer Discretionary Equity ETF List (31),[0.08627279]
Consumer Staples Equity ETF List (26),[0.06663092]
Crude Oil ETF List (22),[1.79063129]
Currency ETF List (36),[0.11876788]
Developed Asia Pacific ETF List (108),[0.03717734]
Developed Markets ETF List 1 (100),[0.05329561]
Developed Markets ETF List 2 (100),[0.05556229]
Developed Markets ETF List 3 (93),[0.09242582]
Emerging Asia Pacific ETF List (114),[0.10753011]
Emerging Markets ETF List (79),[0.13043021]
Energy Equity ETF List (80),[0.09127404]
Financials Equity ETF List (51),[0.05486399]
Global ETF List (72),[0.0691334]
Gold ETF List (17),[0.46674756]
Healthcare Equity ETF List (49),[0.09246509]
Industrials Equity ETF List (37),[0.05035164]
Investment Grade Corporate ETF List (50),[0.65669589]
Junk ETF List (43),[0.03089453]
Materials Equity ETF List (62),[0.09200099]
Municipal Bond ETF List (29),[0.24286307]
Preferred Stock ETF List (12),[0.04477578]
Real Estate ETF List (48),[0.1183559]
Target Maturity Date Corporate Bond ETF List (24),[0.21419333]
Technology Equity ETF List (75),[0.04901103]
Telecom Equity ETF List (10),[0.09918858]
Total Bond Market ETF List (82),[2.10734968]
Treasuries ETF List (51),[0.23903472]
Utilities Equity ETF List (24),[0.099619]
Volatility ETF List (18),[0.61908127]
