Name,Weight
Junk ETF List (43),0.12712580196531317
Developed Asia Pacific ETF List (108),0.25844916559648734
Preferred Stock ETF List (12),0.07139526896856978
Technology Equity ETF List (75),0.3031382089102487
Industrials Equity ETF List (37),0.23989163724944224
