Name,Riskiness R
ARKG,[0.40574149]
BBC,[2.82910718]
BBH,[2.83680058e+12]
BBP,[0.41934348]
BIB,[1.28760695e+13]
BIS,[6.02112086e+12]
CURE,[0.74915067]
FBT,[0.66450316]
FHLC,[0.21467121]
FXH,[0.93964372]
IBB,[1.33001976]
IHF,[0.15063951]
IHI,[0.06229058]
IXJ,[0.47060245]
IYH,[0.22965434]
LABD,[3.45067166e+14]
LABU,[1.91386734]
PBE,[3.00543273e+09]
PJP,[2.39574516e+13]
PPH,[7.53710206e+12]
PSCH,[0.0871244]
PTH,[0.27620651]
RXL,[0.44840593]
RYH,[0.25709835]
UBIO,[1.11119783]
VHT,[0.22841948]
XBI,[0.89325209]
XHE,[0.06625129]
XHS,[1.0428291]
XLV,[0.23053102]
XPH,[2.63933363]
ZBIO,[2.06162307]
