,Date,AAXJ,ACWX,ADRA,AIA,AXJL,AXJV,CHIQ,CWI,DBAP,DNL,EEMA,EMCG,FPA,FPXI,GEM,HEEM,IEMG,IHDG,IPOS,IQDE,IQDY,MOTI,PAF,QEMM,REMX,VEU,VXUS,XSOE
39,2008-06-01,,38.246967,23.260557000000002,32.793575,44.69463,,,27.217459,,37.192721999999996,,,,,,,,,,,,,32.334839,,,38.374809,,
40,2008-07-01,,36.792915,22.40527,32.452084,43.535179,,,26.213745,,36.329696999999996,,,,,,,,,,,,,32.02774,,,36.964237,,
41,2008-08-01,40.696049,34.98106,21.428188000000002,30.461153000000003,40.895557000000004,,,25.019551999999997,,35.721828,,,,,,,,,,,,,30.074087,,,35.076252000000004,,
42,2008-09-01,34.153984,30.382893,19.053127,26.614687,36.467407,,,21.869211,,33.883209,,,,,,,,,,,,,25.594965,,,30.699854,,
43,2008-10-01,27.133440000000004,23.394297,15.039644000000001,20.952494,27.123919,,,17.136377,,32.112118,,,,,,,,,,,,,19.831298999999998,,,23.71209,,
44,2008-11-01,25.186498999999998,21.757534,13.862889000000001,18.754517,24.922171,,,16.022768,,30.918894,,,,,,,,,,,,,18.197645,,,22.106213,,
45,2008-12-01,27.661419,23.386684,14.978909,20.068523000000003,24.601473000000002,,,17.085091000000002,,33.357872,,,,,,,,,,,,,19.734795000000002,,,23.379337,,
46,2009-01-01,25.400993,20.252935,14.12809,18.861221,23.382265,,,15.130347,,30.97875,,,,,,,,,,,,,17.410303,,,20.865841,,
47,2009-02-01,23.520046,18.30378,12.700700999999999,17.962298999999998,22.405712,,,13.692210999999999,,27.210232,,,,,,,,,,,,,16.64847,,,18.943983,,
48,2009-03-01,27.306683000000003,20.214865,13.782756,20.537598000000003,25.713627,,,15.085403,,27.6563,,,,,,,,,,,,,19.367302,,,20.865841,,
49,2009-04-01,32.042041999999995,22.986324,16.14023,23.922739,28.278913,,,17.145226,,28.709947999999997,,,,,,,,,,,,,21.640311999999998,,,23.626188,,
50,2009-05-01,37.165138,26.260296000000004,17.687498,26.943451,32.478413,,,19.729368,,31.140247,,,,,,,,,,,,,24.881432999999998,,,27.210175,,
51,2009-06-01,36.117424,25.285715,17.184835,25.793474,32.735240999999995,,,18.980337,,30.663420000000002,,,,,,,,,,,,,24.79707,,,26.646241999999997,,
52,2009-07-01,41.613407,28.502024,19.287810999999998,29.836451,37.429660999999996,,,21.392393,,33.512199,,,,,,,,,,,,,28.832245,,,29.473361999999998,,
53,2009-08-01,39.997261,29.299771999999997,19.129711,28.669121,37.943951,,,22.063051,,34.205364,,,,,,,,,,,,,29.808649,,,30.334126,,
54,2009-09-01,43.942291,30.87977,19.287810999999998,31.444603000000004,41.050743,,,23.259558,,35.646167999999996,,,,,,,,,,,,,32.638809,,,32.055626000000004,,
55,2009-10-01,42.201828000000006,29.981340000000003,18.995197,30.179309999999997,40.546356,,,22.588903,,35.828049,,,,,,,,,,,,,32.080273,,,31.039040000000004,,
56,2009-11-01,45.210331,31.437418,19.774401,31.509909000000004,42.068783,,,23.678717000000002,,37.416012,,,,,,,,,,,,,33.939693,,,32.545372,,
57,2009-12-01,46.171719,31.685259000000002,20.450243,32.611942,42.486565,,14.135451999999999,23.777794,,38.624775,,,,,,,,,,,,,33.348389000000005,,,32.359859,,
58,2010-01-01,43.560848,30.039196,19.569401,30.738970000000002,39.907803,,13.090285,22.66641,,36.734177,,,,,,,,,,,,,32.284092,,,31.102732,,
59,2010-02-01,44.087891,30.429111,20.024132,31.084084000000004,41.681969,,13.929848000000002,22.820082,,37.281639,,,,,,,,,,,,,33.518993,,,31.511371999999998,,
60,2010-03-01,47.450953999999996,32.511272,21.276629999999997,33.138275,43.791,,14.829377,24.356787,,39.725285,,,,,,,,,,,,,35.312569,,,33.630299,,
61,2010-04-01,47.643364,31.770424,20.905951,33.384777,43.785511,,14.812242999999999,23.957243,,39.639561,,,,,,,,,,,,,35.437984,,,33.040024,,
62,2010-05-01,43.728153000000006,28.495123,19.179771,30.254189,38.783501,,13.372995999999999,21.437048,,35.914352,,,,,,,,,,,,,30.815628000000004,,,29.437859999999997,,
63,2010-06-01,43.56921,27.411156,18.236763,30.172014,38.224533,,13.946981,20.661011,,34.272026000000004,,,,,,,,,,,,,30.159519,,,29.044346,,
64,2010-07-01,47.297508,30.883915000000002,19.837606,32.948654,42.545959,,14.85508,23.204252,,38.130534999999995,,,,,,,,,,,,,33.608582,,,32.169754,,
65,2010-08-01,45.832363,29.682078999999998,19.201321,31.887672,41.400574,,15.326258,22.40061,,37.589283,,,,,,,,,,,,,33.186718,,,31.064885999999998,,
66,2010-09-01,50.951972999999995,32.710377,20.715519,35.095504999999996,45.721138,,17.459426999999998,24.678901999999997,,41.434653999999995,,,,,,,,,,,,,37.368359000000005,,,34.356773,,
67,2010-10-01,52.450809,33.848960999999996,21.451105,36.222805,47.145443,,17.596498,25.576173999999998,,43.613731,,,,,,,,,,,,,38.591175,,60.341083999999995,35.590302,,
68,2010-11-01,51.263531,32.639221,21.661957,36.471474,45.889889000000004,,16.679834,24.741322,,41.858463,,,,,,,,,,,,,37.975208,,58.379481999999996,34.129768,,
69,2010-12-01,53.63808100000001,34.821487,23.243414,38.916721,48.76812,,15.497597,26.457842,,44.036293,,,,,,,,,,,,,41.314823,,70.266182,36.120026,,
70,2011-01-01,52.327831,35.41003,23.035294,39.683021999999994,48.831314,,15.188267999999999,27.026937,,43.499065,,,,,,,,,,,,,42.193829,,68.392418,37.196922,39.160275,
71,2011-02-01,51.128899,36.561584,23.78441,38.244877,49.564552,,14.400275,27.815123,,44.331982,,,,,,,,,,,,,41.38921,,72.403442,38.217503,40.070976,
72,2011-03-01,53.552268999999995,36.345665000000004,22.864298,40.000759,50.512596,,14.963126,27.673247999999997,,45.238377,,,,,,,,,,,,,43.712845,,77.000031,38.132462,39.968918,
73,2011-04-01,55.133842,38.160957,23.370667,41.229877,53.3993,,15.984910000000001,29.099865,,48.693802000000005,,,24.980757,,,,,,,,,,46.117249,,81.04032099999999,40.212272999999996,42.04155,
74,2011-05-01,54.326046,37.001415,22.766821,40.778366,51.868706,,15.924299,28.130394,,47.345081,,,24.778126,,,,,,,,,,44.872261,,80.220551,38.936546,40.777565,
75,2011-06-01,52.727478000000005,36.017799,22.644420999999998,39.055915999999996,50.405289,,15.898323000000001,27.310682,,46.678944,,,24.340436999999998,,,,,,,,,,43.846092,,75.536148,38.511295000000004,40.282951000000004,
76,2011-07-01,53.57300600000001,35.556419,22.973633,39.420887,51.171352,,15.958936999999999,26.987840999999996,,46.981758,,,25.461336,,,,,,,,,,43.43882,,73.223213,37.59898,39.576370000000004,
77,2011-08-01,48.277599,32.425041,20.811802,35.730453000000004,48.515147999999996,,14.460892000000001,24.664068,,43.221569,,,21.766918,,,,,,,,,,39.984676,,63.82510799999999,34.413536,36.231895,
78,2011-09-01,40.093796000000005,28.433777000000003,18.600077,30.452383,40.826599,,10.988544000000001,21.651175,,35.443847999999996,,,17.517927,,,,,,,,,,33.023216,,44.970352,29.936915999999997,31.646971,
79,2011-10-01,46.04253,31.621931,20.247301,34.877518,46.578392,,12.850276,24.143219000000002,,40.542347,,,21.26128,,,,,,,,,,38.776264000000005,,53.490134999999995,33.377491,34.889389,
80,2011-11-01,45.105507,30.940490999999998,19.860676,35.01263,46.28693,,12.694410000000001,23.702509,,39.788315000000004,,,20.282625,,,,,,,,,,38.212963,,51.206482,32.519287,34.15139,
81,2011-12-01,42.896229,29.861546,18.852091,33.061867,44.522896,,11.871784,22.80505,,38.849940999999994,,,18.602598,,,,,,,,,,35.419308,,43.682144,30.655962,32.110161,
82,2012-01-01,47.734406,32.176361,21.044970000000003,37.075053999999994,48.687103,,12.684717,24.456120000000002,,41.770992,,,20.507973,,,,,,,,,,39.594631,,55.064609999999995,33.903275,35.565174,
83,2012-02-01,50.377655,33.755974,22.045898,39.122355999999996,50.733109000000006,,13.49327,25.630726,,44.379047,47.78183,,21.608235999999998,,,,,,,,,,41.323895,,53.882431000000004,35.703666999999996,37.185466999999996,
84,2012-03-01,48.913036,33.591431,21.749012,38.279354,49.49007,,12.954233,25.460608999999998,,42.746906,46.78167,,21.111874,,,,,,,,,,40.261517,,53.384666,35.383598,36.982933,
85,2012-04-01,48.705048,33.031982,21.4182,38.632038,49.970757,,13.110728,25.006968,,42.734131,46.82515,,20.954689000000002,,,,,,,,,,40.351406,,50.367012,34.743465,36.213303,
86,2012-05-01,43.947205,29.362675,18.992212,34.761089,45.244839,,11.710975999999999,22.204114999999998,,37.480019,42.589667999999996,,18.357075,,,,,,,,,,35.90683,,41.967319,30.782621000000002,32.292217,
87,2012-06-01,45.593815,30.59675,19.933769,35.647106,47.328896,,11.493622,23.151899,,39.237015,43.659416,,19.382883,,,,,,,,,,37.790524,,42.620625,32.791046,34.220348,
88,2012-07-01,46.35688,31.256414000000003,20.001580999999998,36.915516,49.609627,,10.74593,23.722279,,40.069179999999996,44.149035999999995,,20.025747,,,,,,,,,,39.975063,,39.727402000000005,32.951077000000005,34.325665,
89,2012-08-01,46.461872,31.901834,20.018694,36.576603000000006,49.688194,,10.989365,24.342632000000002,,40.685112,43.684406,,20.59623,,,,,,,,,,40.382645000000004,,38.389675,33.823265,35.21682,
90,2012-09-01,49.226833,33.016636,20.326677,38.610096,50.756756,,11.571871,25.1036,,41.780087,46.945614,,21.661703,,,,,,,,,,41.613262,,40.474037,34.375389,35.816338,
91,2012-10-01,49.261833,33.226189,20.608154000000003,38.74044,51.828045,,12.241317,25.285574,,42.277935,46.901775,,21.849961999999998,,,,41.481178,,,,,,42.212437,,39.602962,35.270171999999995,36.713749,
92,2012-11-01,50.92432,34.022476,21.161158,40.148235,52.958889,,12.415198,25.732222,,43.520897,48.348282,,22.774742,,,,42.143436,,,,,,43.413578,,39.011875,35.905666,37.471581,
93,2012-12-01,52.954292,35.103752,22.621449,41.842808000000005,54.997612,,12.928152,26.625526,,45.696075,50.48735,,23.48934,,,,44.895657,,,,,,44.881617999999996,,40.940692999999996,37.274429,38.773075,
94,2013-01-01,53.39341700000001,36.092819,23.338627,41.639511,55.947982999999994,,13.303463,27.750961,,46.279747,50.679188,,23.7239,,,,44.898422,,,,,,46.062973,,40.969467,38.638721000000004,40.246307,
95,2013-02-01,53.08436999999999,35.665344,23.433674,41.630726,55.707694999999994,,12.644007,27.356916,,45.525742,50.148705,,23.934519,,,,44.208736,,,,,,47.107696999999995,,38.246609,38.102753,39.787067,
96,2013-03-01,52.166088,35.92519,23.347265,40.761776,55.187068999999994,,12.353845,27.608433,,44.893085,48.981636,,23.504856,,,,43.760436999999996,,,,,,46.405907,,34.922195,38.226448,40.054264,
97,2013-04-01,53.34927,37.182484,24.755709,41.253311,57.541187,,12.608833,28.471987,,45.659023,50.219425,,23.83567,,,,44.372536,,,20.22789,20.151889999999998,,47.4571,,33.212498,39.779228,41.565788,
98,2013-05-01,51.336086,36.042534,23.554647,39.848938000000004,53.582519999999995,,12.758311,27.658737,,43.80798,49.061211,,22.436068,,,,42.4328,,,19.645901000000002,20.332447,,43.487644,,34.478947,38.464290999999996,40.192814,
99,2013-06-01,48.360462,34.123062,22.967073000000003,37.294746,50.836342,,11.852655,26.191545,,41.218262,45.436207,,20.722618,,,,39.708549,,,18.717871,18.252095999999998,,40.392262,,30.046383000000002,36.570431,38.242184,
100,2013-07-01,49.824608000000005,36.28513,24.210796,39.129047,52.681667000000004,,12.283503,27.803590999999997,,42.588260999999996,47.344807,,21.898272,,,,40.494392,,,19.744464999999998,20.074675,,42.917656,,31.107033,38.820068,40.538364,
101,2013-08-01,48.719184999999996,35.705395,23.853996,39.351315,51.687664,,12.582457000000002,27.394083000000002,,40.843475,46.051712,,21.838510999999997,,,,39.485077000000004,,,19.315235,20.384007999999998,,42.626801,,31.019964,38.048687,39.74947,
102,2013-09-01,51.95525,38.211929,25.28993,41.307327,54.04229399999999,,13.408976000000001,29.219790000000003,,43.328465,48.816246,22.098263,23.699648,,,,42.330296000000004,,,20.857281,21.169224,,45.438423,,33.133342999999996,40.748486,42.540248999999996,
103,2013-10-01,53.675793000000006,39.558979,25.875341,42.694313,56.507076,,13.857408,30.217947,21.736654,44.990165999999995,51.322155,22.728127999999998,24.448868,,,,44.061797999999996,,,21.376278,22.235708,,47.604946000000005,,31.661102000000003,42.2966,44.301594,
104,2013-11-01,54.495953,39.635715000000005,25.92791,43.823467,55.83987,,14.393766000000001,30.311794,21.827804999999998,44.352257,52.071255,22.568441,24.311562,,,,43.809464,,,21.280527,22.147629000000002,,47.124992,,29.793095,42.439777,44.361237,
105,2013-12-01,53.764945999999995,39.789173,25.682564000000003,42.658749,54.73608,,13.883785999999999,30.397109999999998,21.703505,45.016746999999995,50.920853,21.974073,24.242910000000002,,,,43.339607,,,21.240631,22.323786,,45.693272,,28.312943,42.726139,44.633915,
106,2014-01-01,50.326633,37.851124,24.148975,39.347,50.945004,,12.907424,29.0847,20.546717,42.398472,48.130779,19.884516,22.707829,,,,40.257355,,,20.180416,21.377224,,42.928096999999994,,27.754853999999998,40.567295,42.603747999999996,
107,2014-02-01,52.324226,40.000972999999995,25.031294,40.756744,53.368202000000004,,13.289144,30.768641,21.309547,45.159927,50.153614000000005,20.711184,24.400768,,,,41.618885,,,21.407118,22.125744,,45.364658,,28.691126,42.850731,44.985432,
108,2014-03-01,53.170048,40.208187,24.722479,41.223667,54.302746,,12.898547,30.924084000000004,21.093964,45.816994,50.743237,21.733412,24.703075,,,,43.112175,,,21.359011,22.174039999999998,,46.377155,,28.143644000000002,42.706425,44.882252,
109,2014-04-01,53.64695,40.881634000000005,24.796967000000002,41.681602000000005,55.53474,,12.392548,31.494032,21.583176,46.546065999999996,51.233063,22.075085,25.152758,,,,43.533806,,,22.272638,22.822798000000002,,47.773815,,28.921225,43.685139,45.778774,
110,2014-05-01,55.608546999999994,41.572353,25.397249,43.378681,56.79803100000001,,12.38367,32.038071,22.188463,47.259689,53.0382,22.653429,26.072769,,,,44.754795,23.032412,,22.458385,23.543343,,48.377396000000005,,27.373998999999998,44.523754,46.662128,
111,2014-06-01,56.409386,41.460102,26.368298,43.324806,56.864513,33.706871,12.783142999999999,32.038071,22.064089000000003,47.750313,53.809227,22.306423000000002,26.211637,,,,45.413601,22.7547,,22.555288,23.713366,,48.212036,54.440773,28.096034999999997,44.746239,47.0172,
112,2014-07-01,58.498226,41.596275,26.809156,45.401508,58.987868999999996,34.057442,13.040582,32.169922,22.960009,47.291046,55.627674,23.232534,27.004929999999998,,,,46.266342,22.516903,,22.666435,23.808319,,49.992058,55.175148,28.984696999999997,44.601143,46.716824,
113,2014-08-01,59.61395600000001,42.036171,27.368237,45.918987,60.886101000000004,35.208332,12.925179,32.468853,23.117611,47.948368,56.831421,24.111265,28.059332,,,,47.807964,22.822155,,22.797884,23.767267,,50.41713,56.619156000000004,27.810394,45.051315,47.259739,
114,2014-09-01,55.622761,40.012661,25.70875,42.369293,56.098549,33.918526,12.108478999999999,30.842337,22.072466,45.625233,53.329617000000006,22.45244,26.368801,,,21.699747,44.334891999999996,22.373257000000002,,21.335532999999998,22.190996,,45.132874,53.347855,23.787609,42.627342,44.659,
115,2014-10-01,57.046886,39.924683,27.004076,43.749221999999996,58.641631999999994,34.282326,12.259391,30.81595,22.901949,46.348438,54.369225,22.664003,26.107393,,,22.060059,44.680428000000006,22.383541,18.883751,21.32386,22.073473,,46.645401,53.000232999999994,21.613557999999998,42.942074,44.859402,
116,2014-11-01,57.046886,39.889492,26.510642999999998,43.640282,57.278068999999995,34.599815,12.081845,30.833536,22.78582,46.583878000000006,54.07739599999999,23.204906,25.400375,28.891127,,22.17716,44.10453,22.996042000000003,19.129732,21.32386,22.320845000000002,,45.343384,53.437008,20.828041,42.802822,44.630524,
117,2014-12-01,55.268997,37.848392,25.550698999999998,42.714275,55.599178,33.11158,11.203005000000001,29.418026,21.533304,44.935703000000004,53.065155000000004,22.470179,24.344208,27.334797,,21.231342,41.668064,21.942175,19.035128,20.21419,20.490318,,42.319373999999996,49.515018,19.986988,40.783665,43.037205,22.695757
118,2015-01-01,56.718818999999996,38.129379,25.670813,43.969574,56.139229,34.433338,11.497927,29.599533,22.985594,45.253941,53.808853000000006,22.607494,26.510265000000004,26.18458,,21.692211,42.253551,23.466078,18.848328,20.132494,20.910698,,43.363571,51.031998,19.158342,41.102421,43.018726,22.946487
119,2015-02-01,58.47782900000001,40.246201,27.583721,45.374611,58.74199300000001,35.186718,11.751624000000001,31.316607,23.874348,47.451698,56.236313,23.100416,27.400232,27.986832,,22.629755,44.032841,24.942572,20.278297,20.947101999999997,22.032410000000002,,45.428497,52.326813,21.244974,43.506275,45.503826000000004,23.540812
120,2015-03-01,58.633568000000004,39.757023,27.240839,45.898056,57.466301,35.859379,12.376807000000001,30.81839,23.952768,46.271084,56.337456,22.607494,28.110411,27.666012,,22.501076,43.430759,25.095795000000003,20.260296,20.323677,21.638975,,44.576716999999995,51.367016,20.165405,42.751789,45.557078999999995,23.331873
121,2015-04-01,62.398945,41.66037,28.525615999999996,49.305058,60.841705000000005,38.34753,13.898992999999999,32.410908,24.876373,48.116852,59.923492,23.799938,29.611671,29.662857000000002,,23.613256,46.584949,25.501127,21.37417,21.366177,22.689826999999998,,46.710491,55.758526,22.155357000000002,44.924385,46.747528,24.618029
122,2015-05-01,60.49335500000001,41.188984000000005,28.317926,48.037766,58.96028100000001,37.090340000000005,14.297657999999998,32.019451000000004,24.510417999999998,47.843971,57.937369999999994,23.071421,28.667765000000003,29.488922,,22.911939999999998,44.886536,25.99404,21.797859,20.957210999999997,22.404524,,44.611134,53.57635500000001,21.003281,44.457886,46.551674,23.746969
123,2015-06-01,57.717415,39.294525,27.198214,46.182743,56.468876,35.496140000000004,13.282869,30.622653999999997,22.637066,46.297695000000004,55.38118000000001,22.109131,27.472151,29.257332,,22.206942,43.170155,24.301397,20.464226,19.96402,21.624142000000003,,42.288082,51.013882,17.941810999999998,42.732742,44.788967,22.315022
124,2015-07-01,54.639839,39.795947999999996,27.314123,43.522827,55.18040799999999,34.551846000000005,12.077807,30.888809000000002,22.773197,45.633759000000005,51.542076,20.208111,27.094140999999997,28.071909,,21.140717000000002,40.707909,25.805683,20.789099,20.399391,21.72241,26.288317,41.292099,49.596558,15.637653,43.084339,44.650303,21.562374
125,2015-08-01,49.173092,36.834721,24.736635,38.880759999999995,49.068515999999995,30.884892999999998,10.52844,28.504440000000002,20.849331,41.952587,47.202961,17.92289,24.792088,25.799917,,19.894766,36.899196999999994,24.148094,19.247324,18.928320000000003,19.719759,24.336285,37.654289,45.270317,13.937732,39.746883000000004,42.410140999999996,19.263651
126,2015-09-01,48.629189000000004,35.254799,23.051701,38.373184,47.013878000000005,31.818546,10.881805,27.352745000000002,19.909769,39.978882,46.509071,17.497025,24.252535,23.936695,23.282861999999998,19.441141000000002,36.173725,23.441732000000002,18.318068,17.848398,18.594862,23.572214000000002,36.056774,43.883003,11.988063,37.940208,40.880707,18.541742000000003
127,2015-10-01,52.077019,37.565998,25.614925,42.073914,50.675823,33.334038,12.440230999999999,29.215253999999998,21.44886,42.528015,49.848995,18.779013,25.918341,26.250034000000003,24.935015,20.255817,38.395472999999996,25.259466,19.101492,19.30612,20.313179,25.230373,39.025688,46.183029,12.938728,40.69458,42.581309999999995,20.741802
128,2015-11-01,51.145916,37.07848,24.970871,40.975697,49.041121999999994,31.696768,11.996262,28.909336,21.26095,42.435581,48.414955,18.449394,25.565898999999998,25.820023000000003,24.158298000000002,20.079922,37.515846,25.845354,18.779118,18.850342,19.548107,24.872381,38.191475,44.750069,12.390887,40.157719,42.020672,20.358936
129,2015-12-01,49.237629,35.76038,24.842057999999998,39.009968,48.237021999999996,31.060799,11.017714999999999,27.71265,19.695013,41.844025,46.629349,17.696768,24.80678,25.934696,23.348051,18.515373,35.72031,24.975965,18.634666,18.136570000000003,19.298810999999997,23.97295,37.426769,43.289742,10.803759,38.842392,40.790882,19.554920000000003
130,2016-01-01,46.639866,34.040496999999995,22.488714,36.780502,45.737377,29.879903999999996,9.812726,26.532329999999998,19.353237,39.945503,44.444031,16.545386999999998,23.796331,23.345047,22.200851,18.128426,34.333252,24.714222,17.262903,17.908302,18.297321,22.657576000000002,34.495998,41.827179,9.987189,36.955315,38.867934999999996,17.857618
131,2016-02-01,46.227371000000005,33.203362,22.043945,36.79937,46.012203,29.95829,9.841224,25.894095999999998,19.362593,39.446071999999994,44.171192,16.613405,23.732315,22.752581,21.920767,17.92178,34.002235,23.845882,16.732851,17.803984,17.854219,22.361221,35.34127,41.753296,11.140209,36.053528,37.911049,18.501566
132,2016-03-01,51.21479,35.924049,23.906422,40.91441,50.374054,32.997437,10.648661,28.091446,20.569244,43.293571,48.658871000000005,18.935278,25.927210000000002,24.969545,24.506823999999998,19.424656,38.268603999999996,24.466125,18.360308,19.273159,19.557106,24.74103,40.021404,45.493629,12.403444,38.912197,40.936646,20.12586
133,2016-04-01,50.633553000000006,36.833977000000004,23.789627,40.480255,50.133175,32.894299,10.838646,28.729683,20.765678,44.086273,47.95327,19.027195000000003,25.479086,25.036442,24.529228,19.330727,38.526066,24.445097,18.335257000000002,19.596889,20.140648000000002,25.477425,40.531357,46.31559,13.666679,39.870502,41.955299,20.596809
134,2016-05-01,49.977318,36.388115,23.919373,40.404751,49.297028000000005,32.234211,10.41118,28.401446999999997,19.905119,43.474606,47.633389,18.482119,24.591984,24.749762,23.77862,19.133476,37.211211999999996,25.314726,17.751209,19.265181,19.870012,24.561422,38.989596999999996,44.847153000000006,13.810807,39.553783,41.54388,19.751026
135,2016-06-01,51.261672999999995,35.45089,23.391129,42.150806,51.173908000000004,32.681149,10.230694999999999,27.763214,20.709553,43.771175,49.138683,19.349829,25.16814,23.469273,24.740221,19.4998,38.470898,24.511995000000002,17.018755,19.169159,19.189051,23.596926,39.506493,46.056995,14.039716,38.775551,40.666195,19.578026
136,2016-07-01,54.373001,37.604015000000004,25.22052,44.769314,54.194359,34.019184,10.762651,29.405863,21.976263,46.086135999999996,51.593189,20.598822,27.302912,25.043032,26.129663,20.129126,40.803272,25.65942,18.233904000000003,20.40889,20.616405,24.381815,42.736568,48.633205,14.64166,40.931736,43.024811,21.47296
137,2016-08-01,55.354057,37.872741999999995,26.061510000000002,45.822598,54.068779000000006,34.696521999999995,11.123623,29.618615999999996,22.29681,45.711529,52.964092,20.558115,27.045772999999997,25.631031,26.308119,20.610743,41.211582,25.485257999999998,18.431274,20.062829999999998,20.865763,24.839817,42.736568,49.220493,14.378839000000001,41.215794,43.219151000000004,22.156001999999997
138,2016-09-01,57.089771,38.438010999999996,26.482012,47.540115,54.687687,35.014458000000005,11.551089,30.044115,22.673925,46.104862,54.316081999999994,21.011467,27.798826000000002,26.46002,26.796526,20.904503,42.325157,25.514288,19.202391,20.142691,21.017157,25.482810999999998,43.805217999999996,50.665417,13.709069,41.628147,43.691139,22.292803
139,2016-10-01,55.580448,37.761547,26.443296000000004,46.524788,54.214813,34.115947999999996,11.332607000000001,29.581612,22.504223,45.07642,52.935734,20.640511,26.484194,26.150204000000002,26.831194,20.765204999999998,41.889008000000004,24.972572,18.627462,19.880484,21.104979,24.847898,43.361462,50.050159,13.607332000000001,41.152916,43.107735,22.458166000000002
