Name,Riskiness R
AADR,[0.13329767]
COPX,[4.38687729e+12]
DBAW,[0.19457973]
ECON,[3.14591786]
EDC,[19.94145525]
EEM,[1.93977472]
EEMS,[3.18957193]
EMCG,[2.81525159e+12]
EMFM,[1.1252941e+12]
FAN,[0.22257888]
FIEG,[0.31929648]
FLN,[1.21854722e+12]
FM,[7.76310483e+11]
FNDE,[1.19556495]
FONE,[0.12597148]
FPA,[0.32733879]
FWDI,[2.68998854]
GDXJ,[2.9622037]
HGI,[1.81616557e+11]
HILO,[6.43196121e+11]
ICLN,[1.1143958e+12]
IEMG,[1.23941708]
IFV,[0.55106711]
IQDF,[1.54447968]
JDST,[1.76094835e+13]
KOL,[3.55310904e+12]
LIT,[0.3136598]
PBD,[2.25523333e+11]
PICK,[1.81089976e+12]
QEMM,[6.54142484]
SIL,[1.89279431]
SLVP,[1.35741781]
SLX,[5.85585812e+10]
SOCL,[0.15070237]
SOIL,[6.39865956e+11]
TLTE,[0.88991858]
VIDI,[0.58017843]
