AGG,AGND,AGZD,BIV,BLV,BND,BNDX,BOND,BSV,BYLD,FBND,FCOR,FLTB,FTSD,FWDB,GBF,GVI,HOLD,ILTB,ISTB,IUSB,KCNY,LDUR,MINC,MINT,NEAR,RAVI,SAGG,SCHZ,SPAB,ULST,VBND,WYDE,XMPT
-0.013489468874856051,0.012827215216420213,-0.0012183176623538658,-0.015023000424070516,-0.03448966321954087,-0.011554975687105295,-0.00649479878133096,-0.007864297921829397,-0.004112818110772135,-0.010211617160383556,0.00046303551346118474,-0.007047623063365986,0.0010316708477488784,-0.0036521632414446147,-0.01342472236011746,-0.016008977925163884,-0.008160981134998977,0.0018139337370036356,-0.03268073339490505,-0.0035841591099530813,-0.011175742285244166,-0.003139474966643097,-0.0002980081256765158,0.0021336917708694733,0.0007513137884722921,-0.0009973764450714922,-0.0002650336807082486,0.0012164915057769144,-0.012681821148611406,-0.011393016764918268,-0.0014967745895914815,-0.011877412160494576,-0.0031104975059357692,-0.016080361019066586
0.00751625412387172,-0.005289821356593498,0.0002037399459609569,0.007614981067398856,0.02011994903101339,0.007931374560601267,0.007883668024270896,0.007372845984835167,0.0037351386849746094,0.0033024667624166264,0.0006931952999854995,-0.0001981832733135583,0.002254152020447302,0.002629623407080516,0.00039433215077718816,0.0061908903819528965,0.0042535814354976095,-0.002313353345968925,0.01679973629789288,0.004518464161311016,0.00879671093435735,-0.003791315218980833,0.0007917885951148162,-0.00040657501981507114,0.0006925944138463436,0.0013777944473109414,0.0009669968503940352,0.004860270207021802,0.0062998288759130204,0.004630322450701735,0.001102998371950427,0.00442210751808967,0.010790457898867772,0.007259555487610341
0.008882044940903831,-0.011965374804320078,-0.0004072861591537328,0.01175778933429458,0.02747994616251772,0.008594481932313394,0.0031539222393650447,0.008050529143245192,0.003369821659665042,0.005944808391748617,0.0057408837394691365,0.0069241891118204885,-0.0029849036051628514,0.001715471697037505,0.011045737843018644,0.01076552137864038,0.0069418496814864115,0.0012096786204719243,0.022319861851866317,0.004287400281057592,0.010545759832743284,0.01580789746629135,-0.0012853050538888194,0.0026409443206141803,-0.00019755947195942533,-0.00019960774308216178,-0.0005302292979814456,-0.012394212842703848,0.008206193074294484,0.010121756225466272,-0.0007488811890720461,0.007024187689930809,0.0,0.00416794666203302
-0.0011679426825506154,0.0,-0.004887985231849475,0.0,-0.0041303208522270336,-0.001680300299076048,-0.0024042674347975047,-0.0008169845958480294,0.00012422201605759954,-0.004727659271359504,-0.0027553319898749587,-0.0015717570252509706,0.004989524464751496,-0.00010090923767825592,0.0011704667948066445,0.0002600200869173676,-0.00026866667937839407,-0.0005035052405730214,-0.00030754447866775765,0.0007936160037382622,0.0006828340449650834,-0.005446780846540083,0.00039596975890570377,-0.0004053057823482263,0.0003955255372176428,0.0003992314915872489,0.003447082411640233,0.00306091791091148,0.0,-0.0001699638964708498,0.0005001034710490705,0.004268080683194014,-0.009131832797427571,0.0049058662167701566
0.002158359014399543,0.001569791454859306,0.00450245242415586,0.002556756143088557,0.0014514764534064185,0.002645000260392123,0.0001853146024706256,-0.0013621792743775047,0.0008704969026964838,0.003958559739487454,0.006330642709314677,0.007438862720614045,0.005308060077865422,-0.0007051452224736929,0.002234487916991804,0.0037223993013134338,0.0011643410226994074,0.0,0.0009229172741151943,0.0008929832844697506,-0.002924079142276557,0.004028095528115126,0.0013855589863508953,0.0024705240914824787,-9.876019253024718e-05,-0.0005984702990489352,-0.001981747474686962,0.0,0.002460536410966037,0.0010191572164890187,-0.0004998534925824142,0.0013878151952840699,-0.007009345794392604,-0.003004435683865447
0.00027643101805940905,0.0013436314861881,-0.0010185468843414204,-0.0016802563100642655,-0.005573367699696066,-0.0016180059335025405,0.0041909258589197095,0.003460401906042225,-0.0005768230750175732,0.006108563668310261,0.0019659784929046075,-0.0011745039536509446,-0.001779611204326034,0.0011457270457412953,0.0050664104430833395,-0.002841398515224458,0.0007702217879062785,0.0020147166143116746,0.0022160639358636764,0.0028418467297199705,0.005753482282780375,0.001154224781312974,0.006821881783976496,0.0012157009464034,0.00045473586163776337,0.0014774703504093602,-0.0007071029572349916,-0.0042721522967556925,-7.218433171407134e-05,1.612621716314498e-05,0.0015306165145391169,0.0007922490862116567,0.0015686535947712352,0.006704152219348908
0.0037753189876060774,-0.001341828563081677,0.00101958537985339,0.005226724980682018,0.009901057069860008,0.004444760326653554,0.0007390563358519607,0.0027233622673749395,0.0018653717827233362,0.0009427414185200104,0.004316045071008323,0.0035286153948125617,0.004159950357841391,0.0005037577834127603,-0.001163425739629899,0.005631084017189918,0.003043398570075905,-0.0007036491767022369,0.0035374505474644303,0.0024769701774973105,0.0001950713181047019,0.0017294643552796648,-0.002848636731757532,0.0012145868822807135,0.0003953873257681551,-0.00039895530286216606,0.0005298881738276774,-0.0018388893407795704,0.0049181423642119465,0.003060470855888627,0.00024956415233941633,0.006133743441214352,0.0,0.006012836791804501
-0.0015225209687924485,0.002463344645182563,-0.0020377143608439102,-0.0009245550313725457,-0.010319665114871078,-0.0025110990939268573,-0.0018464072968506747,-0.004164643774630694,-0.0003727460520459705,-0.0030614422466907964,-0.001758080862245243,-0.0023444576701114076,0.000789269668394774,-0.00010055975323579894,0.0015527132324420984,-0.0037045257316594008,0.0007139420556742541,0.0,-0.010727695722650057,-0.002668953248493557,0.003707740411834055,0.008518138526700601,0.0053194160732990105,0.0,0.0003952310564175472,0.0005985869427859759,0.0006624795087890183,0.005526581283664772,-0.003011904882414017,-0.0011866464959006,-0.0009972169788088024,-0.0003932682826904575,-0.001827173014169402,-0.0037353803452746413
-0.010403639909208978,0.005705620732128128,-0.00010436132159327088,-0.0141086923988792,-0.0393118636717199,-0.010791981530465995,-0.011838793402984988,-0.012910563311273304,-0.003973461642399085,-0.005589711830532813,-0.01017592701385892,-0.00959417647328991,-0.005125205468763664,0.0,-0.006492961426570891,-0.014439994891112112,-0.0072232154038846565,0.0,-0.03361739885918908,-0.002477549478809821,-0.012054308253721686,0.0006845816501379352,-0.003037671728770785,-0.0011682712191959286,-0.001481980608782008,-0.00019935308091369148,-0.0010588503909239977,0.003053471976906528,-0.010571918576481166,-0.010862158516381408,-0.00025035764530032944,-0.010427006876232324,0.0010459465980153352,-0.008998962561199813
0.0014085975233811016,0.0055594646937480955,0.0010221769076376233,0.002759961577077516,0.0024336259247411725,0.000826585209488867,-0.0061671079243273245,-0.0024116642399283302,0.002691686195566512,0.0007917364125931737,0.00486673700311795,-0.0038702970757730423,0.0027843366377766302,0.00043568885508643617,-0.0050823213916076386,0.0022503747325542177,0.0017592913006244492,0.0,-0.011407456787585757,0.0021244346807710464,0.004289768658469519,0.0021400444477099345,0.0010810959329287711,-0.0014201336983500116,0.0018801699069412234,0.000877833138757699,0.0007426322783740309,0.0,0.00032570233503741316,0.0015518850840532026,0.00126972690119734,0.0034792046419808782,0.003134874690043855,-0.008340072108413503
-0.000816370189246014,0.004201668282317877,-0.0034722520385550297,-0.00046863760504937225,-0.011296841487085195,-0.0009709714807384852,-0.003205661409297357,-0.0023125797444950268,0.0009960502322752737,0.002377706752782873,0.0008877625670830533,-0.000616768924884555,0.0021785234683178198,0.0,0.0015717516887093315,-8.7626995388463e-05,0.0003586467497401858,-0.00020120390239806123,-0.0017893798669810469,0.002187126466862969,-0.0008852985140322,0.0025615354178279487,-0.000589454243110001,0.003047889057762795,0.00029655397051682724,-0.000598310636865586,-0.0005297473809870075,0.009436814459627005,-0.0009552607908933652,-0.0012018091782384564,0.0004991778441035196,-0.0024368865543085557,0.00026036456977257327,0.0
-0.003720345083423674,-0.0013215309829602293,0.001024869244448387,-0.004457027323197392,-0.007361473882505023,-0.0032793436958329387,-0.0005678420289414338,-0.0008345835387937534,-0.0018651796584317488,-0.0033624630670741683,-0.004532840005869434,-0.002349145572843033,-0.0027666700415553357,0.00020208780656790068,-0.014907893342908894,-0.0033325434067774267,-0.0026027272370454627,0.002012401458767464,-0.008311640436461147,-0.002479934155380388,-0.00364014428589504,0.0022718779952198287,0.003146717337643625,-0.0016207957060243047,0.00029606425084855283,0.00039916201627753086,-0.00013246142706566392,0.0009046263677654025,-0.0019125170515341262,-0.0022339811440006373,-0.0024939328120468637,-0.004011805078521937,-0.003124160374902369,-0.014176406785399215
0.003460875001367775,-0.0023195584187664427,0.0011231813032163546,0.003887436920312073,0.0075267058119109905,0.0034115553830486424,0.0058680294971102465,0.00491862656050686,0.0013701991335494169,-0.0001982820876434532,0.0015836553396314536,0.0,0.0005945270812843784,-0.0013113115275421431,0.015341856312147469,0.0038713968727927634,0.001709917018778677,0.0001731903812170055,0.00821670527337852,0.0007957981716776338,0.005036180552871454,-0.0008498944834391253,-0.00039230329820108285,0.0030695606417387488,-0.0001973424132194798,0.0001994272067491384,0.00013247897541980426,-0.004820609783297276,0.003831962185059016,0.0024115525969900524,0.0015003965658178056,0.0029910325781404143,-0.005223321879777262,0.005052319442116375
-0.014704540660747181,0.013498403891750645,0.0018428658010739476,-0.018658807354933627,-0.030868929878946683,-0.013966144051901684,-0.015054724763205615,-0.012046314407554062,-0.0051007265191351,-0.009924468982440031,-0.012799171534601174,-0.012108685684696904,-0.0059871860405008755,0.0012249256790291215,-0.011006504550696437,-0.014812517592588652,-0.009882411084943586,0.0,-0.03064376328375036,-0.005068028294463827,-0.012479036114199009,0.00011230912219626389,-0.0010824697595741043,-0.0028373733973691513,0.00013808977488927922,-0.000598310636865586,-0.001192742309570943,0.006055050920050402,-0.013361480280476623,-0.014092038340115109,-0.0002495420580268948,-0.015109283583877245,0.0,-0.01972127061510158
0.002153499112744517,-0.003275120242714149,-0.0036792844515728712,0.0037134110831184243,0.0031933076021683033,0.002146974727812566,0.0007700038037888615,0.0,0.0010924689084109917,0.0003932425712882567,0.0006021270207074463,-0.0020654074698394096,-0.0004787435870660815,-0.0005055584828248149,-0.00317941350726426,0.0014222743524602275,0.0015304833734405153,-0.0015063110350778336,0.0024242413510666,0.0034112624691058084,0.002468980115848036,0.0005675698217483259,9.854844448209984e-05,-0.0010162843952949414,0.0,0.0008978760442625713,0.0003641769848154011,0.006921206192463677,0.0007273161774962385,0.001751715025616463,0.00028974146185023936,0.0,0.0015752690995011085,-0.003303307025355332
0.005802200215994483,-0.0028476646924635077,0.00041013109503779387,0.007642851534293527,0.007256285662563857,0.005172697531290735,0.0011462930732294126,0.005061976849627377,0.0026257349374161146,0.001687974217114404,0.0042518355279313035,0.00328717344947609,0.00486894152063846,0.0015161750654353078,0.004784789005093197,0.00427134083024583,0.00553428680081683,-0.00030175276705470135,0.0069022368750972975,0.002894252953905193,0.005978006168614377,-0.0007089311982906622,-0.0010813146961127364,0.0016274103164707044,0.0004938345577379448,0.0,0.0014603635044592765,-0.0014940510326007124,0.0042603149793627795,0.0052310414508913465,-0.00024982204529275194,0.0012111136633045226,0.007863669312520605,0.011531353797656942
-0.0091566099831554,0.006370642474885783,-0.0032812389269673177,-0.012325187913684027,-0.02566412219818424,-0.008454315343375231,-0.00553557626872261,-0.00652867812158131,-0.0024937758398007825,-0.007220354788615857,-0.011223931833102078,-0.01294496400807668,-0.0033762464975472177,-0.0008070694414283848,-0.011508168315490893,-0.010012725970213932,-0.005594095540527849,0.00010066415412832479,-0.02223720782540882,-0.002985409726922822,-0.009409034922176769,-0.0021862154057339907,9.848269077490362e-05,-0.002437307499622411,-0.0003949994364622895,0.0,-0.002915500107089256,0.0011971937362123086,-0.007134745776849015,-0.008846358859850956,0.0004995579818997973,-0.002998762255550064,-0.002080676148747053,-0.006289244833859921
0.0021253926131989953,-0.0034925953537008622,0.004938385041964828,0.004439363108110803,0.004967687658078553,0.0021004137571607484,-0.0009599911382861158,-0.00046926217835000194,0.0015000622107810384,0.003636202036371421,0.009136565907621665,0.011467543997202024,0.002173171406313665,0.0,0.0063800944442597395,0.0038486665198399243,0.001270153466603232,6.89177015759299e-05,0.004104122429737573,0.0014970871077190247,-0.002999072044019601,0.0036407881560520422,-9.84729928895952e-05,0.0006665256313420545,-0.00039491240858425896,-0.0011965812617513235,-0.0003988157376901871,-0.0017938105989138715,0.0001942235861908843,0.002975248067603185,0.000249443417513831,0.003656840308001833,0.008600521464699553,-0.011867128925072216
0.0014391958977855721,-0.012048304795569264,-0.002252290776379333,0.0012484199013610858,0.002192989822870029,0.0012745198189662512,0.005994454893346743,0.0029887731579561626,0.000940628440710306,0.0026898909587148787,-0.003412332309175176,-0.0050584195059849716,-0.0030030434587056155,0.00039057744067612057,-0.00679731606911144,0.0006136908803308485,0.0019754547295063813,0.00010073199289058863,0.0015681163390634716,0.0016984214170818151,0.007760635255857502,-0.006253673879152109,0.0011817055108512599,0.0034680730847060103,9.199687659037156e-06,0.00025860324432875665,0.0017048642649573767,-0.008385803722908517,0.003300817850361985,0.0007481350744293957,0.00029019814844478487,-0.0032385829631794327,0.0,0.021201979028584016
0.003782884390171372,0.004434509309963124,0.00041039336960329193,0.00215233098151437,0.014042001586236356,0.0024674791971505405,0.004780056431192877,0.009297232204234306,0.0,0.0016101667013180025,0.002416725579176916,0.0034710933333506147,-0.0003990969984652872,-0.0005053361250975443,0.004428291159395153,0.003124084385662832,0.0005436265239026668,0.0,0.01791492663287426,0.0004988835476024571,-0.0004993819711701327,0.0008581070373024907,0.0018692117549283978,-0.0036593876921785858,0.0,0.00040009009235148196,-0.00026613932194018115,0.00694675289272341,0.0031022479485849413,0.004368710327878492,-0.001497196658302356,0.003452330058428723,-0.011627932516074104,0.001969364229774151
0.0030337492717077896,-0.011037352043249104,0.003076698747288224,0.0034603288361412885,0.01180505366956619,0.003816345688618179,0.006279749266185893,0.002604925866516696,0.00024924826961424893,-0.0008039959998808428,-0.003616191955058967,0.001058102749224782,0.0,-0.0002021242889339955,-0.003607044433017247,0.0033812486084943212,0.000995780308508315,0.0032197668243078865,0.010727657411375614,-0.0004986347869110049,0.005896661517505726,-0.0005711855544151173,-0.0011783573253552448,0.0004078226648771903,0.0003958684350178538,0.0005987719654266773,0.001063013861407985,-0.008098535766711715,0.0027055889342140565,0.002609561685203122,0.0014994416172810685,0.0008096367383048022,0.008104601307189534,-0.0047166383793235895
0.00348232071823789,-0.002678585390776506,-0.005316944903683715,0.004280485484129321,0.009535864570841941,0.003187475054618149,0.001890882495129984,-0.0033407880733418807,0.001373637046161959,0.00281602019778899,0.00020113568310340096,-0.002682808352414416,0.0011969308796755346,0.0002021651514214738,0.010962502065193851,0.004256924052151936,0.0022608919211661136,0.0003890061780726301,0.00746252652832492,0.0018956093149158648,-0.0018877662264622614,0.0006000830294375523,-0.00029489627093774365,0.003145240652135293,-0.0005932135804073781,0.0005988372328207705,0.0011943574915249634,-0.0030236793902160427,0.0036625029816673756,0.0036438620093214974,-0.0004992236099496804,0.004044554851102079,-0.00207471467648569,0.010268348610622216
-0.0027397502354963113,-0.0033567578380048,0.0002058106179184576,-0.004144096000758113,0.0025553146518967392,-0.0020775628980124754,-0.0015096868149159946,0.002608162522882986,-0.0023686579851392104,-0.007742027129350013,0.0019600777104046697,0.003164346551344008,0.000643180904353042,0.00031095790246426364,-0.007578746651550386,-0.0023842440057139673,-0.003518892104555556,0.0,0.00016459152441994742,-0.0027881010170270355,-0.002985962936095409,-0.000314123318915575,0.0010823417444915694,-0.0004072360702804189,0.0007025020556979665,-0.0013963024654279894,-0.0011929327034137555,0.0,-0.002496948553811641,-0.002420396038675561,0.00024982872539590047,-0.0016114679641894825,0.0,-0.0066458403003528295
0.0007548250769401945,0.00044904434793771066,-0.005138653849134288,0.0003438109571565338,0.0013300033636906748,0.0009629599793229805,0.001342083594185984,-0.004097760694309143,0.0006111494482468505,0.004159235716796906,-0.00040362299894740295,-0.0010183609267070731,0.0008995612946715743,0.0,-0.0008039057310983742,0.0030314880432430265,0.0010011053806857717,0.0,-0.002161806119762404,0.002135005623916792,0.006021083404721887,-0.03544877657822505,-0.001966733233088813,0.0006113062179163479,9.844950224873196e-05,0.0009186115546365652,-0.0005064750689822881,0.0009099629616059373,0.0012840497414215134,-0.0007698759030615431,-0.000205657366711369,-0.0018156096930819511,0.009095686070686162,0.012937324867330164
0.006325900457017554,-0.017508709317256566,-0.005992027262881299,0.008218964812538735,0.006442785076546857,0.006008324440992736,0.002834253661421848,0.006265206708489199,0.003750448655831674,-0.002462392496540973,0.0030284508877168304,-0.00020373267596907293,-0.0003993004323293394,0.0008097434741219406,0.0,0.004596845633117764,0.005345047539554742,-0.004212668889620235,0.008773446597715734,0.0009988428586761855,0.0007968544706633305,0.0017782384322968005,9.85884379534297e-05,-0.0016293571276243372,-0.0001975348304145884,0.00039947356059548796,0.0003989388689562803,-0.006060770909434457,0.004623200399754913,0.0060840302417398155,0.0002491324771237351,0.006669484481579626,0.012103965382232,-0.004293675975244037
-0.006924102516662463,0.005711594898079685,-0.004572820469580395,-0.0051982832392050435,-0.016887272869807644,-0.005972440083268072,-0.007160332490163294,-0.006318855114258233,-0.002366697227279181,-0.0008496591669297457,-0.009259305218629908,-0.007954597583337721,0.0017978162828196863,0.0,-0.006034212745065358,-0.0066877787467889225,-0.00306361074785737,0.0008056251787628121,-0.01821468198793069,0.0005992120802476353,9.92736313736626e-05,0.005917013165518756,-0.0037442788032926587,0.0004081566587316345,-0.0004948225227179568,-0.0005990134038827553,-0.0005315893813532919,-0.0003047793485014665,-0.004601924779275722,-0.0051828383489804595,-0.0009985740039667097,-0.0055010489001548,-0.012722646634164036,-0.012543642914360413
0.0024772158719484024,-0.00045444380984935165,0.003967722664477305,0.003206525242361827,0.005949983172121753,0.0014714338519281158,0.003985552958250354,-0.0043019758425972155,0.0009985001630671362,-0.002835421895309707,0.0030292904301508997,0.008157382216852518,-0.0004808630400058741,-0.001415618476675848,0.007472033751958785,0.0023919771036287943,0.0005419999269164242,0.00044207030657986883,0.002674125728857532,0.0007977467370082508,0.002388422890178452,0.0044119298799262996,0.00019788754582444616,0.0014270502905294774,-0.00039557599549348637,-0.0003994686600845482,-0.0002652407558859239,0.004269453204776201,-0.00019255060294909472,0.0013891520344976882,0.0007502527612788977,0.0043201448679583655,0.01030933016261162,0.013893816982250722
0.000120260345328808,0.0029552154445006587,0.0004155804417919864,-0.0004209643891635678,-0.004969294653973539,-0.0006269385466421322,0.00013938467397122236,0.002529866614404426,0.0010980034355384117,0.005431536549530251,0.0033515129360725967,0.0008586212693453871,0.0010390593692690669,0.0005423239025485687,-0.002013008919391725,-0.002188236209569855,0.0012873022521606846,0.0,-0.005074106180369275,-0.0008664314383504696,-0.001625262578030707,0.00029275775090641343,0.003070375605968559,-0.0002045054239519448,0.0009013320061423068,0.001339602369842401,0.0014756570331778734,0.0,0.0008287356210598455,-0.0005481819510208964,-0.0009453224184864061,-0.00020087747131670533,-0.009948979338036255,0.003470814279543029
0.002017318949934164,0.0013594416467310204,-0.002078798374557079,0.004154390979577497,0.0,0.003929063451180136,0.002081257538682336,0.004136421464379716,0.001871011088593289,0.003645302617628149,-0.00020264804053784445,0.004657698594925807,-0.003033943188612729,0.00020265827705607663,0.0020170692978793868,0.0034599344708211893,0.003523452440877329,-0.00040230518228646386,0.007565632237887061,0.0027973484271102103,0.004980024122405345,0.00234199952274135,0.00029593466343866466,0.0010209081464786901,-0.00019805803138385039,0.0,0.0005312152886747427,-0.003036565150834805,0.0019279981087393183,0.0036521892064917626,0.0007501886353254457,0.00020091783118257568,0.002319015657845535,0.006271826808709306
-0.0015557907934447455,-0.002715927242161523,-0.002083377408516645,-0.0028369791259704263,-0.004386602942895024,-0.0033019707761613804,-0.001510281986731177,-0.0074899783414846465,-0.0012448347835687494,-0.0043987518457842215,-0.012350623594807212,-0.009454876619453859,0.005805394946587367,0.000911447149250414,-0.007648645179744813,-0.003271095468300448,-0.0026109677751034372,-0.0005035798861006697,-0.009844709080551734,-0.0006972237614602699,-0.007334081194473188,0.00029183285357995304,-0.002664727135351795,-0.002243418708392048,-0.0004949154347847286,0.0,-0.00026552271285611487,-0.0006092185904386793,-0.0007696014406072553,-0.0013861560397580533,-0.0009998092325287382,-0.0018089306526598015,0.00488426710106603,0.0027270011374635004
0.006232306928328116,0.013517331138949764,-0.0002123876086315084,0.008653438153681112,0.013556482192255323,0.007607563914023908,0.003971215425664869,0.002641286208355405,0.003240615058356824,-0.006525820162908695,-0.0012297074706466085,-0.0070823290396704345,0.002190057988284963,-0.0008094888203395272,0.002992395771442183,0.005943299813705659,0.0047846325135757215,0.0005170284145891022,0.015840620228610318,-0.00159525564855379,0.004892443212290259,-0.000583650757702022,-0.0033647222405470373,0.0042148003194876675,-0.0018820308620567821,-0.00019977960549220967,0.0003982916699843366,-0.006095744551501101,0.005007748970473418,0.0052056268890514025,0.0012505571488837196,0.006645044659269478,0.004604758250191857,-0.008546786002182267
