Name,Riskiness R
BBH,[1.44945474e+12]
BIB,[359457.87916382]
BIS,[365.90369904]
CURE,[1.24273785]
FBT,[5.46738764e+11]
FHLC,[5.68937584e+11]
FXH,[7.02527599e+11]
IBB,[4.47585557e+11]
IHE,[4.82456459e+11]
IHF,[1.45420279]
IHI,[0.71648836]
IXJ,[2.21273838e+12]
IYH,[7.32717957e+11]
PBE,[2.84837345e+12]
PJP,[3.46478797e+12]
PPH,[2.46984264e+12]
PSCH,[3.90506123]
PTH,[2.71606432e+12]
RXD,[1.05605178e+13]
RXL,[1.83923215]
RYH,[7.42244458e+11]
VHT,[5.85017088e+11]
XBI,[18.41348811]
XHE,[0.73760821]
XHS,[1.57633728e+12]
XLV,[5.98656434e+11]
XPH,[1.95741301e+12]
