Name,Riskiness R
Alternatives ETF List (35),[1.9475661e+12]
Broad Asia ETF List (44),[5.68705722e+11]
Commodity ETF List (125),[0.19655564]
Consumer Discretionary Equity ETF List (31),[0.36787711]
Consumer Staples Equity ETF List (26),[0.36228307]
Crude Oil ETF List (22),[1.47074644]
Currency ETF List (36),[3.43805616e+12]
Developed Asia Pacific ETF List (108),[0.63554733]
Developed Markets ETF List 1 (100),[0.82671028]
Developed Markets ETF List 2 (100),[0.31754427]
Developed Markets ETF List 3 (93),[6.80163754e+11]
Emerging Asia Pacific ETF List (114),[0.48144986]
Emerging Markets ETF List (79),[9.67162603e+11]
Energy Equity ETF List (80),[0.9228868]
Financials Equity ETF List (51),[0.12695427]
Global ETF List (72),[1.1435779]
Gold ETF List (17),[1.32647934e+12]
Healthcare Equity ETF List (49),[0.18811541]
Industrials Equity ETF List (37),[0.27265539]
Investment Grade Corporate ETF List (50),[5.40142764e+12]
Junk ETF List (43),[2.10660567e+12]
Materials Equity ETF List (62),[0.33253021]
Municipal Bond ETF List (29),[3.28317377e+12]
Preferred Stock ETF List (12),[4.69012198e+11]
Real Estate ETF List (48),[0.36179472]
Target Maturity Date Corporate Bond ETF List (24),[6.33168296e+11]
Technology Equity ETF List (75),[0.16436624]
Telecom Equity ETF List (10),[2.15740198e+10]
Total Bond Market ETF List (82),[4.0228049e+12]
Treasuries ETF List (51),[6.95109765e+10]
Utilities Equity ETF List (24),[0.21519828]
Volatility ETF List (18),[3.30569836e+12]
