Name,Riskiness R
Alternatives ETF List (35),[7.22183238e+11]
Broad Asia ETF List (44),[1.14862224e+12]
Commodity ETF List (125),[0.21516979]
Consumer Discretionary Equity ETF List (31),[0.19977419]
Consumer Staples Equity ETF List (26),[0.29160375]
Crude Oil ETF List (22),[2.92010478e+11]
Currency ETF List (36),[2.95738951e+11]
Developed Asia Pacific ETF List (108),[0.6243961]
Developed Markets ETF List 1 (100),[1.75061346]
Developed Markets ETF List 2 (100),[0.38369424]
Developed Markets ETF List 3 (93),[8.38977229e+11]
Emerging Asia Pacific ETF List (114),[0.31740953]
Emerging Markets ETF List (79),[2.64516313e+12]
Energy Equity ETF List (80),[6.95024522e+11]
Financials Equity ETF List (51),[0.12053544]
Global ETF List (72),[0.28929439]
Gold ETF List (17),[1.53581825e+12]
Healthcare Equity ETF List (49),[0.25624367]
Industrials Equity ETF List (37),[0.4006866]
Investment Grade Corporate ETF List (50),[1.01983531e+12]
Junk ETF List (43),[1.13195635e+12]
Materials Equity ETF List (62),[0.41238566]
Municipal Bond ETF List (29),[1.08462449e+12]
Preferred Stock ETF List (12),[2.39931432e+12]
Real Estate ETF List (48),[0.53860423]
Target Maturity Date Corporate Bond ETF List (24),[8.96723895e+11]
Technology Equity ETF List (75),[0.14807146]
Telecom Equity ETF List (10),[1.85908412]
Total Bond Market ETF List (82),[2.33668029e+12]
Treasuries ETF List (51),[1.48416141e+11]
Utilities Equity ETF List (24),[0.39141215]
Volatility ETF List (18),[4.34831182e+12]
