Name,Weight
Technology Equity ETF List (75),0.2680406923509568
Developed Markets ETF List 1 (100),0.18994999128078205
Developed Markets ETF List 2 (100),0.15868822361308343
Financials Equity ETF List (51),0.23199574997725944
Industrials Equity ETF List (37),0.15132534277791823
