Name,Riskiness R
ALTS,0.001043919662692754
BTAL,4.099419558495642
CHEP,0.00019112103969300706
CPI,603585441441.8489
DIVA,0.1237959038605544
FLAG,0.00017189264083576413
FTLS,0.00022201884166179613
HDG,0.0006227485032818158
HTUS,0.00019030652705031832
MCRO,0.0020651842129175476
MNA,0.022460807811668412
MOM,0.0001768582564666833
MRGR,59342499406.20806
QAI,0.0012597840037837187
QED,0.0010551931336556437
QLS,0.0001712266928098014
RALS,3395062946463.3535
RLY,0.0002064422142439677
SIZ,0.00026468088579645
VAMO,0.00017926965828404288
WTMF,0.06546512164774859
