,Date,DGL,DGLD,DGP,DGZ,DZZ,GLD,GLL,IAU,OUNZ,SGOL,UBG,UGL,UGLD
0,2013-12-09,0.007030304445456243,-0.027026977653327504,0.014127452687000757,-0.007124352331606181,-0.013477088948787014,0.007001214500180141,-0.01835232359161526,0.00670578373847444,,0.007200811123986209,0.0046744157058273795,0.012523214576141261,0.018155410707815775
1,2013-12-16,-0.029850789345487443,0.08179013421321667,-0.0579818922432942,0.028701891715590313,0.05464480874316932,-0.02881550583386257,0.05689899526313744,-0.02997502081598663,,-0.02851508704881121,-0.028225866735368244,-0.05794775538250107,-0.0905848592849827
2,2013-12-23,0.010670044733450587,-0.03292920709952896,0.021582693844924127,-0.010779961953075455,-0.019430051813471433,0.010177686558949602,-0.020284493951677415,0.011158798283261717,,0.009727643294470964,0.013405681455474041,0.01920731779218774,0.03215690980392163
3,2013-12-30,0.01890498993918926,-0.059127192603004065,0.03677625339500204,-0.019230769230769162,-0.03830911492734478,0.018527987913388347,-0.038563446626888605,0.019524617996604453,,0.01968667119829091,0.017637826771653535,0.037452387283033683,0.05851061283386261
4,2014-01-06,0.008192734484545603,-0.022079997098510676,0.015471698113207552,-0.009150326797385658,-0.017857142857142842,0.008131452694010761,-0.017146355874269496,0.006661115736885935,,0.0069010597527024075,0.008975456237218923,0.014486019108483902,0.022971980840517256
5,2014-01-13,0.005736176530197007,-0.01937202456571874,0.010033444816053496,-0.005936675461741416,-0.01398601398601406,0.005571245541805386,-0.012253374488472309,0.005789909015715491,,0.005956290893542693,0.0027607670405378824,0.01155942909246213,0.012631600000000026
6,2014-01-20,0.010931505814056731,-0.03732967200736589,0.02170713760117733,-0.013271400132714072,-0.02695035460992901,0.011246183742661018,-0.0249159264639636,0.012335526315789503,,0.011112036571400441,0.012542031585868177,0.02173419176038108,0.03465003392965972
7,2014-01-27,-0.018570748664548782,0.05575988928616532,-0.034569715520345635,0.02151983860121051,0.04664723032069962,-0.01799006445342988,0.036118576819407,-0.019496344435418377,,-0.018209569446187387,-0.019637372787756634,-0.03640348843874947,-0.0555927852191671
8,2014-02-03,0.017964093277666227,-0.05469170387913409,0.03468858764224486,-0.017774851876234336,-0.037604456824512474,0.01732036030711507,-0.03590006318210328,0.0190555095277548,,0.01789364341771087,0.01879815042224496,0.035275444589791566,0.05460990780141841
9,2014-02-10,0.04117649491650828,-0.1164208217422358,0.08038929343907726,-0.042225201072386115,-0.08683068017366144,0.04076290481726941,-0.07825148239068576,0.04065040650406504,,0.040134852462115185,0.02026615183707941,0.08133648796058535,0.1237391349779248
10,2014-02-17,0.007909448281575342,-0.012839078593498926,0.006006039573107666,-0.005598320503848726,-0.009508716323296293,0.0033818324281268404,-0.008782201199480066,0.0031249999999999334,,0.004244505259384112,0.024607204269196648,0.007725167874063182,0.013165750574539154
11,2014-02-24,-0.002466267957789046,-0.004552072981696507,0.00033167495854068206,0.0,0.0015999999999999658,0.0003135365995683534,0.00047253395221427463,0.0007788161993769304,,-0.00023053099859639335,0.00549765609092431,-0.001412144442202951,-0.0035440401025864576
12,2014-03-03,0.011013708667191492,-0.036420055528335736,0.02387264588859421,-0.011963406052076122,-0.02396166134185295,0.011518515635828785,-0.026331360813995616,0.01089494163424129,,0.012144403744301044,0.005467597122302165,0.024040383838383843,0.033787771792313646
13,2014-03-10,0.03179195125480502,-0.09135591525423734,0.06152849940182948,-0.0327635327635327,-0.06710310965630116,0.031063677467307333,-0.05881637228736808,0.031562740569668984,,0.030756403518338613,0.032913595675832824,0.06135332533741023,0.09747706757375232
14,2014-03-17,-0.034259834580880826,0.10930796289296855,-0.06711406550073411,0.03902798232695135,0.07894736842105265,-0.03478591127937298,0.07022286985925946,-0.03507462686567169,,-0.03484856803502742,-0.03380440565253542,-0.0676579752352784,-0.10292579737489436
15,2014-03-24,-0.03324415524522486,0.09618296458411028,-0.06049705689993453,0.03047484053862507,0.06504065040650397,-0.030435144154782122,0.05791000621020969,-0.0309358081979892,,-0.03030535114503814,-0.03412672882497072,-0.061802212918660226,-0.08910892992036572
16,2014-03-31,0.008077479157190122,-0.026077618466709203,0.014966933518969707,-0.008253094910591419,-0.016793893129770907,0.008108558254793808,-0.013884157941817713,0.0079808459696729,,0.007872156245549525,0.008016656769596217,0.015937101233805755,0.023017942059511895
17,2014-04-07,0.010989109654745949,-0.03339113140995014,0.021947839506172823,-0.011095700416088776,-0.02484472049689443,0.010830612407422264,-0.023196802695976827,0.011084718923198638,,0.011169319777937474,0.012960176348743047,0.02217105161742206,0.03125
18,2014-04-14,-0.017663042165319283,0.04920971238731816,-0.03489929647313069,0.018232819074333786,0.038216560509554034,-0.017174820767352137,0.033908353425193175,-0.016444792482380507,,-0.017457205915337407,-0.020063914511890584,-0.03519535574371506,-0.05272725454545452
19,2014-04-21,0.00507134941701947,-0.01630686467319249,0.011474269819193264,-0.005509641873278242,-0.009202453987730001,0.0054509018036072695,-0.012341469264278994,0.004777070063694166,,0.005267342891525389,0.00830857542111042,0.011452746067752014,0.015994881330872398
20,2014-04-28,-0.002522833694456247,0.006473002841806071,-0.00618769336541766,0.0020775623268698847,0.0030959752321982137,-0.002949868452523429,0.005206490801804885,-0.003169572107765384,,-0.0032064126877356896,0.0008828134196588049,-0.007758419118440324,-0.010075604343659915
21,2014-05-05,-0.008507716731248664,0.022431372549019713,-0.013836042891732915,0.006910850034554225,0.01697530864197522,-0.0076763154913851335,0.01289137935858811,-0.006359300476947541,,-0.006982574980249318,-0.012937313315925592,-0.01437026627218929,-0.022264631468154546
22,2014-05-12,0.004174407687194841,-0.013501027922675712,0.005612065941774821,-0.0020590253946466117,-0.009104704097116785,0.003223223259036641,-0.00693182954545451,0.0031999999999999316,,0.0023702536146006465,0.012809055704498055,0.006217860339147876,0.009108711953976235
23,2014-05-19,-0.0011547686327080355,0.0006219750876216211,0.0,-0.0013755158184318827,0.0,8.03373493975909e-05,-0.0006865430905884485,-0.0007974481658692016,-0.000772797527047897,0.00039406478141259117,-0.011764764705882372,-0.0017047091412742458,-0.0006447839853726865
24,2014-05-26,-0.03468205281612838,0.10087047565250117,-0.06627136379490764,0.032369146005509684,0.06584992343032155,-0.032768467869753896,0.06790335353479068,-0.03192338387869103,-0.033255993812838336,-0.03269777076422584,-0.03184521022888165,-0.06403415428107383,-0.09870969677419357
25,2014-06-02,0.003113723602688389,-0.006212099217504165,0.0033620097123646204,-0.0020013342228151674,-0.004310344827586242,0.0014946524952253598,-0.004932436094093117,0.0008244023083264457,0.002399999999999949,0.0017105645119466185,0.0018444820733012277,0.003420798331621375,0.004294960722153828
26,2014-06-09,0.019102278686211904,-0.05696834858599728,0.037602381325302185,-0.019385026737967975,-0.0389610389610389,0.019484271457720984,-0.03793107635998676,0.0197693574958814,0.019154030327214702,0.019271385121042834,0.0220926971463638,0.037954499999999995,0.057020668773613635
27,2014-06-16,0.03092769859899201,-0.09264834706154033,0.05848578907478337,-0.03135650988411718,-0.06306306306306306,0.028789858724706106,-0.0582436946487867,0.02827140549273018,0.028974158183242053,0.028879162806209197,0.030321193926112478,0.059557721022891294,0.0883343947066541
