,Date,ACWI,ACWV,ACWX,CGW,CRBN,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDX,GDXJ,GII,GNR,GSIE,GUNR,GWX,HDEF,HEFA,HEZU,HFXI,IDLV,IDOG,IDV,IEFA,IGF,IHDG,INTF,IOO,IQDF,IQLT,IVLU,IXC,IXG,IXJ,IXP,IXUS,JNUG,JPGE,JPIN,JXI,KXI,LIT,MOO,MXI,NFRA,NUGT,PDN,PICK,PID,PPH,PSP,PXF,QEFA,ROBO,RODM,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WDIV,WOOD,XT
0,2013-12-09,-0.019098033178384426,-0.017974222791752727,-0.019812746719307547,-0.012382917473806133,,-0.020256616138102406,-0.01773595668268207,-0.015619203141927043,-0.013866090912026759,-0.021498506057946662,-0.02383010852238776,-0.018728824571513716,-0.017653190281932442,-0.0198866989544813,-0.01653574291200461,-0.020425702282650275,-0.01914815607388412,-0.019578350687011043,-0.01592938912698553,-0.010377458308113232,-0.019281677996476773,-0.011210802450935566,-0.019911495276045924,0.021781313956437377,0.04638273465293712,-0.01600905583628702,-0.01609272651832016,,-0.018829163198892974,-0.011786110576215737,,,,,-0.012214569344213,-0.01804937919359847,-0.01626472973555246,-0.01978021080204967,-0.01817712353311218,,,-0.020488657096053745,-0.020942190460965175,,,-0.0143531095584334,-0.020474597305918055,-0.022964101272461,-0.016573009392572682,-0.018643604327156754,0.13384043911618493,,,-0.01713243549989391,-0.020204411584202966,-0.023291987750797168,-0.01906694803153758,-0.01752069697504083,-0.009461517698638549,0.04839965432518306,-0.020117063589895276,-0.027231696636454753,-0.014549356839373482,-0.019002180315024434,-0.007328937951753709,-0.018284378857593177,,-0.01042472098336372,,-0.013169457645649151,-0.008275031632344356,-0.01829859366865869,-0.013866441216157384,-0.006572851314027885,0.004621131261652542,-0.01849197091761799,-0.019183779863340123,-0.05983851119196851,-0.016382959723727053,-0.02880110271883851,-0.021907561160674605,-0.01948190255605113,-0.019706242791991218,-0.011851983989526799,-0.01722352309488058,-0.018658864057965265,-0.013402804323151805,-0.009984388731966899,
1,2013-12-16,0.015143439271172076,-0.0035014612375217718,0.005553166024993161,0.031155098685452267,,0.0055328243118856965,0.026507925438290635,0.02424665683539125,0.013895821852034534,0.024389931623821512,0.02796266543402426,0.023520431822883766,0.010519238332258991,0.01560792789985091,0.0013318471116189159,0.015565501231488239,0.011858950304346694,-0.017665186293662993,0.028776916131636528,0.0022183996269268405,0.015034587738244816,0.015495138824227522,0.02483064551495574,-0.02747512816664643,-0.03142560732812849,0.003895399147698069,0.012836370015755386,,0.022788644135231732,-0.011926563200043703,,,,,0.008135264548121262,0.017674136889889218,0.014880411728642635,0.014660168302945361,0.010579359622758472,,,0.014480915369669408,0.020626335642289,,,0.006206410740360258,0.01590818990438179,0.01894708412282033,0.004814903854427974,0.01266534675644584,-0.09926233337019218,,,-0.005504750426153299,0.0031997429666527307,0.007949118233576658,0.023211929725718967,0.014300119388664316,0.022042758313853012,-0.07855546047754736,0.006345500410166937,-0.0025919358807537088,0.021578422958025645,0.02387019518250176,-0.036095121497996034,0.018147467284315617,,0.032383955308995294,,0.016063424821324054,0.018292685655071406,0.02354472646263165,0.0028529922589139852,0.02173021659115291,-0.02483908267044491,0.028872145192455168,0.012802244788469537,0.026346998478909762,0.020283771979045274,-0.009655219946260198,0.019411512840219095,0.01785734557175484,0.01107660051530856,-0.01219288945358108,0.01664909916720431,0.007922358292333238,0.012785706629024176,0.025706974371600425,
2,2013-12-23,0.025481989967182983,0.024219906230161965,0.0364132299256061,0.011790780370287803,,0.03479450683141503,0.02209164571773029,0.015839798633912373,0.015826316317573634,0.015348476706922139,0.013385347211052515,0.017894287990809984,0.031537423194292424,0.03191287507045334,0.02954719528382982,0.031047529162900375,0.03592557442194224,0.04035361889801499,0.02827868105566805,0.028322629630281433,0.03298092933198602,0.013770065200545436,0.017253975555935823,0.035070594100813236,0.04918022381680192,0.029437453630705677,0.03416878701712266,,0.003811376828641036,0.05078595614045053,,,,,0.012510983012965845,0.011114856315277793,0.026623628033486113,0.032514693575879786,0.027110108502285367,,,0.027881951633731642,0.007859273444668491,,,0.0344308830247956,0.026089289171751837,0.017032482215821924,0.034603479594489846,0.0257920114897189,0.1347728130512635,,,0.030906215602118384,0.024629266745600942,0.02050477370200069,-0.002028751213538553,0.034803027053574874,0.009106462091570797,0.1313130677049591,0.036185193574447404,0.04189117428046116,0.02231344261124999,0.010510249019583888,0.07124976069310554,0.030660713217475214,,0.02721080943416346,,0.01952454626085376,-0.013551863010425238,-0.0012778686767940617,0.037976702378032634,0.011284312795490473,0.05094345662409249,-0.00047555680686867287,0.02212082424727995,0.004614900009360969,0.01066742637426526,0.03621172108437001,0.019995990785374576,0.028144149642076188,0.027922244385095663,0.03273851002159472,0.02365999566765039,0.029057374412644527,0.029571605906179344,0.01863846591331342,
3,2013-12-30,-0.008730495284506768,-0.007113429520211563,-0.012303073822349785,0.007078004021219021,,-0.012464663868450583,-0.011351143887102923,-0.0013891401446520363,0.01037523647313841,-0.004881780112331961,-0.002914888420694674,-0.002617739905459035,-0.0029780967564871186,-0.008862807487901291,-0.003435248620440774,-0.007200358368540935,-0.010051013703415816,-0.013036774189067027,-0.019006037898383392,-0.003937990019104426,-0.010412604583969354,0.006962683630357955,-0.0044453169275619625,0.03694127027116308,0.06282559934302887,-0.007215374424214122,-0.009975923131617784,,0.012981182423485092,0.005135967735888561,,,,,0.0045073989708652356,-0.0011094391179680774,-0.007442541395051591,-0.0076436428746720474,-0.007746192276922329,,,-0.01038984328756816,-0.0035780712710769785,,,-0.00975847996322272,-0.0016114567918789206,-0.0018605312079546864,-0.010428864592319577,-0.009110070489893774,0.19619446724918146,,,-0.010267037672028995,-0.010942730784757432,-0.0044892431500645385,0.014289634805537308,-0.006949936974063744,-0.005678145159212059,0.07571435575331473,-0.0028963695269674625,0.004087869249498957,-0.009830768319393638,0.0033204019241129612,0.0025100132120265024,-0.008022002101740342,,-0.006990452633092258,,-0.0029974182989357316,0.03627173259624498,0.012959970988330639,0.0043652971980141075,0.0009839520522135529,0.0493141350914952,0.01181228572059353,-0.008931695870580913,0.11236153823058818,0.007121578487043452,0.019110231228624253,0.004477292036000559,-0.009664302406537307,-0.01113976968794504,0.008489660261408146,-0.00711863147518231,-0.008863409827008305,-0.011483540787421843,-0.008757007137062655,
4,2014-01-06,0.007398375231307418,0.0030248608039517336,0.006993065099942208,0.006243089888540223,,0.010613884623176995,0.014444358512599592,0.018041288819623212,0.019541870728896474,0.01019412149717513,0.01248371444456709,0.00933371111935933,0.006827562710622151,0.012579479684040138,0.0037754993552374344,0.01066572263206876,0.014428199839899574,0.0054389070435109325,0.021609731053097825,0.022138544531070392,0.011649566694892427,0.015045899121590411,0.016757789905642584,0.008245500716106012,0.0015313905953783435,0.01635253581633291,-0.0028214241311361387,,-0.0035305686398788235,0.01863542150591447,,,,,0.0006409865961816413,0.009698700635275424,0.011783250822009393,0.013060880503362732,0.0062452835254084346,,,0.005642986564380882,0.008620416646978532,,,0.0,0.012374361661000649,0.02306356149541549,0.0019295907292999944,0.010077905379789424,-0.015908048752845405,,,0.015445058798461265,-0.003766564277278086,0.014797376634947157,0.001300358367003081,-0.009114632157874392,0.004065870348990016,0.018260257199517217,0.012345478357139526,-0.03664100964988643,-0.002206074862051078,0.03441742458346048,0.01419035727192401,0.017560245393037553,,0.017043379002281357,,0.005893074279629628,0.018400922951145426,0.009366919719922692,0.021335169985442323,0.013793024216923602,-0.012058569313530403,0.0028666551245045513,0.0107453020938315,0.05413179539420112,0.010923834157969579,-0.005968256856350199,0.0033069812513632215,0.01146609096558239,0.010058187762426174,0.01624928794990962,0.008706250671870943,0.008748108562373237,0.013029964116390071,0.001536353687674175,
5,2014-01-13,-0.0010492770826558816,-0.002539582470080762,-0.0023870806025476565,0.008394212560621596,,0.000567968790221736,0.006206662870494177,0.0021940732839300864,-0.0029850643710081586,-0.0025227008764089156,-0.0034013111562524495,-0.004253795350697335,-0.006145468226343868,0.0,-0.002126134547197651,-0.00393961948836721,0.002984937611093002,-0.018547053677459593,0.0012155477998861193,0.00019363924692227487,-0.004457571688254904,0.0007230903529715487,0.002866301100060012,0.05997267383001227,0.11865451964506385,-0.0051395888617381215,0.008286027453524887,,0.013876584041375876,-0.000590185108361628,,,,,-0.005765489268777835,0.00274461304723336,-0.005028980574640926,-0.00016523886413513677,0.0005172596871213288,,,0.0026100480564217317,-0.005202663883139907,,,-0.006804161662534231,-0.0033657721526003746,0.0033017576067071955,0.004296261936701899,-0.0014003763799973464,0.37346726689427967,,,-0.0018161569845266201,-0.005198487071570174,0.011512020787586667,0.0012986904011560245,0.01790410394175841,-0.002143885726353071,0.17900213583412886,-0.00035858524833438205,0.034336806726434445,0.0005527548270017878,0.012979955330987782,-0.004938062580129979,0.0018165450590077556,,0.0025501210738006056,,-0.008847570973194411,0.0015576247286862375,-0.0009599341343106602,-0.002514206711989097,-0.011478824269664692,0.07149071371107002,0.007384519818924911,0.0003429800695443214,0.03621934006158289,0.0033369446195478853,0.060707170338618506,0.0012897049143078083,-0.00024095082172297295,-0.001991471106867715,-0.0026007162195365832,-0.0025387113230440437,-0.0011562621170996838,-0.0030995106189839437,0.009971147796254217,
6,2014-01-20,-0.02853131414463385,-0.019414541948006448,-0.03132487227230539,-0.031849435063819445,,-0.028936367176188645,-0.03737290560036826,-0.025597744562114867,-0.02300663023060461,-0.025097407106450514,-0.023464262249272824,-0.027488734794896993,-0.029637753801863988,-0.029336850633277355,-0.011635369495134345,-0.028817853415391365,-0.028886492320201577,-0.03543314470982842,-0.02986884494960913,-0.03518968839073993,-0.02388068357818701,-0.02781791051517235,-0.028224248226186112,0.014573664940904493,-0.008748178759807339,-0.011455586976983385,-0.035678397900436205,,-0.03377973821671207,-0.029229257442168203,,,,,-0.01739692222914819,-0.021211040222133788,-0.02846492145198494,-0.02843449591724412,-0.012664677330307789,,,-0.030326577003559577,-0.025027732514858257,,,-0.02149783527709506,-0.037504435255422346,-0.02065347952587784,-0.02684751784547914,-0.029798413423475282,-0.031655805853632216,,,-0.006595643322344191,-0.013539108075403091,-0.04097124305196389,-0.03761354714222756,-0.04114903244842927,-0.013845965045330321,0.04120594258755737,-0.027628102221459457,-0.056179645835694195,-0.021547000273014403,-0.02941702191963201,-0.017369883708981185,-0.030825164366689493,,-0.0297965776273262,,-0.02822681187218147,-0.03297035914690559,-0.028827663915371705,-0.030250233568717907,-0.015914710580701284,0.00732308835438319,-0.016079454074765586,-0.0274254830643616,-0.10318408223042554,-0.025973952225560155,0.012578690204224266,-0.02518956799133659,-0.029915793004728165,-0.030932139046796005,-0.019797358941982635,-0.02969131839651085,-0.02971230347436561,-0.01740994966565953,-0.027529715723748273,
7,2014-01-27,-0.009909909130356347,-0.008438732137098828,-0.01549528008368248,-0.0018691010609484025,,-0.01606778997112851,-0.012815802277364546,-0.015900499102846244,-0.006935596058807768,-0.016962599689327607,-0.012887612571642943,-0.016424711102070867,-0.010986291500152357,-0.01912100041626963,-0.014425514840883807,-0.02050902041224068,-0.018929249216800476,-0.0024490521014132417,-0.01702127345324669,-0.013827658635988095,-0.006116242779600532,-0.011148282804134811,-0.01874999093487638,-0.00802714151916457,-0.023993172436535707,0.004998764454924192,-0.015797170539077064,,-0.010548606747663981,-0.009124223410642575,,,,,-0.019344314731179146,-0.02411752469181632,-0.013143587566473889,-0.016334858828835595,0.006020620972705817,,,-0.014362413433499657,-0.014559614038605586,,,-0.02124551180188662,-0.01311165837453132,0.0003475006035650856,-0.013187963032218936,-0.010478761637079637,-0.09471921903477425,,,0.009386581923598342,-0.023838075847336434,-0.021360800056897496,-0.023488525375996126,0.0005050073967600416,-0.0016943622138074431,-0.02974783648379073,-0.008487216325344984,0.009740083201808305,-0.012422491864345707,0.006507896626809048,-0.02272722094556127,-0.01660417891061163,,-0.01685381208200188,,-0.014150894378565275,-0.00804116681134108,-0.00923481997601765,-0.008798338703050095,-0.006555995245604727,-0.027463634529854182,-0.010574471251200488,-0.019386711760821344,0.04991986942039974,-0.017235862476745717,-0.01863359388606836,-0.010718138765593074,-0.017408505796525392,-0.01585634504252384,-0.01211816586841996,-0.007518678167844825,-0.014715069142992702,-0.008384796488265562,-0.0033190583028057104,
8,2014-02-03,0.015286528017144384,0.002946016201024998,0.020757493660382056,0.024344510794107734,,0.019299297337939662,0.008400351634110835,0.020196716664611765,0.014292857461133375,0.022939413860302196,0.02190739675026913,0.0262134769970169,0.020439809719737724,0.023738366402721072,0.011608380428011655,0.02197784558544065,0.019478303721695907,0.013911824634606546,0.030812461069163802,0.019914755806045428,0.014230975718102399,0.015031998870790764,0.024353664443974188,0.018313507988545807,0.08363928518622352,0.010852360106278953,0.01921867743251081,,0.01736214436761889,0.007980524084825573,,,,,0.023069297721293375,0.029369787052476875,0.025249776509536314,0.01989275933383596,0.014572228572473967,,,0.014299181691439553,0.019051301910117335,,,0.008139743177569372,0.01721564104754171,0.01169927477379865,-0.003225662216059793,0.01186776044355503,0.2578704474717961,,,0.010433157301726514,0.015293454014497915,0.00242522209723564,0.020899066474254952,0.020016806407239667,0.00824435946193854,0.04598969840513275,0.019352279888236287,0.016077248158383857,0.0091479625335468,0.015333494339970341,0.014642472215182572,0.02164081361776972,,-0.0030476491356205577,,0.020145954991566888,0.019455265169022667,0.01431419914983727,0.016139023348485302,0.011878731316912835,0.05564784723267346,0.006801079738608251,0.020129487127751478,0.009916123282350002,0.015387053667102418,-0.0018986878731757789,0.011428103405481027,0.022526093947681368,0.02155240875584476,0.026029643464144644,0.01409441795675372,0.021392630267958044,0.014677624922568853,0.009402496603195394,
9,2014-02-10,0.02240547482613113,0.02105093154835899,0.02368707629850717,0.025594077576344892,,0.024468490507402584,0.017796251292988445,0.022378866503235877,0.02273797198645561,0.026989677926105782,0.03053283169272923,0.027057609062858375,0.032440614275516505,0.021037995612297907,0.019956780023542,0.01845415030270567,0.025234332092114245,0.016949177484537312,0.02742076753391712,0.020920572563810445,0.0273035926402267,0.016660491158312567,0.02194573292234718,0.10204933682797251,0.14837044207628192,0.029076297546770196,0.030667300859278792,,0.03443098795854101,0.021315307916211865,,,,,0.024182934642753482,0.021920469294133434,0.024628030832605927,0.022388105006463842,0.025647417637180384,,,0.02188512852143912,0.025181320633288453,,,0.02862758410218128,0.020603254059966297,0.03308916591442244,0.011712060842646428,0.026163826598379063,0.4688993640001116,,,0.030751860119840744,0.01652075081632049,0.033064557386930794,-0.0003863142031698779,0.03463059096627587,0.019961575200620755,0.31614761558832744,0.01569910646105591,0.045358608129717023,0.022096500893526844,0.03093151635819246,0.02801342981069646,0.017458283694180378,,0.027512381938643176,,0.019748322129670478,0.028943838927539885,0.021004344012816527,0.01905885785505541,0.03505279351387814,0.1431943300893789,0.04197825244573136,0.02184625133124054,0.04506537388032363,0.024930931375549706,0.020925816804778733,0.023477499518601647,0.02054453253471338,0.020278562454028502,0.02245335536960163,0.023106230570751833,0.021537494058272898,0.026886788243389706,0.02949744787726515,
