Name,Riskiness R
Alternatives ETF List (35),[0.00865219]
Broad Asia ETF List (44),[0.08987471]
Commodity ETF List (125),[0.08190181]
Consumer Discretionary Equity ETF List (31),[0.08405438]
Consumer Staples Equity ETF List (26),[0.0599027]
Crude Oil ETF List (22),[0.39326989]
Currency ETF List (36),[0.05262106]
Developed Asia Pacific ETF List (108),[0.05076294]
Developed Markets ETF List 1 (100),[0.05272054]
Developed Markets ETF List 2 (100),[0.05196131]
Developed Markets ETF List 3 (93),[0.06111396]
Emerging Asia Pacific ETF List (114),[0.1099242]
Emerging Markets ETF List (79),[0.12068502]
Energy Equity ETF List (80),[0.08100077]
Financials Equity ETF List (51),[0.05768897]
Global ETF List (72),[0.06233961]
Gold ETF List (17),[0.39462958]
Healthcare Equity ETF List (49),[0.0783994]
Industrials Equity ETF List (37),[0.05841526]
Investment Grade Corporate ETF List (50),[0.00356179]
Junk ETF List (43),[0.01587819]
Materials Equity ETF List (62),[0.05862154]
Municipal Bond ETF List (29),[0.00902178]
Preferred Stock ETF List (12),[0.02521452]
Real Estate ETF List (48),[0.0806811]
Target Maturity Date Corporate Bond ETF List (24),[0.00969016]
Technology Equity ETF List (75),[0.06384854]
Telecom Equity ETF List (10),[0.07703047]
Total Bond Market ETF List (82),[0.00086807]
Treasuries ETF List (51),[0.00961255]
Utilities Equity ETF List (24),[0.07652843]
Volatility ETF List (18),[2.23326128e+12]
