Name,Riskiness R
AAXJ,[0.23716714]
ADRE,[0.25075205]
AFTY,[1.20635617]
AIA,[0.16623405]
ASEA,[0.27774676]
ASHR,[2.40831266e+11]
ASHS,[3.50298079e+12]
AXJV,[10.9858594]
CHAD,[6.23255078e+12]
CHAU,[1.2253582]
CHIE,[8.44459613]
CHII,[4.30399231]
CHIM,[0.29927901]
CHIQ,[0.19427559]
CHIX,[0.50560157]
CN,[0.54798109]
CNXT,[1.75153205e+12]
CQQQ,[0.15244518]
CXSE,[0.1220742]
DBEM,[0.59051057]
DEM,[0.41377636]
DGRE,[0.50809107]
DGS,[0.21133791]
ECNS,[0.3710918]
EDC,[0.48287809]
EDIV,[0.53887977]
EDZ,[2.83991074e+13]
EEM,[0.33072513]
EEMA,[0.21847264]
EEMV,[2.67686729]
EET,[0.37612047]
EEV,[2.17807016e+13]
EIDO,[0.72813913]
EMQQ,[0.18439549]
EPHE,[2.84966426e+12]
EPI,[1.70314651]
EUM,[1.20229448e+13]
EWM,[285231.21519054]
EWX,[0.27502107]
FCA,[0.27981644]
FEM,[0.24076285]
FEMS,[0.20937912]
FNI,[0.25354723]
FXI,[0.85802997]
FXP,[1.18984662e+13]
GMF,[0.23237319]
GXC,[0.23844507]
HAO,[0.32286255]
IDX,[0.68283482]
INCO,[0.41770966]
INDA,[6.4005162e+11]
INDL,[1.29246258]
INDY,[2.09216627e+11]
INXX,[7.81241857e+10]
KBA,[419263.90244672]
KFYP,[0.52411896]
KWEB,[0.18271297]
MCHI,[0.27374757]
PEK,[6.08292133e+11]
PGJ,[0.19240676]
PIE,[0.36143552]
PIN,[4.80469173e+10]
SCIF,[0.94585097]
SCIN,[2.03443024]
SMIN,[0.47953039]
SPEM,[0.36239575]
THD,[0.17859867]
VNM,[1.26642174e+12]
VWO,[0.44044306]
XPP,[0.5967616]
YANG,[2.022825e+13]
YAO,[0.28073535]
YINN,[0.77734569]
YXI,[6.51767806e+12]
