,Date,ERUS,FCOM,FONE,IXP,IYZ,LTL,VOX,WBIF,XTL
43,2006-01-02,,,,28.6483,16.520775,,37.971336,,
44,2006-01-09,,,,28.177099,16.619287,,38.487682,,
45,2006-01-16,,,,26.892491999999997,16.330807,,37.950965999999994,,
46,2006-01-23,,,,27.919052,16.795187,,39.09235,,
47,2006-01-30,,,,27.37492,16.738901000000002,,39.187458,,
48,2006-02-06,,,,27.683439,17.118848999999997,,39.792122,,
49,2006-02-13,,,,28.541721000000003,17.808388,,41.252827,,
50,2006-02-20,,,,27.930273,17.618418,,40.790825,,
51,2006-02-27,,,,28.379038,17.667664000000002,,41.212059,,
52,2006-03-06,,,,28.681960999999998,17.94207,,41.191669,,
53,2006-03-13,,,,29.153168,18.174263,,41.714817,,
54,2006-03-20,,,,29.181209999999997,18.188339000000003,,42.285492,,
55,2006-03-27,,,,28.895121000000003,18.299528,,42.516490999999995,,
56,2006-04-03,,,,28.810982,18.250025,,42.380619,,
57,2006-04-10,,,,28.575384000000003,17.995476,,42.000153000000005,,
58,2006-04-17,,,,29.040977,17.903547,,42.040909,,
59,2006-04-24,,,,29.624369,18.073257,,42.502911,,
60,2006-05-01,,,,30.157286,18.158112,,42.795052,,
61,2006-05-08,,,,29.495346,17.747993,,41.585728,,
62,2006-05-15,,,,29.091459000000004,17.57122,,40.933506,,
63,2006-05-22,,,,29.130726,17.677284,,41.313969,,
64,2006-05-29,,,,29.988996999999998,17.945982,,41.721610999999996,,
65,2006-06-05,,,,28.984872999999997,17.627781,,40.838387,,
66,2006-06-12,,,,28.676347999999997,17.825771,,41.354733,,
67,2006-06-19,,,,28.564154,17.599501,,41.144115,,
68,2006-06-26,,,,29.450476000000002,18.221899,,42.163216,,
69,2006-07-03,,,,29.433646999999997,18.001678,,41.741985,,
70,2006-07-10,,,,28.311726,17.475977,,40.254112,,
71,2006-07-17,,,,28.721228000000004,17.568325,,40.607403000000005,,
72,2006-07-24,,,,30.3985,18.683660999999997,,43.005653,,
73,2006-07-31,,,,30.460199,18.655247,,43.100773,,
74,2006-08-07,,,,29.854364,18.491856,,42.509696999999996,,
75,2006-08-14,,,,30.247038,18.683660999999997,,43.331764,,
76,2006-08-21,,,,30.235825,18.704981,,43.474434,,
77,2006-08-28,,,,30.953853999999996,19.180954,,44.704147,,
78,2006-09-04,,,,30.589230999999998,19.060185999999998,,44.289711,,
79,2006-09-11,,,,31.245552000000004,19.500628,,45.730022,,
80,2006-09-18,,,,31.739195000000002,19.756376,,46.341488,,
81,2006-09-25,,,,32.367477,19.664022,,46.450191,,
82,2006-10-02,,,,32.569427000000005,19.879023,,46.694767,,
83,2006-10-09,,,,33.147221,20.229538,,47.836147,,
84,2006-10-16,,,,33.388424,20.458443,,48.393253,,
85,2006-10-23,,,,34.392555,20.794643,,48.841656,,
86,2006-10-30,,,,33.99987,20.358295000000002,,48.073956,,
87,2006-11-06,,,,33.988659000000006,20.236689000000002,,47.768219,,
88,2006-11-13,,,,34.409366999999996,20.322525,,48.379673,,
89,2006-11-20,,,,34.527176000000004,20.258144,,48.10791,,
90,2006-11-27,,,,34.644978,20.365444,,48.529125,,
91,2006-12-04,,,,35.312519,20.766033,,49.541428,,
92,2006-12-11,,,,36.21006,21.188076000000002,,50.288761,,
93,2006-12-18,,,,34.869362,20.801798,,48.88921,,
94,2006-12-25,,,,36.368057,21.323484,,50.575672,,
95,2007-01-01,,,,36.281890999999995,20.999857000000002,,49.72253,,
96,2007-01-08,,,,36.747196,21.237185,,50.892143,,
97,2007-01-15,,,,36.953990999999995,21.273146,,50.892143,,
98,2007-01-22,,,,36.988461,21.726225,,51.99984,,
99,2007-01-29,,,,37.39632,22.179298,,52.901138,,
100,2007-02-05,,,,37.614605,21.891628,,52.330090000000006,,
101,2007-02-12,,,,38.200542,22.301558,,53.09379200000001,,
102,2007-02-19,,,,38.085648,22.308752,,53.210739000000004,,
103,2007-02-26,,,,35.885532,21.661493,,51.270554,,
104,2007-03-05,,,,36.333588,21.877241,,51.497593,,
105,2007-03-12,,,,36.442741,21.704643,,51.270554,,
106,2007-03-19,,,,37.591629,22.380671,,52.949298999999996,,
107,2007-03-26,,,,37.735245,22.488342000000003,,52.756641,,
108,2007-04-02,,,,38.642857,22.842423999999998,,53.506577,,
109,2007-04-09,,,,38.803711,22.885782,,53.712990000000005,,
110,2007-04-16,,,,39.579212,23.319368,,54.318439,,
111,2007-04-23,,,,39.125389,23.080906,,53.733631,,
112,2007-04-30,,,,39.81472,23.695135,,55.075256,,
113,2007-05-07,,,,39.717079,23.825209,,55.274776,,
114,2007-05-14,,,,40.354702,24.135937,,56.038467000000004,,
115,2007-05-21,,,,40.860214,24.482798000000003,,56.6852,,
116,2007-05-28,,,,41.785061,24.95974,,58.026825,,
117,2007-06-04,,,,40.998084999999996,24.649006,,57.02233100000001,,
118,2007-06-11,,,,41.423176,24.656233,,57.166798,,
119,2007-06-18,,,,40.49831,24.41054,,56.237984,,
120,2007-06-25,,,,41.262321,24.359949,,56.857201,,
121,2007-07-02,,,,41.848255,25.163452,,58.102501000000004,,
122,2007-07-09,,,,42.261868,25.257782000000002,,58.246993999999994,,
123,2007-07-16,,,,41.802310999999996,25.192474,,57.971790000000006,,
124,2007-07-23,,,,40.17664,24.125856,,55.543094999999994,,
125,2007-07-30,,,,40.285767,23.806595,,55.123408999999995,,
126,2007-08-06,,,,39.757282000000004,23.298685,,54.180836,,
127,2007-08-13,,,,39.447078999999995,23.27692,,53.940048,,
128,2007-08-20,,,,41.262321,24.067806,,55.70135500000001,,
129,2007-08-27,,,,41.859745000000004,24.082317,,55.426147,,
130,2007-09-03,,,,41.049774,23.668734,,54.098273999999996,,
131,2007-09-10,,,,42.537597999999996,23.675987,,54.896358,,
132,2007-09-17,,,,43.726704,24.561201,,57.270008,,
133,2007-09-24,,,,44.686005,24.561201,,57.153048999999996,,
134,2007-10-01,,,,44.783665,24.909698000000002,,57.896099,,
135,2007-10-08,,,,45.955528,24.669199,,57.579624,,
136,2007-10-15,,,,45.381084,23.87483,,55.797668,,
137,2007-10-22,,,,47.420372,23.648909,,56.802155000000006,,
138,2007-10-29,,,,46.966572,23.065887,,55.254135,,
139,2007-11-05,,,,45.099625,21.338678,,52.57778199999999,,
140,2007-11-12,,,,46.024471000000005,21.6812,,53.465309,,
141,2007-11-19,,,,45.11684,20.770227,,51.814087,,
142,2007-11-26,,,,45.467251,21.316814,,52.680973,,
143,2007-12-03,,,,45.967014,21.88526,,53.417152,,
144,2007-12-10,,,,44.967490999999995,21.447998000000002,,51.126068,,
145,2007-12-17,,,,45.432796,22.052881,,53.845341000000005,,
146,2007-12-24,,,,44.777916,21.754087,,53.682896,,
147,2007-12-31,,,,44.133102,20.778810999999997,,51.048542,,
148,2008-01-07,,,,44.3381,20.023884,,49.523014,,
149,2008-01-14,,,,41.479855,18.484710999999997,,45.906963,,
150,2008-01-21,,,,40.326004,18.308809,,45.045319,,
151,2008-01-28,,,,42.088982,19.466852,,47.884491,,
152,2008-02-04,,,,39.892578,18.272165,,45.207767,,
153,2008-02-11,,,,40.941006,18.660624,,46.175331,,
154,2008-02-18,,,,39.956996999999994,17.663822,,44.233115999999995,,
155,2008-02-25,,,,39.541157,17.304686,,43.406791999999996,,
156,2008-03-03,,,,38.36388,16.930878,,42.326218,,
157,2008-03-10,,,,37.953884,16.263906,,40.857193,,
158,2008-03-17,,,,38.106159000000005,16.886904,,42.629913,,
159,2008-03-24,,,,39.072582000000004,16.90889,,43.201977,,
160,2008-03-31,,,,40.571995,17.810837,,44.911128999999995,,
161,2008-04-07,,,,39.664158,17.242489000000003,,43.314987,,
162,2008-04-14,,,,40.642281,17.700121,,44.600376000000004,,
163,2008-04-21,,,,40.888279,18.371805,,46.147079,,
164,2008-04-28,,,,41.620419,19.25017,,48.053986,,
165,2008-05-05,,,,41.046417,19.058258,,47.128792,,
166,2008-05-12,,,,42.288123999999996,19.87019,,48.788502,,
167,2008-05-19,,,,41.386134999999996,19.168978,34.86327,47.114666,,
168,2008-05-26,,,,41.819557,19.848049,37.844906,48.85207,,
169,2008-06-02,,,,40.525146,19.766861,37.667522,48.195244,,
170,2008-06-09,,,,39.400578,18.925398,33.883461,46.705032,,
171,2008-06-16,,,,37.830883,18.076565,31.188996999999997,44.967632,,
172,2008-06-23,,,,36.565754,17.478687,29.030903000000002,43.350288,,
173,2008-06-30,,,,38.213013000000004,17.123756,27.666332,42.234406,,
174,2008-07-07,,,,38.07526,17.086610999999998,27.008015000000004,42.382717,,
175,2008-07-14,,,,38.410671,17.309479,28.142015,42.651092999999996,,
176,2008-07-21,,,,36.787506,17.443199,28.477546999999998,43.209038,,
177,2008-07-28,,,,36.631786,17.079183999999998,28.728147999999997,42.523967999999996,,
178,2008-08-04,,,,36.685688,17.487779999999997,28.456312,43.25848,,
179,2008-08-11,,,,35.931015,17.874081,29.577581,44.268440000000005,,
180,2008-08-18,,,,36.038821999999996,17.710649,28.965978999999997,43.661053,,
181,2008-08-25,,,,36.15263,17.770073,29.360970000000002,43.774052000000005,,
182,2008-09-01,,,,34.69717,17.331770000000002,27.755526,42.601653999999996,,
183,2008-09-08,,,,34.966705,17.116332999999997,27.033499,42.368595,,
184,2008-09-15,,,,34.98468,16.44772,24.604097,41.492825,,
185,2008-09-22,,,,34.170105,15.779114000000002,22.875477,39.70599,,
186,2008-09-29,,,,31.780293,14.44444,19.546337,35.998119,,
187,2008-10-06,,,,26.287917999999998,11.277916000000001,11.238501,28.660065000000003,,
188,2008-10-13,,,,28.539976,11.968246,12.319125,30.743540000000003,,
189,2008-10-20,,,,25.389498,10.55757,10.006586,27.657177,,
190,2008-10-27,,,,27.958988,12.148337,12.967499,32.057178,,
191,2008-11-03,,,,28.12071,12.09581,11.994936000000001,31.04723,,
192,2008-11-10,,,,28.126699,11.593067999999999,11.346561,30.538719,,
193,2008-11-17,,,,26.449635999999998,10.234916,8.709835,26.336465999999998,,
194,2008-11-24,,,,29.132927000000002,12.403458,12.124613,31.93005,,
195,2008-12-01,,,,29.630058000000002,12.283402,11.584298,32.205494,,
196,2008-12-08,,,,29.971464,12.0733,11.355208,31.591054999999997,,
197,2008-12-15,,,,30.486563,12.185853,11.454623,31.534552,,
198,2008-12-22,,,,29.677975,11.998261999999999,11.389787,30.672913,,
199,2008-12-29,,,,31.71129,12.939701,12.788269999999999,33.292815999999995,,
200,2009-01-05,,,,30.044531,13.023434,12.953562,33.096077,,
201,2009-01-12,,,,28.219022999999996,12.026314999999999,11.048369000000001,31.223404,,
202,2009-01-19,,,,27.968708000000003,12.201383,11.257156,31.252553999999996,,
203,2009-01-26,,,,27.120062,11.706625,10.413306,30.669626,,
204,2009-02-02,,,,28.750190999999997,12.285107,11.483343,32.236263,,
205,2009-02-09,,,,27.535225,11.973034,11.022271,31.325421999999996,,
206,2009-02-16,,,,26.082142,11.478280999999999,9.917434,29.664061,,
207,2009-02-23,,,,26.130985,11.493504,10.091427000000001,29.671349,,
208,2009-03-02,,,,24.677908,10.58772,8.047039,27.572781,,
209,2009-03-09,,,,26.02109,11.706625,10.147971,30.152275,,
210,2009-03-16,,,,26.503414000000003,11.866469,10.391555,31.128681,,
211,2009-03-23,,,,27.120062,12.521067,11.457247,32.6516,,
212,2009-03-30,,,,28.096918,13.214984,12.731175,34.516987,,
213,2009-04-06,,,,27.809966999999997,13.153626000000001,12.735569,34.516987,,
214,2009-04-13,,,,28.109127,13.023237,12.419481,34.320244,,
215,2009-04-20,,,,27.553542999999998,12.877511,12.160469,33.620731,,
216,2009-04-27,,,,27.925966,13.491091,13.073601,34.480553,,
217,2009-05-04,,,,28.683033000000002,14.073998000000001,14.302816,35.660992,,
218,2009-05-11,,,,27.962606,13.437407,13.060431,34.203659,,
219,2009-05-18,,,,28.286182,13.03858,12.599473,33.941340999999994,,
220,2009-05-25,,,,29.379042,13.682839000000001,13.477489000000002,35.456963,,
221,2009-06-01,,,,28.835669,13.767207999999998,13.749671,36.010746000000005,,
222,2009-06-08,,,,29.440096,14.189042,14.482810999999998,36.38237,,
223,2009-06-15,,,,29.201991999999997,13.575466,13.306270999999999,35.668278,,
224,2009-06-22,,,,29.049364,13.728854,13.762839000000001,36.38237,,
225,2009-06-29,,,,29.455085999999998,13.426979999999999,13.002872,35.37682,,
226,2009-07-06,,,,28.745403000000003,12.969593,12.091475,34.174510999999995,,
227,2009-07-13,,,,29.838194,13.535509,13.095778,35.646423,,
228,2009-07-20,,,,31.245001000000002,14.116933,14.162023999999999,37.08918,,
229,2009-07-27,,,,32.099140000000006,13.961891,14.055843,37.096470000000004,,
230,2009-08-03,,,,32.168221,13.845604000000002,13.825782,36.637409000000005,,
231,2009-08-10,,,,32.080296000000004,13.675051999999999,13.299294,36.149204,,
232,2009-08-17,,,,32.538757000000004,13.907623000000001,13.777113,36.812290000000004,,
233,2009-08-24,,,,32.815109,13.915379000000001,13.8656,37.227627000000005,,
234,2009-08-31,,,,32.589012,13.721572,13.476264000000002,36.921593,,
235,2009-09-07,,,,33.845096999999996,14.427029999999998,14.781422000000001,38.961861,,
236,2009-09-14,,,,33.989540000000005,14.682849,15.330025,39.493778000000006,,
237,2009-09-21,,,,33.505951,14.411520999999999,14.949545,39.406353,,
238,2009-09-28,,,,32.909306,14.278789999999999,14.426653,38.553806,,
239,2009-10-05,,,,33.380340999999994,14.451196,14.711970999999998,39.318913,,
240,2009-10-12,,,,33.618999,14.41201,14.729804000000001,39.697819,,
241,2009-10-19,,,,33.744606,14.169069,14.283988,39.034729,,
242,2009-10-26,,,,33.141689,13.589139000000001,13.062449,36.979881,,
243,2009-11-02,,,,33.819962,13.863432999999999,13.610805,37.672127,,
244,2009-11-09,,,,34.479403999999995,14.090698999999999,14.087831,38.13118,,
245,2009-11-16,,,,34.303558,14.364993,14.493521,38.633957,,
246,2009-11-23,,,,34.950443,14.623605,15.188998999999999,39.282475,,
247,2009-11-30,,,,35.678967,15.195703,16.205463,40.666942999999996,,
248,2009-12-07,,,,35.182819,15.564034,17.106012,41.373740999999995,,
249,2009-12-14,,,,34.391487,15.517013,17.007935999999997,41.351890999999995,,
250,2009-12-21,,,,34.410328,15.82265,17.895108999999998,41.432034,,
251,2009-12-28,,,,34.901474,15.836011,17.745796,42.290455,,
252,2010-01-04,,,,34.824883,15.907198000000001,17.840023000000002,42.447617,,
253,2010-01-11,,,,34.307869000000004,15.377226,16.534321,41.272667,,
254,2010-01-18,,,,33.069603,14.807696,15.363235000000001,39.873219,,
255,2010-01-25,,,,32.616409000000004,14.412192999999998,14.600456,39.012596,,
256,2010-02-01,,,,32.214298,14.222351999999999,14.187660000000001,38.204353000000005,,
257,2010-02-08,,,,32.354717,14.412192999999998,14.564561,38.960213,,
258,2010-02-15,,,,32.814278,14.942164000000002,15.614501,40.052834000000004,,
259,2010-02-22,,,,32.48875,14.799782999999998,15.403620000000002,39.476585,,
260,2010-03-01,,,,33.152573,15.242754000000001,16.25164,40.239922,,
261,2010-03-08,,,,33.886596999999995,15.622438,17.220821,41.130486,,
262,2010-03-15,,,,33.765327,15.899293,17.620161,41.729183,,
263,2010-03-22,,,,33.554695,15.772732000000001,17.606699,41.736664000000005,,
264,2010-03-29,,,,34.154682,16.167631,18.057131,42.402718,,
265,2010-04-05,,,,34.352551,16.319027,18.593124,42.642189,,
266,2010-04-12,,,,34.186596,16.279186,18.498539,42.417683000000004,,
267,2010-04-19,,,,34.084469,16.414639,18.795815,42.627232,,
268,2010-04-26,,,,33.280231,16.239344,18.86788,42.402718,,
269,2010-05-03,,,,30.905807,15.091914000000001,15.88613,39.805865999999995,,
270,2010-05-10,,,,31.384521000000003,15.848897000000001,17.42655,41.444801,,
271,2010-05-17,,,,30.956869,15.315024,16.214931,40.105209,,
272,2010-05-24,,,,30.982397,15.617818,17.223866,40.516811,,
273,2010-05-31,,,,30.816452,15.315024,16.205931,39.790894,,
274,2010-06-07,,,,32.061108000000004,15.713435,16.737417,41.145454,,
275,2010-06-14,,,,32.903641,15.912644,17.557169000000002,41.833954,,
276,2010-06-21,,,,31.678137,15.322988,16.341048999999998,40.920937,,
277,2010-06-28,,,,31.854952,14.933658,15.468516000000001,39.738514,,
278,2010-07-05,,,,33.228233,15.561598000000002,16.681467,41.310097,,
279,2010-07-12,,,,33.116535,15.424735,16.536093,40.913456,,
280,2010-07-19,,,,34.371552,16.229792,18.035248,42.889156,,
281,2010-07-26,,,,34.910351,16.374697,18.430477,43.353142,,
282,2010-08-02,,,,35.889389,16.487402,18.634903,43.652493,,
283,2010-08-09,,,,35.114048,16.125134,17.789927,42.993930999999996,,
284,2010-08-16,,,,34.857784,16.149281,17.676358999999998,42.851738,,
285,2010-08-23,,,,35.120613,16.189536999999998,17.935297,43.203457,,
286,2010-08-30,,,,36.07336,16.761116,19.093737,44.43829,,
287,2010-09-06,,,,36.093086,16.922127,19.498047,44.857368,,
288,2010-09-13,,,,36.717304,17.171692,20.102255,45.605743,,
289,2010-09-20,,,,37.742332,17.477612,20.924517,46.863003000000006,,
290,2010-09-27,,,,37.992027,17.755226,21.526787,47.274612,,
291,2010-10-04,,,,38.517677,17.714722000000002,21.180904,47.199768,,
292,2010-10-11,,,,38.964489,17.739029000000002,21.417562,47.192295,,
293,2010-10-18,,,,38.793659000000005,17.763327,21.508585,47.192295,,
294,2010-10-25,,,,39.20105,17.868626000000003,21.831713,47.499115,,
295,2010-11-01,,,,40.035526000000004,18.257429000000002,22.74194,48.584255,,
296,2010-11-08,37.522308,,,38.938213,18.014435,22.141185999999998,47.820927000000005,,
297,2010-11-15,37.584301,,,39.003921999999996,18.063032,22.077467000000002,47.910728000000006,,
298,2010-11-22,37.38282,,,37.893463,17.973928,21.94549,47.708667999999996,,
299,2010-11-29,39.599125,,,38.438831,18.297928,22.441561,48.419621,,
300,2010-12-06,40.12608,,,38.563683000000005,18.630028,23.438251,49.377528999999996,,
301,2010-12-13,40.467064,,,38.412548,18.694824,23.684015,49.557144,,
302,2010-12-20,41.257488,,,38.077442,18.783929999999998,24.366685999999998,48.891087,,
303,2010-12-27,41.087006,,,38.949306,19.109079,24.896481,50.552078,,
304,2011-01-03,41.830944,,,38.942612,19.125431,24.709455,50.906403000000005,,
305,2011-01-10,43.59779,,,39.336987,18.970074,24.412964000000002,50.459652,,
306,2011-01-17,42.807358,,,39.497409999999995,18.585767999999998,23.642073,49.527637,,
307,2011-01-24,42.342396,,,39.236721,18.765654,23.892958,49.627773,,45.688145
308,2011-01-31,44.574211,,,40.24604,19.166317000000003,24.859987,50.73695,,47.601078
309,2011-02-07,43.98526,,,40.232677,19.607857,25.854391,51.853821,,49.078045
310,2011-02-14,42.962345,,27.695541,40.586948,19.321673999999998,25.220343,51.345455,,48.855625
311,2011-02-21,44.884182,,27.209658,39.871722999999996,18.904664999999998,24.189453,50.528976,,47.965881
312,2011-02-28,46.356556,,27.521358000000003,40.17252,18.659354999999998,23.733297,49.897369,,48.357357
313,2011-03-07,44.589703,,26.109533,40.119045,18.782009,24.089102,50.089935,,45.963966
314,2011-03-14,45.488632,,24.963576999999997,39.136459,18.757479,23.623832999999998,49.935879,,44.486996000000005
315,2011-03-21,47.162483,,25.788667999999998,40.179207,18.912836,24.463142,51.083560999999996,,46.004173
316,2011-03-28,48.603867,,26.027029000000002,41.522743,19.69005,26.018477999999998,52.847454000000006,,46.663146999999995
317,2011-04-04,49.502796000000004,,26.01786,41.783432,19.541817,25.557215,52.724213,,46.654243
318,2011-04-11,47.084995,,25.687826,41.890377,19.813578,26.342746999999996,53.355816000000004,,46.663146999999995
319,2011-04-18,47.797939,,26.549584999999997,41.49601,19.821815,26.443215999999996,53.09393299999999,,47.304325
320,2011-04-25,48.185406,,26.861282,42.485283,20.208864000000002,27.484509999999997,53.925816000000005,,48.515419
321,2011-05-02,44.016253999999996,,26.320395,41.375687,20.291216,27.731131,53.95663100000001,,47.170746
322,2011-05-09,42.667873,,26.338720000000002,41.034797999999995,20.587677,28.443586,54.642159,,47.544777
323,2011-05-16,42.435394,,25.944513,41.509373,20.686493,28.863758,54.788502,,47.455715000000005
324,2011-05-23,44.062748,,25.953685999999998,41.509373,21.081779,29.831970000000002,55.604988,,47.420097
325,2011-05-30,43.87677,,25.4953,41.148434,20.431213,28.091928000000003,53.90271800000001,,46.315849
326,2011-06-06,45.070159999999994,,24.468517000000002,40.119045,19.85475,26.452351,52.64717099999999,,44.089554
327,2011-06-13,43.659786,,23.460077,40.152466,19.879457000000002,26.443215999999996,52.916771,,43.18124
328,2011-06-20,42.404392,,23.634264,39.069626,19.953575,26.881653000000004,53.45595600000001,,44.398590000000006
329,2011-06-27,45.434371999999996,,25.134802,42.066914000000004,20.926464000000003,29.40267,55.789841,,46.887974
330,2011-07-04,45.779517999999996,,24.858698,41.454556,20.9182,29.338726,55.882278,,46.620312
331,2011-07-11,45.120598,,23.837111,40.463778999999995,20.256746,27.443403000000004,54.218520999999996,,44.273674
332,2011-07-18,46.171741,,24.849497,41.599052,20.289824,27.475371999999997,54.179995999999996,,45.112392
333,2011-07-25,45.85796,,23.919947,40.814678,19.37207,25.374531,51.761390999999996,,41.998432
334,2011-08-01,41.292564,,21.977997,39.142742,17.825941,21.108902,48.703465,,37.64423
335,2011-08-08,36.884052000000004,,21.527027,38.640469,17.561359,20.108721,47.833076,,37.153481
336,2011-08-15,35.848597999999996,,20.569860000000002,37.849213,17.238905,19.670285999999997,47.370917999999996,,35.467125
337,2011-08-22,37.27626,,20.6619,38.922562,17.817677,20.50606,48.865219,,35.797253000000005
338,2011-08-29,37.809677,,21.646673,38.791843,17.916891,20.83032,48.611034000000004,,37.019642
339,2011-09-05,36.429081,,21.434994,37.47768,17.503485,19.948874,47.409424,,36.154156
340,2011-09-12,35.974102,,22.539412,38.750553000000004,18.131859,21.506237,49.080887,,37.742371
341,2011-09-19,30.373251,,20.919594,36.665783000000005,16.85858,18.428051,46.485119,,35.155403
342,2011-09-26,29.588821000000003,,20.919594,37.360706,17.005075,19.768767999999998,46.739307000000004,,34.547272
343,2011-10-03,29.965351000000002,,21.545435,37.642807,16.729851,18.63599,45.876621,,35.155403
344,2011-10-10,33.856136,,22.990387,39.693169,17.672264000000002,20.047392000000002,48.264408,,36.210685999999995
345,2011-10-17,34.107155,,22.971981,39.562443,17.772341,20.257509,48.441578,,36.604191
346,2011-10-24,38.092075,,23.947556,40.842205,18.014201999999997,20.933516,49.635471,,39.29607
347,2011-10-31,36.821296999999994,,23.165251,39.486763,17.647243,19.92407,48.64185,,39.161910999999996
348,2011-11-07,36.60165,,22.833927,40.15416,17.78068,20.271207999999998,49.134808,,39.009888000000004
349,2011-11-14,35.079857000000004,,22.327738,38.846882,17.088473999999998,18.882641,47.378613,,37.927761
350,2011-11-21,32.899128000000005,,20.956411,36.727711,16.337877,18.128982999999998,45.060134999999995,,36.36272
351,2011-11-28,36.115307,,22.364546,38.908798,17.488791,19.595201,48.64954,,38.035090999999994
352,2011-12-05,33.087395,,22.024017,39.101459999999996,17.347012,19.129299,48.510899,,38.079803000000005
353,2011-12-12,32.412773,,21.158884,38.096920000000004,17.213568,18.658831,48.094959,,36.291183000000004
354,2011-12-19,33.087395,,21.895172,38.069386,17.455429000000002,19.823582000000002,47.609695,,37.375969
355,2011-12-26,32.804992999999996,,21.922291,39.314609999999995,17.691141000000002,19.940542,49.462032,,37.47459
356,2012-01-02,33.463924,,22.329117,38.701538,17.59005,19.73011,48.801682,,37.331146000000004
357,2012-01-09,34.326794,,22.698952,38.588786999999996,17.977573,20.53981,49.724575,,38.944885
358,2012-01-16,35.864281,,23.789986,39.335762,18.188177,21.038439,50.098503,,40.361389
359,2012-01-23,37.903805,,24.067366,38.948174,17.927027,20.434591,49.024452000000004,,40.074496999999994
360,2012-01-30,39.378544,,25.001209,39.427364000000004,18.516727,21.665157,50.424702,,40.603455
361,2012-02-06,38.280334,,24.936487,39.060928000000004,18.525154,21.646854,50.536083000000005,,41.580658
362,2012-02-13,39.504051000000004,,25.648432,39.688099,18.929517999999998,22.561771,51.586262,,42.746136
363,2012-02-20,41.135674,,25.759384,39.730385,18.996914,22.561771,51.570353999999995,,42.477173
364,2012-02-27,41.920113,,25.334064,39.681053000000006,18.752607,22.314737,51.17255,,41.652374
365,2012-03-05,40.900341,,25.287842,39.462604999999996,18.937944,21.816114000000002,51.888584,,41.132408
366,2012-03-12,41.449444,,25.740898,39.617634,19.072731,23.087845,52.660313,,41.499966
367,2012-03-19,39.864891,,25.491247,39.962928999999995,18.988491,23.234234,52.556889,,41.831764
368,2012-03-26,39.033398,,25.546723999999998,39.821987,18.702063,22.368967,51.721515999999994,,41.939487
369,2012-04-02,38.735313,,24.631370999999998,39.110252,18.681229000000002,21.965588,51.291889000000005,,40.718639
370,2012-04-09,38.186203000000006,,23.900934,38.483082,18.342644,20.764633,50.448563,,40.027435
