Name,Riskiness R
ARKK,[0.11900242]
ARKW,[0.07737148]
CQQQ,[0.14817737]
EMQQ,[0.12207749]
FDN,[0.0602332]
FTEC,[0.05332212]
FXL,[0.06901828]
HACK,[0.20300906]
IEUS,[0.08703883]
IGM,[0.04764462]
IGN,[0.09970671]
IGV,[0.05522604]
ISRA,[0.26291554]
IXN,[0.05147155]
KWEB,[0.14258121]
PNQI,[0.06571723]
PSCT,[0.05614555]
PSJ,[0.05352962]
PTF,[0.09571906]
PXQ,[0.12032892]
QQQ,[0.05654238]
QTEC,[0.05705297]
REW,[5.3002835e+13]
ROBO,[0.06020595]
ROM,[0.34783142]
RYT,[0.04956489]
SKYY,[0.05761514]
SMH,[0.08685345]
SOCL,[0.0688286]
SOXL,[0.21196568]
SOXX,[0.06920387]
SSG,[2.07030583e+13]
TDIV,[0.07586949]
TECL,[0.14401056]
TECS,[1.0394583e+14]
USD,[0.83436056]
VGT,[0.05143143]
XLK,[0.04738075]
XNTK,[0.05657486]
XSD,[0.07980649]
XSW,[0.06929092]
