Name,Riskiness R
Total Bond Market ETF List (82),[0.00225155]
Investment Grade Corporate ETF List (50),[0.00505879]
Target Maturity Date Corporate Bond ETF List (24),[0.01130362]
Treasuries ETF List (51),[0.01670171]
Municipal Bond ETF List (29),[0.01939592]
