Name,Riskiness R
AMJ,[7.15616728e+11]
AMLP,[1.76294561e+12]
AMU,[1.4211689e+12]
ATMP,[2.48367127]
CHIE,[2.46197775e+12]
DDG,[0.83190582]
DIG,[4.89807227e+12]
DUG,[2.18952724]
EMLP,[0.25828848]
ENFR,[3.28946616]
ENY,[3.36269005e+12]
ERX,[6.06103314e+12]
ERY,[13.76033956]
FAN,[0.33443749]
FCG,[2.3823404e+13]
FENY,[1.7916405e+12]
FILL,[1.60571802e+12]
FRAK,[4.01244298e+12]
FXN,[1.37228313e+12]
GASL,[6.06874342e+13]
GEX,[3.17420753e+11]
GREK,[5.02323934e+12]
GRID,[0.36291176]
ICLN,[3.33802868e+11]
IEO,[6.73626005e+11]
IEZ,[2.2587066e+12]
IXC,[5.80664392e+11]
IYE,[2.86838284e+12]
KOL,[9.06004011e+11]
MLPA,[3.21366909e+11]
MLPC,[3.21958154e+12]
MLPG,[2.38242017e+11]
MLPI,[1.94732284e+12]
MLPX,[2.11321762]
MLPY,[3.631894e+12]
NLR,[0.42714124]
OIH,[5.48130169e+12]
PBD,[1.63384567e+12]
PBW,[1.45333375e+12]
PSCE,[3.58860488e+12]
PUW,[7.86137018e+11]
PXE,[5.86953818e+11]
PXI,[8.40582574e+11]
PXJ,[1.27661504e+12]
PZD,[0.38416854]
QCLN,[2.36062465e+11]
RYE,[2.39298258e+12]
TAN,[1.07271064e+13]
VDE,[1.045978e+12]
XES,[1.14357051e+12]
XLE,[9.22261773e+11]
XOP,[6.37641393e+12]
YMLI,[1.19494756e+10]
YMLP,[1.2338352e+13]
ZMLP,[1.09564028e+12]
