BZF,CEW,CNY,CROC,CYB,DBV,DRR,EUFX,EUO,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXSG,FXY,INR,UDN,ULE,URR,USDU,UUP,YCL,YCS
-0.05684370270144831,-0.014723205182606253,0.01063313169083781,0.06653836887186744,0.002859468599750517,-0.014209652874093703,0.0065106279602101715,0.005858917546703424,0.00655733606557388,-0.03443961402439859,-0.014504284571684019,-0.0035921077293031094,0.005263184210526324,-0.003918352540884927,-0.01101847351634846,0.0008588765782014672,-0.01988736546736695,0.0202727433226008,-0.022108385009436512,-0.0018188959456983964,-0.007233333333333454,-0.00327863405894182,0.00804481341622025,0.0011951844851413392,0.029261137527432275,-0.04016415311763522
-0.006344203568089752,0.005977286894424502,-0.017934002869440458,-0.04509917521493575,0.006110102743606589,0.0018016557996558718,-0.02937064633967397,-0.01863930655355575,-0.03501620663746773,0.024507282252722216,0.015860221454430903,0.0009348113926464234,0.01662298385803678,0.017473269005091403,0.0042156580612965466,0.026860079180125944,0.0012952046691069635,-0.013124003595290213,0.009925585883650313,0.012756165335185943,0.035822710128883425,0.019736842105263323,-0.00936856756969143,-0.011937899315722974,-0.02452020299431768,0.025546167482460542
-0.015163553699025068,0.010695212416263113,0.018018042366691,-0.032588145465995005,0.005667957697607706,0.008093598819117843,-0.0005403097982710047,0.0033238129943925945,0.009282657836174834,0.015801444299947818,0.006284711397599756,0.002800914808394395,-0.0014162482661578702,-0.005304837211788853,-0.0006996501539336023,-0.0011700400745431794,0.007760872065049266,0.004598595632595339,0.0024570023899263176,0.0,-0.006447714328705259,0.013440860215053762,-0.0003501647010801137,0.0012081401206217432,0.007832422301186795,-0.010707889870289708
-0.005672545849339668,-0.017636745466814374,-0.015785672906346,0.04865746055886975,-0.003220619588811326,-0.009812595283148958,0.02000353144698035,0.007098982825318559,0.013795986622073507,-0.022638536150413426,-0.022352205493706912,-0.00824679232457047,0.0,-0.006779354789280162,-0.01160235012195392,-0.016064249064531053,-0.015972628280079646,-0.004948682297447113,-0.008170016117374392,-0.010346319106430113,-0.0194690254000574,-0.047745305039787855,0.009109945623100949,0.008849586693718416,-0.00018076991936490558,0.010595875946082037
0.00977987626594111,0.010772018652053166,0.01579579510105489,-0.008069583858796392,0.008885248608791831,0.0036036307992762533,-0.006183710465855482,0.0009397791132570607,0.0,0.001562895016633235,0.0012103556689358618,0.011668574374153577,0.0,-0.00027301602492766416,0.0080955575794374,0.002380943918043295,0.0,0.004102971528036718,0.013728721237162069,0.0018182072901936628,-0.0006016846810058293,0.0072422837190927155,-0.00381939156226174,-0.0019936030919829907,-0.0014460954446855268,-0.007328004757429614
0.050847460396618735,0.0367082118083801,0.016746435807331008,-0.07556317508019941,0.002402059007223188,0.02423688212025952,-0.025777795555555563,-0.012206479446313563,-0.02680412371134015,0.04117926753667192,0.007522305107947611,0.017897228637397834,-0.0005157426641500108,0.013108812255053516,0.010439680472605524,0.01942654443739088,0.014058026354959185,-0.0012382119554677493,0.020314193949847997,0.011343010324833291,0.03010234617084008,0.029867311946902668,-0.014639229059299982,-0.012385183599532562,-0.0030775161811181077,0.002044292945679884
-0.0230414166128269,0.0017132717905391586,-0.007294141176470583,0.01235403621594173,0.0019967642618343613,0.003067524669199365,-0.00018244525880380143,-0.0004753089127705033,-0.0004237288135593882,-0.0072298063486825655,0.008266149198925021,0.0020838907858824183,0.0007740583374895907,-8.987330317303229e-05,0.009040293699968385,-0.0022467837604524727,0.0,0.005950842749772271,0.0005309530411974166,0.0026918276891872506,-0.0023378724524913924,0.004833404681342464,-0.0031836593208685138,-0.00283167431681346,0.013255838024332656,-0.013034126271082351
-0.003930887055456466,-0.01539336402596212,-0.004029367244118615,0.011534570377800113,-0.0019927851396859225,0.01660116218218668,0.06588795280365124,0.03114593363894595,0.06146676557863503,-0.007556714675818676,-0.0072727669421488094,-0.02092541683834469,-0.005671603359845472,-0.029924532979192488,-0.02737027665649296,-0.034445412269467665,0.010432756681392343,-0.01552874063998941,-0.004510453820919367,-0.02595078208442296,-0.06151142355008792,-0.06680919651572402,0.01916253469403581,0.026369103088004463,-0.028494624166570264,0.03261364187841838
0.011049839847030429,-0.0017371400254260394,-0.006901475487863071,0.02181464292892552,0.005191619399368654,-0.006016408108912871,0.008047893560003634,-0.0029973945814479506,0.001996765095975822,-0.011353045850371005,0.0065934401569140025,0.007699356597380958,-0.005703940960642311,-0.0017600278395560876,-0.008806589646658642,0.0019867237277374763,0.002829223165062504,0.005883838478361439,-0.005863566098081115,0.0018373233907124087,-0.0006242197253431968,-0.0005726231713987787,-0.0013927192082076293,-0.001976187537994007,0.0073787494443597655,-0.01278915731292582
0.03278675181607322,-0.008700696467031071,-0.005990893841361132,0.02506871987485945,-0.009535183563386016,0.0,0.034652642001913335,0.027752010742275245,0.04623355918692707,-0.012463010220421952,-0.024480594313091117,-0.016598477557518868,0.01916559396997085,-0.02282849809152747,-0.01817809473402975,-0.026034456896551757,-0.019746304824146344,-0.02103290655962429,-0.0005361930438658491,-0.02338384097576856,-0.04684572142411004,-0.02865329348691728,0.019177141929344832,0.02297019255245137,-0.04193372931818838,0.04134285371216136
-0.017384734215093862,-0.008191818185286727,-0.0009643442622950006,-0.023509024558077823,0.001203296240456942,0.0012970650554979366,0.005910359546872543,-0.0015751575511961712,-0.0011428952380951852,0.012319919366280413,0.011530093440991651,-0.0016077154364730435,0.0,0.00037980055897999837,-0.0014561993078448345,-0.0008851654925163473,-0.005755377875311397,0.004830879489912091,-0.000804694227593637,0.0018780083296845048,-0.0006553079947575222,-0.02654872999712509,-0.003421186076746879,-0.0027099097027081533,0.004969457186544343,-0.009087018410060262
0.032307720818857924,0.01297920599347281,0.012306998366481622,-0.03231539880942638,-0.0004005356307912783,0.017702966538848813,0.023012893748979867,0.007212080396936684,0.019069413389375036,0.015284836668798547,-0.002279710354564137,-0.0018780937385042152,-0.02046818524928177,-0.01034740878478863,-0.011458312499999993,-0.00017714387430401967,0.0062230160276349035,-0.00215078438574421,-0.004295302013422727,-0.0070289856518405865,-0.01967213114754103,-0.00848478787878785,0.00034326190932164286,0.0069874929316018925,0.000760688445770687,0.0038209498650862072
-0.012667658466229838,-0.008736168460157942,0.0019069844599049293,0.010018417265293223,-0.004408833137857285,-0.0021214050295762536,0.011486949585194656,0.006936697402924528,0.009356287775310172,-0.005524818965759818,-0.00934139094069788,-0.0024199473487656713,-0.009141922423925771,-0.004220642685851385,-0.010432012425036618,-0.000797483600943733,-0.0018698340439270052,0.0008875237395389717,0.001617740630897741,-0.0047192729922516845,-0.009364548494983195,-0.017114974503974794,0.004804467741994849,0.003084145971754876,0.000760186255419667,-0.0016312561706771172
0.001509460715784566,-0.0011750642858335415,0.01142039046919812,-0.04182514326913055,-0.0024154341489684076,-0.0034013003749156865,-0.05078867347669802,-0.026222222222222216,-0.05265109576014451,0.019305601466875624,0.003731110406862622,-0.00026935130449299243,0.01608004417767062,0.026009094037358592,0.03247784975070383,0.025716068787338914,0.02449566231918107,-0.0029136431995531314,-0.01318982432356273,0.01896636017119653,0.051316677920324086,0.05721393034825883,-0.011612010679353864,-0.01691012303241117,-0.007785795670337953,0.006100195879078491
-0.024114589439890432,-0.02411757658694905,-0.023288592015459512,0.04140790271580221,-0.0117030495881436,-0.021331100471195127,-0.0310734297108674,-0.011866750342309459,-0.022700587972625686,-0.019015395295966984,0.007772329991846807,-0.02641863739785309,-0.016344455381733028,0.010421565854444328,0.012891914324380305,0.0004322901432054108,-0.020393884312348388,0.018676165908730485,0.004909983633388075,0.009772005718905123,0.02119460500963392,0.02058823529411773,0.0017276472607351868,-0.008991416074764133,0.03961722488038278,-0.03865309616010066
-0.02162161443868319,0.007835947455009012,-0.010115655105973115,-0.0008283631406831349,-0.0044916452762568965,0.009590253132940485,0.03412790200432341,0.013163972590391985,0.02082503087004517,-0.0011127586852726211,-0.020186405873607385,-0.014952341057578368,0.0022418303509998357,-0.01068576442987091,-0.008451298324521857,-0.007172502530482983,-0.008614294374971701,-0.0037416188575705132,-0.0019001085776330152,-0.012442453326316374,-0.02452830188679249,-0.020172910662824287,0.006899018555470939,0.01104532466710961,-0.006443280559646481,0.006870154219279679
0.006314159957706971,0.008373340512252395,-0.002919659509472543,-0.0258663733068086,0.0016407138347862755,0.0034542139193726924,-0.027197330467617468,-0.010257602239744758,-0.014515457041977244,0.012668695837153058,0.00041066391195068735,0.00702761986168476,0.006184223684210478,0.007232055910284095,0.003902290118164586,0.01810429121859417,0.0,0.008262443975805365,0.009790617351101356,0.006999465964813335,0.019342359767891733,0.0052941176470588155,-0.06474829144339479,-0.005852505369980823,0.013155437962656258,-0.015324418001690838
-0.011764675993064846,-0.0035588878895326023,0.005856539775500404,-0.010212731914893606,-0.004504479127684961,0.004303013145915311,0.0177293044664167,0.007369968096267469,0.01632165540120799,0.0031619027195142397,-0.012588922753450272,0.0002790874117187533,0.0,-0.007832861018889605,-0.014218483751667713,-0.004274600288325209,0.0011582826673909564,0.0011174074855052373,-0.0070024775921767425,-0.0074141890492298015,-0.01897533206831124,-0.005266237565827961,0.002197815435680043,0.006671905201317014,0.00036578273591807983,-0.0015903669384342554
-0.004761988926130304,-0.023214179369774855,-0.03153816032173322,0.09165946374344056,-0.016865501712161966,-0.03084838736232728,-0.0033501004463969827,-0.0025148832869279912,-0.010575831939841957,-0.043990411309508565,-0.01455103865121076,-0.021487262536905957,-0.051915796365688514,0.0045112311182099645,0.006952350100061808,-0.003520245526571286,-0.02025155999443322,0.02282034067296311,-0.0054244916035934895,0.003267995975448173,0.008381689232753113,0.007058882352941295,0.007675429419089758,-0.0035087493713317148,0.04680067556123085,-0.04448738246088735
-0.0071769995041993905,-0.010969008445717285,0.01528058693790508,0.037177000630119764,0.01213395739299972,-0.005305057594155908,-0.008403361344537815,-0.0018336465314314422,0.0007918052256530898,-0.01469022149010441,-0.01898465040792677,-0.026664858639119108,0.029655200000000013,-0.0001870883286047072,-0.00772877156091538,-0.010167163711307232,0.0051675741816560395,0.0040014792772951144,0.004908644936386408,-0.006514701931203759,-0.0006393861892582983,-0.0011682826420396006,0.006166153613325929,0.0050861623160171066,0.00873209950164511,-0.00893069746615751
-0.00160637286990138,0.0061614928448515205,-0.009622502087897744,-0.04237541265950258,0.006200866456119669,0.02088883939769235,0.02559318644067802,0.01056254903702761,0.02294303706712677,0.021555199297615964,0.0012900874056740715,0.02710207942437501,0.005492243657274014,-0.011510424747235348,-0.014124010654024159,0.0,0.0,-0.015096617810509015,-0.01329706992114362,-0.0065574215782231255,-0.0217530390275113,-0.026315789473684376,0.005046796980220495,0.0066172869222071995,-0.026488885958756543,0.027994652361120267
