Name,Riskiness R
AGG,[0.04813075]
AGGY,[0.03781583]
AGND,[0.07451664]
AGZD,[0.01754066]
BIV,[0.08761523]
BLV,[0.10924067]
BND,[0.04705927]
BNDX,[0.01746185]
BOND,[0.03212416]
BSV,[0.03253557]
BYLD,[0.02199021]
FBND,[0.02089517]
FCOR,[0.02630287]
FLTB,[0.01697124]
FTSD,[0.01739012]
FWDB,[0.02455641]
GBF,[0.06533369]
GVI,[0.04482082]
HOLD,[0.00336225]
ILTB,[0.08643405]
ISTB,[0.01141313]
IUSB,[0.02626366]
KCNY,[0.2683079]
LDUR,[0.01407836]
MINC,[0.00748076]
MINT,[0.00131875]
NEAR,[0.00216159]
NFLT,[0.02419551]
RAVI,[0.00280708]
SAGG,[3.09162072e+11]
SCHZ,[0.04526887]
SPAB,[0.04955071]
TOTL,[0.02455151]
ULST,[0.0030681]
VBND,[0.14525687]
WYDE,[1.37360012e+12]
XMPT,[0.08150359]
