Name,Riskiness R
BDCL,[0.74885218]
BIZD,[0.47155753]
CHIX,[0.39507647]
EUFN,[2.20474718e+12]
FAS,[0.26059884]
FINU,[0.27359783]
FINZ,[2.06448086e+13]
FNCL,[0.0903087]
FXO,[0.08779325]
IAI,[0.15768576]
IAK,[0.08959451]
IAT,[0.13356168]
IXG,[0.23132443]
IYF,[0.0900502]
IYG,[0.15546392]
KBE,[0.1784412]
KBWB,[0.20061576]
KBWD,[0.18393836]
KBWP,[0.03507621]
KBWR,[0.13695748]
KCE,[2.27268403]
KIE,[0.06154325]
KRE,[0.15908576]
PEX,[0.36275073]
PFI,[0.21270144]
PHDG,[1.90241468e+12]
PSCF,[0.09613387]
PSP,[0.32919825]
QABA,[0.12647129]
RYF,[0.0711706]
SEF,[4.36284726e+13]
SKF,[1.67062966e+13]
UYG,[0.86610957]
VFH,[0.08354449]
VQT,[1.6979416e+13]
XLF,[0.24817189]
