Name,Riskiness R
CQQQ,[0.22981059]
FDN,[0.0798842]
FTEC,[0.07184377]
FXL,[0.10077529]
IEUS,[0.17304307]
IGM,[0.06570667]
IGN,[0.14453062]
IGV,[0.06505258]
ISRA,[5.17945836e+12]
IXN,[0.06952568]
KWEB,[0.27240382]
PNQI,[0.08889452]
PSCT,[0.06179252]
PSJ,[0.06161222]
PTF,[0.12744361]
PXQ,[0.15532977]
QQQ,[0.07336958]
QTEC,[0.0770944]
REW,[8.53657675e+13]
ROBO,[0.1147541]
ROM,[0.43358592]
RYT,[0.0679364]
SKYY,[0.08153269]
SMH,[0.09837519]
SOCL,[0.1198362]
SOXL,[0.27857692]
SOXX,[0.08797719]
SSG,[5.29562229e+13]
TDIV,[0.16839346]
TECL,[0.20315296]
TECS,[4.0871435e+13]
USD,[0.89693805]
VGT,[0.06948521]
XLK,[0.06643341]
XNTK,[0.07736604]
XSD,[0.09851272]
XSW,[0.08874858]
