Name,Weight
Total Bond Market ETF List (82),0.08961529301631113
Investment Grade Corporate ETF List (50),0.1639674584820999
Treasuries ETF List (51),0.22320146540545613
Target Maturity Date Corporate Bond ETF List (24),0.2197126710004447
Municipal Bond ETF List (29),0.3035961847385973
