Name,Riskiness R
Alternatives ETF List (35),[0.010883]
Broad Asia ETF List (44),[0.09051614]
Commodity ETF List (125),[0.11761088]
Consumer Discretionary Equity ETF List (31),[0.07942097]
Consumer Staples Equity ETF List (26),[0.06071793]
Crude Oil ETF List (22),[0.48515634]
Currency ETF List (36),[0.06022731]
Developed Asia Pacific ETF List (108),[0.05329354]
Developed Markets ETF List 1 (100),[0.05428044]
Developed Markets ETF List 2 (100),[0.05177552]
Developed Markets ETF List 3 (93),[0.06195726]
Emerging Asia Pacific ETF List (114),[0.10797254]
Emerging Markets ETF List (79),[0.1142027]
Energy Equity ETF List (80),[0.08084035]
Financials Equity ETF List (51),[0.05098916]
Global ETF List (72),[0.06165085]
Gold ETF List (17),[0.70392673]
Healthcare Equity ETF List (49),[0.0761271]
Industrials Equity ETF List (37),[0.05589446]
Investment Grade Corporate ETF List (50),[0.00405412]
Junk ETF List (43),[0.01622708]
Materials Equity ETF List (62),[0.05622615]
Municipal Bond ETF List (29),[0.01264375]
Preferred Stock ETF List (12),[0.02653827]
Real Estate ETF List (48),[0.09515894]
Target Maturity Date Corporate Bond ETF List (24),[0.01053827]
Technology Equity ETF List (75),[0.05699286]
Telecom Equity ETF List (10),[0.08484609]
Total Bond Market ETF List (82),[0.00092138]
Treasuries ETF List (51),[0.01849966]
Utilities Equity ETF List (24),[0.07787834]
Volatility ETF List (18),[1.7666179e+12]
