Name,Riskiness R
Target Maturity Date Corporate Bond ETF List (24),[0.02907038]
Junk ETF List (43),[0.02908475]
Preferred Stock ETF List (12),[0.03260002]
Alternatives ETF List (35),[0.04515918]
Technology Equity ETF List (75),[0.0457802]
