ARKK,ARKW,CIBR,CQQQ,EMQQ,FDN,FTEC,FXL,HACK,IEUS,IGM,IGN,IGV,IPAY,ISRA,ITEQ,IXN,JHMT,KWEB,PNQI,PSCT,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROBO,ROM,RYT,SCID,SKYY,SMH,SOCL,SOXL,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW,XT
-0.10202885482416583,-0.03591915775196456,-0.01835906241115279,-0.0508881987143616,-0.04765403245999197,-0.0025747916276309102,-0.004140019132650027,-0.01457825985992641,-0.044542588510298985,-0.05594574771461186,-0.004277347652342518,-0.017252745207256188,-0.009425519739912241,-0.007852356433806398,-0.035560342693401095,-0.04717337895302142,-0.007768007473669291,-0.013411923702221908,-0.03530830475702671,-0.009352191485421563,-0.034673011113658565,-0.0333264403256466,-0.051251227990980884,-0.04032860489712245,-0.012103195680247092,0.002599176010259405,0.003283611940298627,-0.027963649271943374,-0.008905147417092795,-0.006141566131663703,-0.035299203236705386,0.009794903383132906,-0.01727369690471405,-0.0693069426510886,-0.04863841023042574,-0.010289100314447493,0.05496306325432583,-0.015932944258574968,-0.024938252618189383,0.01904765079365084,-0.04934789909694756,-0.0020142980695280217,-0.003438467986560031,0.0024545684702308905,-0.03979543756116409,-0.0327079336082895,-0.04240809122869485
0.009690264598081982,0.024271935381114416,0.02519273598965315,-0.031360625869984074,-0.05161781154467995,-0.017578365521287668,0.006062103207512941,0.04796229786030425,0.020346602351179573,-0.02300713023689227,0.00040691025106811537,0.07261883195199956,-0.005514489837728876,0.01490147113934858,0.01340777460373192,0.02495899482475193,-0.005097859993303896,0.020557076395630747,-0.04687894663703244,-0.029127340207051513,0.10644895866524652,0.02277076142194221,0.0228253336708932,0.053696578071911534,0.004359466504860124,0.024725321037563024,-0.013983992443201679,0.027898600750661584,0.004333993379423862,0.03297333248987105,-0.03286585791554633,0.00609033736995195,0.04086710096569342,-0.022978755101256902,0.21717279327814554,0.07201880965297561,-0.1143079222264966,0.020564747088081425,-0.004016120490466561,-0.017653218557012962,0.10305686504570924,0.005262093588413707,0.0016871708176243966,0.007838425405987403,0.0783119502859894,0.031512092228566935,0.04191371180086073
-0.002983689558245212,-0.008886316860109442,-0.02101305771768554,-0.07911228646341605,-0.01734368102311145,-0.0011260761042556169,0.010955960521327971,0.012963144323491872,-0.02363368956997854,0.042340668817189335,0.0072404231278492956,0.011361038956275195,-0.02647354381633445,0.015476137009476443,-0.014332926196735716,-0.004790453568708787,0.005398418806846615,-0.0006497944050900972,-0.08653336070198996,-0.0200403174742233,0.0277408445911427,0.001664574648258517,0.002975418775385221,-0.006154563530467499,0.008340362172495345,0.008425976883684919,-0.033494267757823604,0.009869578417947174,0.02094518090231581,0.0037934021161519812,0.00570904616505261,-0.006053469697236995,0.008162034613025386,-0.05836222544743645,0.02495056375215661,0.027977742278050582,-0.05838453295916283,0.010245757278736544,0.06196950465956678,-0.06923884924395025,0.03892232559929714,0.00955552111547008,0.018105221022442226,0.001489290998754499,0.02129595177149046,-0.014099872627258809,0.016318873558103738
0.10179556617434236,0.09942219830657063,0.06587478734935448,0.11999497135552505,0.05605806372971408,0.06902159416205421,0.04494704524788741,0.03119262265794542,0.08138613578834117,0.04299044408545197,0.050312147567920136,0.014914417617549731,0.07669565650654102,0.03190083667294788,0.04398233772472358,0.054691243015203735,0.05397704687608354,0.051791549061838194,0.11074106879279988,0.08845595479149426,0.02718703396049029,0.01879920412726097,0.03479113106130676,0.01758730922012241,0.0545103279790151,0.07120688521086839,-0.08929126098318002,0.065914163277001,0.08592819099003364,0.04660941811976338,0.06170095329960041,0.05945335224192135,0.04745482207303622,0.0935264172099764,0.1763682392874356,0.04431503245279702,-0.044288944844886866,0.03949028704504828,0.10651476807068996,-0.10618972948814104,0.040419287506533466,0.04678814896922672,0.04014176381953657,0.06526319925539173,0.04009627236698637,0.0332055207754296,0.04902304503760175
0.04680639174324397,0.023921778540730285,0.029058011007595967,0.04067971452747286,0.0552050141089776,0.010194551684769204,0.049674926207312266,0.04421859194854632,0.02108956680397196,0.013215831791270605,0.04377624830476285,0.04343910910299622,0.04796440700891515,0.05452622587868368,0.036297557239229915,0.025308195460384843,0.042147149044115366,0.045397987757451734,0.050367340968848366,0.026236733274708383,0.0011203150389959165,0.02977774892469405,0.041197602280589975,0.037487800818687404,0.043750598973991736,0.040142126453411114,-0.08776136441549541,0.029199557476048063,0.10863163732097364,0.04526597056559088,0.011504753857550776,0.03589035648231805,0.026195621923066185,0.02500003654724663,0.08079861631653776,0.02815592397111674,-0.04878048600232047,0.03137259823675866,0.13978692966085304,-0.12579408357537794,0.039573105212532295,0.049392260342535715,0.045327399802023056,0.044768910505748216,0.02541212846086527,0.03633774550372909,0.041159524566604586
0.036108064864864856,0.02336281473812396,0.01496027261360166,0.04280067978604207,0.03923762693264436,0.021227259264902758,0.019573681658861832,0.02287660813041106,0.016179056346917263,0.033478222480309495,0.022373648249152847,-0.013443147537874369,0.029969882635403417,0.007545763359157171,0.01891428639448649,0.061429611842865786,0.03395200549761988,0.02349801874920317,0.05744261093959596,0.022641212784153163,0.021261672878842702,0.02119229466459524,0.0271451289452754,0.03073679772067484,0.0181510309340233,0.027151588647903374,-0.05298759665585883,0.02645833851461834,0.05216273505356297,0.019669129862570425,0.043766008606573314,0.02327429788793709,0.04346107997757352,0.025216949062389492,0.13032167908452888,0.04130526205140627,-0.0733334032587035,0.0044359426405614685,0.06084618790918714,-0.06758722089009216,0.08051471299067457,0.01977466763335143,0.018338278846237926,0.02380606318995794,0.0102143420784531,0.013062902028953598,0.020969399788090055
0.05050087856848416,0.048080188591996434,-0.01612146858574957,0.04317912340390314,0.07047829495997335,0.047705553751640636,0.02511377329951361,0.01601518643316149,-0.01964776464406808,0.06752212763986733,0.027630578272867325,-0.009966969774376028,0.033514399121741416,0.0099857162172588,0.02062563899915069,0.021746771120500125,0.02792760903995872,0.0217958954526343,0.05975427946926112,0.05084738076346987,-0.006300423506192223,0.036462334436339526,0.01254199446112566,-0.002959320362281164,0.029406436109509725,0.01939615921749146,-0.0289683321837963,0.028882093028107413,0.044008030827231176,0.01984604204685981,0.054485096946124974,0.018480832035308224,-0.0001253563548778456,0.07096776358151284,-0.024003904714998317,-0.0030961981059957405,0.011068164049737794,0.007116408315647928,0.05690804466980168,-0.0576773325743622,-0.02288264983538557,0.026142819570797067,0.023999997984190218,0.031178578658863094,-0.01442972817800051,0.010284255509782864,0.02659932654128285
0.12634088200238378,0.162376345559475,0.01966282992796136,0.0204684264521729,0.06983540550905491,0.02656118878059827,0.0456275043725543,0.049695299193454764,0.0480304286213728,0.04019712411011398,0.04406590763381756,0.005334318003248949,0.0603139997841174,0.0406072906805928,0.020208888144486285,0.03158252167798453,0.047212496485856084,0.04092718520045705,0.06151110053990056,0.04919360634806064,0.021364481905212482,0.058009020546575925,0.052422108547186916,0.016894973507131518,0.03897357746956195,0.06141779834326193,-0.0964445482813465,0.043766884902214,0.08547796563212462,0.03936569781254096,0.04793719106831665,0.019558071916412158,0.07892082377570167,0.07266566967018735,0.2671376223943935,0.08728242452447081,-0.15544614052363373,0.014478919369804766,0.11574328518501495,-0.11414395179249047,0.16612547393667024,0.04409208013015158,0.039536605290179515,0.04080183769668446,0.08724961461718443,0.0493951808425477,0.04066911807872059
0.021164056437389733,-0.003662718861257576,-0.009641967487347304,0.04279034471385948,-0.004678294036597298,0.0005279966093990899,-0.02909087867310471,-0.02813746051068709,-0.01022090977292475,-0.014207231106795528,-0.02481141606947038,0.013486711489343479,-0.012632679446844416,0.010519275409440277,0.019478239241195683,-0.014974963363434481,-0.021084069114415904,-0.02565650119096978,0.005668677939222451,-0.009031515224436407,-0.001619311457418058,-0.008489564759646838,-0.03488871677016084,-0.02020659868686497,-0.02583344042475997,-0.03985844350249106,0.049751151074122486,-0.008675556252436248,-0.059994037030092234,-0.0233977681412327,-0.0020623157879278912,-0.01594413369241096,-0.04802875494470394,-0.007371010433880063,-0.15857942847136347,-0.052638805988215485,0.09656522608312787,-0.03226811752351075,-0.08942366677619967,0.07563023483903332,-0.10893307233826854,-0.028153522606028988,-0.03201841355169666,-0.011258906105951308,-0.04477161750245578,0.00544339108899532,0.001260616137351756
0.02321239988903626,0.05012668375048407,-0.01252486337641512,0.1008761573825636,0.1088328754215878,0.043593045041018436,0.04438194356344676,0.037486792275976615,-0.02598267092762901,0.05430267561714404,0.04498945613648246,0.012914856492586705,0.03974082909932192,0.05372723762868014,-0.007124241571317641,0.009459352504344931,0.05003609663950145,0.03143395388226115,0.13152402154870346,-0.010665148350121128,0.041903234971216265,0.03995715233754634,0.06424215116339911,0.018396947900872263,0.043448225329123284,0.03150982733666596,-0.0913399005316631,0.058342967082162564,0.0694793226870737,0.039405323256106,0.03343978022278464,0.03620582811149399,0.04861951060163067,0.04809050587953013,0.14319015099375754,0.05094443057241668,-0.0898346229014317,0.02373704110855127,0.13465029150969146,-0.1258680599259743,0.09492462101030953,0.04430658610095508,0.04879943817136813,0.03625701079449426,0.056148939469597536,0.021263084937711944,0.04131869346041403
0.15258922422523805,0.11804625723352075,0.012681935652262204,0.07183079139531431,0.011379686561978936,0.016688519772776852,0.03079335604837548,0.035025573706043735,0.01709980648459434,-0.002214384345904257,0.020945320547916996,-0.018330812317957104,0.0362998313088055,0.01625238392007225,-0.0665361966622644,0.010709572776121244,0.027329115725103003,0.02755793210321214,0.03671575339026969,0.0720306101936034,-0.03580703711103224,0.030531784400202145,-0.0036833039518731217,0.008370995803255885,0.020735827707352,0.027090264171848955,-0.05357994310099574,0.015435629690131663,0.06803883045114298,0.019467033982630045,-0.0034902352780791647,0.013698593854571568,0.031919883124474066,0.04352233016688694,0.07384350404354972,0.029051484291031462,-0.05389612602092456,0.012937808872319665,0.0777246430710983,-0.08838125475198626,0.04010974300261567,0.031092448795545524,0.029216298920851626,0.030781451713878038,-0.017225364521023873,0.010454239563764407,0.02375150236338825
0.004276258231870135,-0.013106886175155786,0.013914772217817444,0.03550079012352138,0.022503519848287384,0.01830485530157739,0.006541758435871816,0.027414847132974783,0.012104981491332273,0.03957824297508717,0.008115082419315824,0.013400594062986337,-0.007127871326138856,0.02445902997589715,0.04018163391407713,0.02483450669385037,0.012660948959760358,0.01813592835171529,0.012991691894528166,0.006399050763290579,0.06350918200050369,0.029127828590951112,0.03902251411341885,0.01727625922251669,-0.005130057761347683,0.03304517494118051,-0.0055109722199885094,0.04994563637170397,0.0029444725810054287,0.02318688977705421,0.03542628022413569,0.011100303026566144,0.053511041345357946,0.015518872627394743,0.15202401618940498,0.048396804235287035,-0.1146190490187081,0.00872275307100647,0.018996707871439898,-0.027233114281781514,0.1161282862496231,0.005091884968405169,0.004589496230804234,0.007594356564530741,0.02613450371312796,0.014823874861849806,0.021118386879670936
0.035639292792772816,0.06234630374841733,0.02228388517322124,0.0346336061032696,0.01898214215104573,0.04953105656964589,0.07719022046845786,0.06782009594642996,0.020930198062839363,0.010140544866977866,0.07715518683699606,0.008323808766547862,0.07003954240820172,0.04071027678826087,-0.0036950060494587975,0.051373169255377216,0.0745944094592453,0.06903484121517878,-0.007027400925662014,0.035062221929100704,0.026884499305454862,0.06372302882991987,0.06192630168887391,0.015580810842009626,0.04835358737778067,0.07140328340889622,-0.1435768261964736,0.05144778336678045,0.16266331282870536,0.05760831726752848,0.002114204856515764,0.04740702972410105,0.08883407449775567,0.042024804160127466,0.2837064910460298,0.0927966448207523,-0.17984498339415392,0.06591060517023019,0.2026122079896704,-0.17693172779701108,0.22344727183190372,0.07697195016804073,0.06894915194611033,0.07173759528858885,0.0822572708841629,0.04798768417322779,0.01864252631060313
0.047592314705283766,0.04850105044423802,-0.02103838474481217,0.040743845220314816,0.0051295698938063706,0.01368334729591356,0.009276032688452463,0.013674640619574987,0.022128178267222482,-0.023247575362154844,0.011437770132606516,0.01292267200734296,-0.004345567372148061,0.01852937702552512,0.009777498122021543,-0.031899242016713035,0.007647643291361055,0.0058551415691255465,0.0023001534982211467,-0.002544902286167972,-0.03228607056592348,-0.01490035038316939,-0.0018622899058662304,0.024141058854430537,0.019717346574220838,-0.004941671480862486,-0.017646999999999982,0.02507990989219641,0.012854325671103685,0.010035793026613888,0.003164616636911156,0.03693579819628081,-0.013384487289235737,0.0045830597460140175,-0.0152744755517849,-0.00092649227587609,-0.5382797339507582,0.02245572916831341,0.0333239567627612,-0.0448980136054422,2.2085445160570507,0.01090485662485018,0.014138209327624596,0.009905975192370206,0.004516050941536401,0.013800196592558432,0.01344003562491922
-0.00322577948317797,0.017222344415521788,0.05761307309857135,-0.015269718587272857,0.022293886411287274,0.008999035647400653,-0.0015983344720165327,-0.010984806067523473,0.0073225568809002954,0.04309405219149512,-0.0006513072466120194,0.030831538516509736,-0.007894705748694334,0.00750796466745737,0.014023460853166908,0.003999712131622411,-0.0032435635616779317,-0.004123185244621865,0.034598400927795606,0.018036247002391738,-0.026613872331027574,-0.019910495139520118,-0.016791003049019763,-0.017413416781226727,0.003931737423582169,-0.007587259581259382,-0.014371376384947553,-0.008875001571523622,-0.005552341824277481,-0.006670438767672736,-0.02839123288880756,0.008795014737408458,-0.02433918415728759,0.0021288516132313786,-0.05353474928134972,-0.015936547503682796,1.1248719366894278,0.003993031916221895,0.0076356260095522465,-0.017093961087974972,-0.692896017684581,-0.001696885253963884,0.0017230842435074262,-0.009572473194886216,-0.01924716489096255,-0.005015004140400503,0.0
0.11218985371144254,0.12226581549848392,0.04389060604332426,0.07858249642014235,0.11836025942034245,0.10902806995890248,0.07833173568890119,0.08242399084763502,0.048804671620900186,0.06847618398141975,0.0957636667642777,0.03997989777717362,0.10086044132165413,0.09543999881060136,0.06266841066909118,0.055879107572724684,0.07676492849640608,0.08213585439200782,0.1334340676266164,0.1235874192056295,0.01969475373317124,0.08409442519685037,0.07741934271085961,0.04841138616415296,0.08984502699336896,0.08121375317071028,-0.11603882843492268,0.09416586803673813,0.1492368677232159,0.09087591526775812,0.11445393396036553,0.07018318133339586,0.10448311091436084,0.10495549428479653,0.2621717574112607,0.08832101884010539,-0.13680155183134202,0.056534022325672215,0.22108219675234733,-0.18985504347826085,0.14379499757183886,0.07837077426308245,0.07435815611010918,0.11053547965638552,0.05336927330167469,0.07654356410263795,0.07201294147776498
-0.0080019879727455,0.02012636212512001,0.0314830162574193,-0.0356755144619634,-0.03936447898337573,0.01025767265503305,0.0016747669905605453,0.002880318715970204,0.028933138592697995,-0.04936250976101799,0.0055220153945899275,0.023043286187730147,0.00840383894718162,-0.03794816938630275,-0.03526446764855731,-0.013427630537088649,-0.008141497862072345,0.0038400696883888713,-0.04012117513584159,0.011848038524328006,-0.010666976963457387,0.012056973390875752,0.01391340385866728,0.027623140182971958,-0.012928001505001976,-0.002836215917105308,-0.04123711340206195,-0.057079654803024724,-0.0009921062104471226,-0.00276526514497267,-0.049168024862584835,0.003665914251719196,0.0002816561881454424,0.02006680546079136,-0.028692976376104493,0.00222264578973891,-0.07366067314542092,-0.009142137878850343,-0.041435074879366984,-0.02683363052473594,0.008079628035882374,0.0009595050736894643,-0.004090476326205284,0.004767005305271632,-0.02942768146033708,0.015834726300170004,-0.02745517706531066
-0.044976778293815606,-0.035203087797459336,0.006827310934093253,-0.03779957450542838,-0.025672600625652943,-0.021200560302164214,-0.03641111101796858,-0.012385506871617527,0.0038078577925971173,-0.004814250510932194,-0.033920146345065495,0.0,-0.011014718409704348,-0.011697372050294268,-0.023825044103678625,-0.018279578746284438,-0.030137797599537188,-0.0230872191809255,-0.031072568175524493,-0.028132632964336032,0.008054047957313463,-0.003731792844317175,-0.0053847940694973315,-0.00641921479279194,-0.04234193048397023,-0.017194722041534608,0.0580645161290323,-0.01877055962358266,-0.0827292090082635,-0.024247172242624838,-0.0037217562835058994,-0.017654213433363458,-0.021212705341188343,-0.054371505703360835,-0.09531140792311654,-0.02612507280936474,0.03253000406933845,-0.0287652717404494,-0.12784941567451838,0.08051462939284447,-0.0464572510160255,-0.03575047066677585,-0.040340304955929975,-0.041082620258101166,-0.01656379220895206,-0.0013210883262046002,-0.012486435293288788
0.0005119017148708248,-0.003207722010105603,0.03171251794118605,-0.04379805021719277,-0.05599196716513891,0.0277178091286307,0.00234362709708448,-0.015803984020307728,0.053107665384865874,0.02055970772779931,0.009400200081121815,0.006505604161460336,0.023610677296608745,0.01734094801754028,0.0026746846133055037,0.007771280569011037,-0.0051791438613033956,-0.008591716982104106,-0.042650157667116884,0.01165700203411058,-0.014685270935058494,0.022619203422031147,-0.019036010721326088,0.012719551760706016,0.006688939535550564,-0.015398721764598684,-0.01490514905149056,-0.037302732615161566,-0.007187243872322106,-0.0008836324684408703,0.01831900075205196,0.03542041513065288,-0.06827771070190201,-0.02224793348026776,-0.20226410996788227,-0.06108462383931326,0.07584595590102819,-0.006754476924386654,-0.014335587516552556,-0.014971011057196676,-0.10183580583158856,0.0018378393332364343,0.00374191352302097,-0.008587999099530367,-0.04128727934749951,0.02461253835319293,-0.010719978952509273
0.11230493732412364,0.07622683809260768,0.02397531449007529,0.034265737630208334,-0.0061728129990776285,0.08535213453979752,0.07054741018404076,0.05394416427108074,0.03906897359368336,-0.0111731330309568,0.06633494017952814,-0.01043473573686902,0.0533133117360665,0.03571425944233049,0.049349737720835035,0.060980893592659485,0.05974234799587416,0.0592457442546541,0.04659069885502898,0.044853476836338696,0.07830295718482899,0.0783318929980886,0.08670120371341444,0.04505577730456016,0.05672927834653192,0.05310333659002755,-0.12929848693259965,0.02558371943766658,0.14937259655559978,0.0509340604279008,-0.02649030483480434,0.0441293722393532,0.10323182070498188,0.03250588061465711,0.3551800063134377,0.11089388368507083,-0.1898046998755096,0.025183827933830345,0.20565787084808596,-0.182728871062906,0.2230329877646782,0.07048413587208506,0.06782778473393992,0.05619240590795973,0.11525298030577905,0.04442122852817646,0.01889400296166041
