Name,Riskiness R
AGG,[1.06154222e+12]
AGGY,[1.02957766e+12]
AGND,[1.13765365e+12]
AGZD,[2.96617103e+12]
BIV,[1.20094365e+12]
BLV,[2.73227591e+12]
BND,[2.31925427e+12]
BNDX,[3.07520134e+12]
BOND,[1.67409834e+12]
BSV,[2.22620702e+12]
BYLD,[1.21220377e+12]
FBND,[1.86814186e+12]
FCOR,[3.8111053e+11]
FLTB,[1.89541704e+12]
FTSD,[1.89070548e+12]
FWDB,[3.29512908e+12]
GBF,[2.25902607e+12]
GVI,[2.76200828e+12]
HOLD,[1.71076005e+12]
IAGG,[1.26910055e+12]
ILTB,[2.05157986e+12]
ISTB,[7.73077039e+11]
IUSB,[2.28166555e+12]
KCNY,[5.42568429e+12]
LDUR,[1.31578097e+12]
MINC,[9.86483962e+11]
MINT,[1.55012913e+12]
NEAR,[1.60758225e+12]
NFLT,[63.92777601]
RAVI,[2.44375695e+12]
SAGG,[3.34414403e+12]
SCHZ,[2.45997385e+12]
SPAB,[1.11170637e+12]
TOTL,[1.16607211e+12]
ULST,[9.74700622e+11]
VBND,[1.30794344e+12]
WYDE,[5.29909574e+12]
XMPT,[2.79860897e+12]
