EMIF,FUTY,FXU,GII,IDU,IGF,INXX,JXI,PSCU,PUI,PXR,RYU,SDP,TOLZ,UPW,VPU,WBIC,XLU
-0.006503569474587712,0.020256604327170958,0.03337525697617078,0.001659364114803181,0.029043734285418718,0.01317051693037779,-0.0007986303655027834,0.005310508637476219,0.021102340451595227,0.02622376431424456,0.02680345384621583,0.02403452881670724,-0.04240632295770785,0.032948710459781864,0.048315831843449085,0.01951694979357009,0.013090062824145795,0.0206928549829688
0.036703670088410086,0.04380879605534303,0.023011533359429823,0.03984437600732283,0.026533568966811145,0.031325747603812064,-0.011191123071635577,0.03978022538881574,0.05014028981309431,0.03585561663370592,0.00992807153111887,0.043616443968842566,-0.0607622051941147,0.011848088804208885,0.06051551939302713,0.04430246611821243,0.009887623236372156,0.04529672163114569
-0.01957769223003222,-0.02107271496338279,-0.006730191300432521,-0.02101430290447005,-0.011765412048513205,-0.01768247138622949,0.04365380933223464,-0.024390287702784844,-0.02263100761857036,-0.01658381723697214,-0.00967653433102011,-0.02104203911874559,0.03728071066653358,-0.0059183150329074905,-0.025778265152062538,-0.019436172416335214,-0.00940594807826638,-0.02286329556917268
0.011856412238895544,-0.0006523314299638687,-0.008807181900912122,-0.016924753142303756,-0.002434979563336014,-0.01610626737396888,-0.0055459572766695525,-0.019715463107671773,0.0010177321263756304,-0.0037942353461938257,0.015354540121446174,-0.009103737307887909,-0.010782169377697215,-0.012820108992512324,-0.00922105865102757,-0.0018458951010253352,-0.024719751477930228,-0.0012647304928648266
0.007709019503657809,0.026109572113509536,0.02302102162510896,0.014066697835219577,0.025502972128504303,0.01709189861763582,0.03437496294720304,0.01824602210136273,0.02135245708592564,0.0156580330405951,-0.009898525475440257,0.02819963650813435,-0.01196840646236724,0.006725085539968113,0.054909329840037976,0.025795724029131186,-0.01972254631804065,0.02617160219691326
0.04039147246186511,0.010178215957236085,0.009869674547262787,0.009523789544833,0.01140846766448449,0.005680783275772301,0.03625381881563484,0.011606656864499965,0.020905632165058263,0.0220832871107342,0.019717017747090275,0.007322065672650525,-0.05364474957825663,0.012439689903188594,0.019497064315711368,0.011197570226570577,0.011129965757788912,0.010695028721848463
-0.037941112991798726,-0.01763219279998974,-0.01993743438953861,-0.003076190226474413,-0.019232362559874417,-0.005177892130054629,-0.018221535271638674,-0.0004027027616351485,-0.034129666243685214,-0.01019155454105859,-0.03594779308684453,-0.016878212844148602,0.035885618320810574,-0.00841866990176948,-0.034960191852933566,-0.0185809795649171,-0.01447937888724722,-0.016686928517024233
-0.002445686015573846,-0.03493584693236513,-0.006382095652474574,-0.0076116246511620704,-0.034585513735582316,-0.002365701203209693,-0.026726106690272502,-0.02718465474112057,-0.008328868807347267,-0.030889659923019064,-0.00225980157531629,-0.01503751929382955,0.07369818052648497,0.001147268936696043,-0.07460556435242208,-0.034232249548769765,0.0189878539046196,-0.036423896079106455
0.015629759812536576,-0.028561932738391194,-0.013247830671269192,0.012023170780893213,-0.028968029722782937,0.004031274310134175,0.026697331238332952,-0.01407594465285476,-0.025706484033318364,-0.023799316567697317,0.028878917245119783,-0.022137693295171845,0.053842934223815565,-0.0009165725771756043,-0.05465100326963368,-0.029009996110626213,0.011804581209559949,-0.02985387547854232
-0.012975277284968582,0.012307552183700887,0.001627364888515737,0.0032772725253457057,0.012797744159740191,-0.0009447533847032199,0.013372822290859955,0.005248794236272175,0.004179732428296696,0.01218962010539542,0.0011006589347259644,0.0070259126409813405,-0.030031101528400675,0.008029330494270851,0.02644521708147833,0.012848165104025764,0.0016663220727333502,0.011511895507713098
0.020483237927672742,-0.009793990193776352,-0.007311061925681748,-0.010616499951351296,-0.009934623822445185,0.0,0.025659893356369087,0.0010443746464886662,0.010145891505304322,-0.01462357549742603,0.010170313375858572,-0.013695226267268951,0.020305550935369586,-0.0138826936945774,-0.02176961377069621,-0.009664840197465843,0.0004162620898225598,-0.01006760721550886
-0.04943097375694765,-0.039904359225083286,-0.03355152920846022,-0.02414360821019749,-0.04101751429366709,-0.033333347589628366,-0.0507505722118843,-0.04819524982629485,-0.04120534467073995,-0.03928393328235695,-0.050612216467577936,-0.03641590464390023,0.09576360859076516,-0.02423264121116109,-0.08932231248353245,-0.040662944610764314,-0.008316051357861152,-0.040681128259442964
-0.03435235233086531,0.002841821962921064,-0.006350530903340197,-0.019877418939987214,0.002569890075513868,-0.01393988241303135,-0.0007529113076712942,-0.012494684612899784,0.010744079261069992,0.000908427125936278,-0.02120953341369831,-0.001087404617481805,-0.007013184637249408,-0.0170292253978303,0.010088903443499006,0.002437290346181702,-0.01802893338941922,0.0020741028991781807
0.04928212887939826,0.025150416374300773,0.03451213209783651,0.05156423490793966,0.042845509703892566,0.04811509205129634,-0.010550220137161805,0.046614989871819695,0.039064529554529714,0.04130738504636307,0.03748181605604574,0.029667841431212483,-0.09000357617393813,0.04571690838799891,0.08423024572631754,0.04260022289339896,0.018787044204551948,0.034498815497927035
0.0003109639975005692,-0.006958524978896468,-0.035420005274716074,-0.00574476312560239,-0.0312527155906678,-0.006862368627410712,-0.022848453711244915,-0.012513253107462216,-0.003759445359138528,-0.015788585815603853,-0.014112365083781374,-0.014618014515657491,0.040596940209875136,-0.006672980004391411,-0.047697010421180484,-0.031126157810689,-0.023057354297465343,-0.016776104631025406
0.05161702777311927,0.01874781460268046,0.03078255958863332,0.003714482584611321,0.024823536467581044,0.007624550712764219,0.056897977956382566,0.0057989303010443,0.02678345381257301,0.015097644371791674,0.06212415670877215,0.016299914702050354,-0.025052612555294358,0.010295146512953024,0.04925319981141759,0.02561539666970844,0.012462174857845728,0.015268859694857763
0.047309093362634565,0.00034718166400147897,0.00670316786366367,0.0195312722173555,0.001960761113973045,0.015370174592069331,0.014749245220906409,0.01003626418610929,-0.011537556307566955,0.0030622071115067283,0.07277630403702083,0.0037424668921664673,-0.005688483993717554,0.013774357798438757,-0.00020831529112646854,0.0014405199768314475,0.004668716274722861,0.002469154606436032
-0.002258443019455383,-0.011801225742763443,-0.014565184281825834,-0.005243021829483109,-0.01298808650698305,0.0006987235096960268,-0.034157033639179143,-0.007610951528372302,-0.01649339465483193,-0.016572104283834318,0.007035407063935453,-0.014913477347793153,0.022686912735258902,0.008831405951648032,-0.019276733084108287,-0.0119184408564072,-0.005069379593455054,-0.012539189217073905
0.04697224451207477,0.022479652314625512,0.02280430556515842,0.03385357768285822,0.02388446873510276,0.025831824019885125,-0.0496613849469069,0.02556453157247539,0.027863969393607173,0.02039908566278292,0.01746475866252437,0.024330876329266254,-0.04938273632664025,0.011896516848212777,0.0479174891186435,0.023084244313838237,0.01783426487282613,0.02380948977377569
-0.005405398433786805,-0.016832731065621775,-0.01197386220433542,-0.007254945709176023,-0.017253316981368883,-0.004083533978724967,0.003958886802576107,-0.012463674878850884,-0.03790162388976565,-0.020860577730273343,-0.003433011043362529,-0.015175531802609069,0.039569788382274894,-0.005989228487296467,-0.036905717069274015,-0.017583149910012703,0.002691140700398185,-0.015060944597984788
-0.013587115733493476,-0.010831553989332485,-0.013372304043565769,-0.01244317681505228,-0.010301052973267992,-0.006150197473717027,0.011829576359830554,0.006100220684992922,-0.026350132595067976,-0.016422618012773192,-0.013287485030003135,-0.011389554965433491,0.016787053241138064,-0.0008925849274447967,-0.026634307365558937,-0.010759218694977302,0.004953994536239239,-0.009894309351293365
0.006060820274990653,0.005651856982137367,0.003388421733566515,0.01400011279910294,0.0064259266702537884,0.013293566197374672,0.000779484413620583,0.009826431668977115,0.020900367057616692,0.006768993428333122,0.011221958746888095,0.004337293553276214,-0.017277804804889253,0.007370887976709656,0.00746269795779475,0.0063794093568125465,0.007870766668315899,0.006586421537903278
-0.009857753404765702,0.006673630536185164,0.004221200501061799,-0.0063117655035604845,0.0044065165788286405,-0.009047639629980687,-0.0023364665586560703,-0.00041401626425505313,0.0018372052392395066,-0.002689212612848892,0.00024675486345252884,0.004723308145780761,-0.011134866271747802,-0.005764867060995856,0.01052071394516563,0.005299800031595746,0.007397979220840666,0.005640821013554728
-0.029590669286692038,-0.003140334892259473,-0.0033627841181715365,-0.01071845068617598,-0.0017010066431084026,-0.01575005579309947,0.010148289350149714,-0.0074567261223157065,0.0062876696684917785,0.0017976259146546864,-0.01627233137984227,-0.0025520798735259227,-0.0029632251417670377,-0.013157958101429229,0.008817498020345559,-0.0012405388994868106,-0.007009954573638358,-0.00157050268378547
-0.009974169249108114,-0.03920192107384272,-0.03711520290591396,-0.035112388681028256,-0.04071765897434024,-0.02875679201644282,-0.051004621319583804,-0.03297159790719843,-0.03462627819270477,-0.04576033907804379,-0.01654131240608357,-0.03985959071884215,0.08836925925443707,-0.030508284209473907,-0.09214404859886896,-0.040053597325598884,0.0037024368690499404,-0.03999986297112139
-0.00633297959675035,-0.0036432663792708023,-0.0052561383719547956,-0.0006238474937190384,-0.003459077071848404,-0.0016714577974387753,-0.01872955583042999,-0.002157763208338354,0.012135946182833994,-0.003291063777262236,-0.01070333447402717,-0.002664892366329445,0.008192251836000485,-0.007925471961544394,0.011831421219291746,-0.004420783739037571,0.0,-0.004213653512366596
-0.011297857009598304,0.005850283215245293,0.012329272790788095,-0.0035373188716235297,0.014072671729311884,0.005501038807458321,0.03817427166615645,0.010596782003004623,0.01412200070531231,0.007547111942389298,-0.04147343927053347,0.004640569516466696,-0.034127822930215074,0.01621261865352598,0.02143770958014404,0.01440325100586252,0.004098446660980298,0.005876741603301832
-0.021681741858316044,-0.014045024725162884,-0.02957826617105328,0.013575546885144178,-0.032658193675357244,-0.012369115277532684,-0.0007994231732951395,-0.03274132790612827,-0.009932418188180251,-0.013764992156265402,-0.010022977610095737,-0.009644677453472677,0.05739387567568576,-0.016416259481881006,-0.06419753933775622,-0.031386512391085516,0.012277429785884373,-0.014494652757150147
0.006086280536358893,0.008181709817984582,0.00802716086222199,-0.021094426778949217,0.019848527646544337,0.0006387978128534689,0.016799959517146922,0.015701552772726158,-0.013877600495388649,0.005253048819131474,-0.025935107528265413,0.0035726426854692283,-0.022277243635921314,-0.015744444749069355,0.03850292408218705,0.01862620432372159,-0.025262661491140027,0.010528764047484764
-0.02136611696360114,0.016967665766334454,0.009861239188356723,0.0014934680509417107,0.015817379371633754,-0.0017060474315311192,-0.01416201968437226,0.016469899688938857,0.015155398380009238,0.01235133309184857,-0.034753551136024845,0.011248465521572429,-0.03490059688998732,0.004096173210334953,0.03403756369547991,0.016162270101595284,0.0022809789224863698,0.01752296790619021
0.013837596286722929,0.006891569305226174,0.011096237676882895,0.008734500022679711,0.008764545075936122,0.00439444513825795,0.03112528420706145,0.0065689878576617785,0.011196878755220274,0.007508021360276878,0.002903787666409289,0.016192683504756233,-0.02679410775354282,0.002399913557407638,0.019296299707141737,0.007308107303976349,-0.0008279355502653473,0.008843433206629716
-0.04337268071752357,-0.02593641078682129,-0.0298505165935548,-0.0268213461874919,-0.02523327830478651,-0.026494915397034486,-0.0363777698242937,-0.01979560001981389,-0.02873695399084438,-0.021890794924303257,-0.037927017652825565,-0.029097913847294474,0.05833665178211884,-0.029207388973401888,-0.04587994314687315,-0.025818920970613446,-0.02401624571052801,-0.02352939172750676
0.0,0.038091531268613095,0.04343861631771384,0.017578031897953768,0.039351277457120484,0.018976386901108547,0.0008031906668254746,0.028184635949418876,0.03881646498672158,0.04142897189841668,-0.014143912609561885,0.03624921415924652,-0.07112967234482905,0.016769453183258485,0.08134933895580411,0.038659412403926535,0.015492977255727573,0.03921561682212487
-0.021242920826355243,0.00534389857802555,0.0013011241876909232,-0.008743909157091927,0.005838870187393701,-0.005145842701413006,0.012038531751250626,0.007338671776953853,-0.016723109064064306,-0.014175038782126878,0.011599569148373071,0.0038563856932945103,-0.015667928941733574,-0.02182866364760481,0.010253670588257888,0.004533917985189955,-0.010878750378131682,0.009093066576113132
-0.012957605801304018,0.02834863008710358,0.027717519231891283,0.013339085798278938,0.02811797112799269,0.009359630745836605,-0.04123706915053444,0.011356311438607571,0.01514721164236474,0.03385898648597137,-0.0006035776223076787,0.026203842264882968,-0.05769988280876305,0.028514519567754682,0.0494657932403631,0.02802567142307431,0.0,0.02658258901000841
-0.07581224500574348,-0.014817299534491016,-0.02149162840910386,-0.03949034730071213,-0.013233429617539035,-0.04367983961729531,-0.08271306893122969,-0.027754221507517548,0.009685717612044122,-0.0058321381502296505,-0.07669075688020782,-0.019117642242489498,0.02385976471796584,-0.04604616227072378,-0.026061241536335718,-0.014396579227066084,-0.0198817285067128,-0.01141097424077142
0.020951681911329186,-0.03987427305573617,-0.02627055810271173,-0.017462594259809238,-0.03969588668870599,-0.008675724835532769,-0.01082035652962323,-0.02397021380402636,-0.044594039593099336,-0.036552341301184184,-0.0013080032798213394,-0.03066637092032085,0.08084139254941031,0.013646563083852129,-0.08811544823707107,-0.03843365214399118,-0.02485133347926793,-0.0421753596749084
-0.04834778315082757,-0.0477230193130907,-0.04599734654339608,-0.03127095012432885,-0.05055408545440583,-0.04041188767970588,-0.05560639618676879,-0.04777837457382295,-0.028493797037602193,-0.03606561589439008,-0.04518678354413888,-0.03894858629612249,0.10207969153341484,-0.03864368131023849,-0.08940847403632697,-0.04998922083849845,-0.008635588873231055,-0.05075328708972263
0.030336261724137375,0.011859278916879651,0.018080584905678702,0.0009287943298218551,0.014806755827779131,0.016630973261351604,0.03474920403820693,0.01406772364241354,0.018156394219539133,0.00971841111675859,0.05829899828161756,0.020482895005135646,-0.021814352266347026,-0.011151382018878078,0.01674238970840863,0.01406209227131338,0.004690458825982907,0.014404380495721398
0.009577842917500095,0.018525399469047403,0.021402512971056997,0.009512884175872316,0.02502659799079601,0.003430221588337098,0.006529669732603681,0.008786131498797574,0.015089073528578231,0.024061513592041617,-0.0019441000293415629,0.01017953860089982,-0.06831854903893482,0.018095835109059433,0.06103723237691532,0.02583319424690181,-0.005780408137058236,0.016365799812770164
-0.03548849593310212,0.019685156475376664,-0.003120673267448905,-0.003447640230293265,0.004242050902639571,-0.006573993461211736,-0.017608707241680618,0.0009167898489627184,0.02657291949221336,0.021002692454837976,-0.046720298654572855,0.011212227010635794,-0.02393624400218074,-0.03657894036233472,0.03185542348646146,0.0019624795134360177,0.008497201213639978,0.021391112356401745
0.028051070719084626,0.014689616223607569,0.024288326626751983,0.0057657991965239285,0.02375999538088795,0.020116607545754967,0.032075383097656056,0.023357040175452804,0.0066827847233269025,0.0027843256277868184,0.016112439322158622,0.004388342119811803,0.0054496474844699895,0.04634271415629683,-0.004709565690750693,0.024881589824423758,-0.0049789309720536384,0.014509852851361594
0.04429487096873647,0.01483893992440106,0.019797535185926203,0.045631649648933535,0.012387936638768636,0.035547497786629134,0.03656303050663903,0.021705147538308524,0.033722962304629345,0.02360029024930741,0.07321181567400181,0.026497808451342315,-0.05207122203362293,0.04538349785694111,0.07340724425501581,0.014040693496986377,0.0053075949296534355,0.010149912911415777
0.02578896626546333,0.02175464223863218,0.015962022253553147,0.02039473663148153,0.021915888263955092,0.013029380577086887,0.012345712520062278,0.020148793232494,0.022347655976024644,0.02622068209307736,0.012889057945473978,0.02045858227203442,-0.03900342834232695,0.003969613420190045,0.03548390607620862,0.02209059048051509,-0.0028392917537210572,0.02260798423500636
0.010585473866878341,-0.005235638076477507,-0.005519997377052988,-0.008596401316155827,-0.005450684951121383,-0.005194180211406433,-0.006968633384041758,0.0012880185634699135,0.01482409472929325,0.005285955253381428,-0.006828079654399654,0.00013461915513938668,-0.015087275173582413,-0.015567212368475481,0.004880632470324358,-0.005480828034313628,0.004226816556217517,-0.004242953662649001
-0.047790512307844334,-0.013333237029140231,-0.009393553840441958,-0.017776028698872716,-0.014016304916773432,-0.021631177792192563,-0.046491245954778465,-0.020368587456443276,0.03936619728289203,-0.014460955973956332,-0.04125000499698315,-0.01372293528044981,0.07788572886934489,-0.008032064509923425,-0.046605356951033385,-0.013933719452178963,-0.0005239472410579349,-0.018838333630987438
0.009969033819391527,-0.03733998717016935,-0.03620707420843262,-0.02582194875309943,-0.03626752627259835,-0.02515896443100871,-0.033118541237612154,-0.02779618049254426,-0.022153367455838617,-0.04268540641882384,0.004889162006067775,-0.029463657133415463,0.04563649154909776,-0.029099339096554263,-0.07001958185628668,-0.035326540365584864,-0.001108821736201891,-0.03428581599048123
-0.02518723861961927,0.004063541919585813,-0.00313053718184143,-0.03171727128800829,0.005105928715512909,-0.023983158567874047,-0.03996204304702999,-0.009905335239456348,-0.013641812404213069,0.005573413945751993,-0.0554653779207223,-0.0009838175418388768,-0.01990808311583041,-0.03075319459001152,0.012587292583505529,0.002842350427041145,-0.02175822375181655,0.006864035428228013
0.04155030860125542,0.02097106686661497,0.017945087076537088,0.023865076099505587,0.021448585975139614,0.020032147089831826,0.03468790197096658,0.02228280634431004,0.026920011634494048,0.026327799086129814,0.0319367243558073,0.01983673405282966,-0.03378908935160853,0.020166693812055388,0.027969949293891246,0.020928793984637827,0.012936751310011077,0.019981069566077817
-0.04391547150539519,-0.01117094358913163,-0.009255070543982192,-0.010511842252821348,-0.011880529653831491,-0.013354214018938044,-0.0019157573046061122,-0.012010740835009972,0.0060125774871675345,-0.00855087514175662,-0.017969982187456438,-0.011725717581274322,0.018799371786344703,-0.004217166742747562,-0.018586973827478245,-0.01153093737717999,0.008032512134789305,-0.014749853423662085
-0.004558271152206779,-0.008017457735244166,-0.019128212114120337,-0.02170885310376714,-0.007736097712052799,-0.01937375899946709,-0.0019195363290025478,-0.0009002803777096002,-0.018646855114759657,-0.003177303293641573,-0.0277872168234065,-0.005444000853545018,0.01249989888533786,-0.03123345890979758,-0.018825072515305782,-0.007669302953054319,-0.0084961492098821,-0.006549621445467771
-0.06023243305728199,-0.018368888956110756,-0.02267568660485957,-0.030925746739938868,-0.01850450393832758,-0.03355894397116733,-0.0644230366919579,-0.023434014715695697,-0.034348298348694996,-0.02094704818193253,-0.08992685000289284,-0.0189470928160938,0.03272585217594464,-0.03579228060747687,-0.03267455788397845,-0.01741598116131506,-0.040376960869338896,-0.016011355042549233
0.02623673527357565,0.021706450437317813,0.02088172935977947,-0.009987649382303652,0.02813652942589037,0.0033604418649905844,0.05652628383573517,0.014536253761226728,0.024722320855823092,0.0251161796086106,0.02680968262959769,0.013876825337482064,-0.06242879119836816,0.0031170904309669486,0.06984026222310719,0.01927547921850923,-0.002431047064072862,0.017228801877354757
0.01387887867453017,0.034311444275862184,0.024090939217026697,0.04569128257995424,0.008656827034547869,0.01451305067576965,0.03501941548307872,0.008869593994477095,0.027722941712654915,0.02409870132388424,0.030246070359908638,0.03660560672744552,-0.04169203284500856,0.031355825452948675,0.03089899350559595,0.03545121651692768,0.023057536976701428,0.0331610949369691
-0.011149526466473395,-0.003216626901589025,0.005201863113512385,-0.0031196875756746545,0.011863816516803755,0.006616712651344521,-0.007518788742664234,0.0075471317269778316,-0.006515453700862936,0.004932660868414427,-0.006538316811631939,-0.006318043787580361,0.007814216889267455,0.0021560962268639817,0.0218235854831236,-0.004767739370548048,-0.008749613030225561,-0.004370929675663928
-0.082171666153187,-0.007529682951115574,-0.014738457887561254,-0.05344248830889488,-0.005466955231913671,-0.044240395394751546,-0.04052540390578523,-0.019309503511494942,-0.01675971742903563,-0.018295309662595727,-0.0848263026750352,-0.009398812182222284,0.0071248752249457375,-0.04534073111765563,-0.02010879881536607,-0.005535977779399464,-0.05033157864454282,-0.003927975097211225
-0.023181526962683958,0.0021676597768989967,-0.017225970048905814,-0.01932852545141272,0.004658332598263923,-0.02532751800017524,-0.07569718194267055,-0.005791093362751095,-0.009387544653859246,-0.004545331779837168,-0.059528548649494716,-0.005720565196155159,0.012276359390188209,-0.045454539584248964,0.0049917564561909105,0.003960876122948212,-0.01190237024532985,0.006958946339818137
0.00941074701013863,0.012256650255223359,0.012454079798652408,0.033195027500870215,0.01149975859763226,0.03942649394297107,0.0010773993639641157,0.014445678767950696,0.0137160273685465,0.024200833054313458,0.033984704029511065,0.013050912596497705,-0.03597123042807578,0.02960916805999365,0.016887327339691616,0.010450175353284552,0.0035046763972756967,0.008984130825225275
0.04904744270610092,0.03810560612972482,0.0410021430749218,0.02961858207832968,0.03768204039076743,0.0313219159711644,0.010764435928410577,0.033761835596222686,0.04403439081227891,0.04458310586619718,0.02013142319774504,0.03670861085591237,-0.07739872378814187,0.03409441784303403,0.07283192365542825,0.03777947927603945,0.010905537946208795,0.03698625594824865
-0.02550223310080666,0.02332738591622828,0.03544849873480965,0.003656630874442746,0.023855996595232427,-0.002786293872821348,-0.012779577047788548,0.008887057347833611,-0.003534429668808059,0.01621862392556596,-0.010471262179579777,0.027792563189857726,-0.060781166760826025,-0.0108944187063246,0.06879807438779646,0.023083340071430355,-0.009785415916330129,0.025319086251585955
-0.013877873798109015,-0.020113921072395596,-0.03212169022279466,-0.027690124563181658,-0.01976189070143031,-0.02933778351129626,-0.049622571492005864,-0.02466422506745189,0.0009459138434443349,-0.01091976891581495,-0.01872198164753281,-0.024180961225590783,0.05634847695580755,-0.05304374473000962,-0.050454354632729216,-0.019680021157665126,-0.005211444742605496,-0.021687492107952108
0.05026133126612437,0.013342525109371376,0.01659410361891165,0.0239821919838514,0.012941203320458696,0.03425441198644907,0.013620913540910023,0.01851455093559571,0.01015820109554762,0.015711260856005438,0.05267515309187835,0.017319725639469846,-0.035872413321284526,0.05081129951290394,0.02063617508655257,0.014194354229664828,0.011811849492496777,0.014047216011853523
0.0026799141650858914,-0.00168798426249701,0.020188844062459847,0.012929897535155391,-0.0015643176617371262,0.002783314144800005,-0.02463591223972242,-0.006207068315014415,0.0007015594169342747,-0.00627105132681616,-0.014184221667418062,0.011000312637465776,-0.00459044672071088,0.0183514109473249,-0.0020512043034301665,-0.00219926088685602,-0.0022156605943936124,-0.0006493414292728831
0.07903778670814755,0.02164333848821419,0.036631609416337266,0.03058763630511759,0.022371130766411302,0.03524826404315542,0.11021798633258288,0.023644658814229804,0.016826194600613232,0.01977290281772083,0.10711422300888647,0.027461195308409743,-0.03786414595945501,0.04204791152828677,0.047274137576188285,0.022442645512213085,0.0056317382459326725,0.020359428454303632
0.005307914857117419,0.022840249988082997,0.02315194722510609,0.01869591920809321,0.022562828887202315,0.02144774073015959,0.001034164514921436,0.018522650350363136,0.003447511624633256,0.01856443766870941,-0.015884409433937974,0.016767426210413033,-0.041372355495372416,0.007960483952651138,0.04308408168484462,0.022537934885521155,0.0012174125121595257,0.022075933303064683
