Name,Riskiness R
ARKG,[0.62828056]
BBC,[1.05532993]
BBH,[4.74230218e+12]
BBP,[0.32282014]
BIB,[8.39157921e+12]
BIS,[6.42813072e+12]
CURE,[0.60208603]
FBT,[0.52048424]
FHLC,[0.19843578]
FXH,[1.17977803]
IBB,[1.26599685]
IHF,[0.13008333]
IHI,[0.06585236]
IXJ,[0.44845839]
IYH,[0.19899351]
PBE,[6.53868999e+09]
PJP,[1.05573655e+13]
PPH,[7.06997542e+12]
PSCH,[0.0897934]
PTH,[0.28833488]
RXL,[0.39050186]
RYH,[0.2206994]
VHT,[0.19659988]
XBI,[0.81567382]
XHE,[0.06981458]
XHS,[0.6551891]
XLV,[0.25772025]
XPH,[2.69724727]
