Name,Riskiness R
BIL,[0.00184592]
DFVL,[3.92212669e+11]
DFVS,[0.2580019]
DLBL,[3.22583664]
DLBS,[1.13079732]
DTUL,[1.91945779e+12]
DTUS,[0.12469455]
DTYL,[2.46906569e+12]
DTYS,[0.54847565]
EDV,[0.48393767]
FLAT,[0.18801775]
GOVT,[2.35341086]
IEF,[2.435991e+10]
IEI,[1.79495378e+09]
ITE,[1.19658137]
PLW,[0.3350377]
PST,[1.33331001]
RISE,[0.06964619]
SCHO,[0.06956698]
SCHR,[1.10401524e+10]
SHV,[0.00150477]
SHY,[4.970411e+08]
SPTL,[0.34800501]
SPTS,[1.64918274e+11]
STPP,[5.53910567e+11]
TAPR,[4.29670268]
TBF,[2.97286374e+11]
TBT,[1.36157117e+12]
TBX,[6.05977733e+09]
TLH,[1.76250523]
TLT,[0.33663545]
TMF,[1.63352207]
TMV,[1.00652539e+12]
TTT,[9.24089082e+11]
TUZ,[3.53707985e+09]
TYBS,[3.31665989e+11]
TYD,[4.24367927e+11]
TYNS,[5.14155038e+10]
TYO,[3.43366971e+11]
UBT,[1.07656389]
UST,[1.20440707e+12]
VGIT,[3.65113264e+09]
VGLT,[0.34880442]
VGSH,[0.08081914]
ZROZ,[0.40139655]
