Name,Riskiness R
BZF,2.2995569822583537
CEW,0.00025179171135192497
CNY,0.00029774282884779724
CROC,5617758663406.352
CYB,0.00022261413215648917
DBV,0.0005231566107551129
DRR,28713731474671.25
EUFX,0.00028792420940167564
EUO,3042893264607.4517
FXA,0.000208999434506269
FXB,16356431641988.752
FXC,0.00023839164566045518
FXCH,0.0002512441921191854
FXE,0.00029407551928836614
FXF,0.0002873825691988251
FXS,0.00021073595655369314
FXSG,0.0003594367695557141
FXY,0.5625349129570657
UDN,0.00040137311062774417
ULE,2446523091581.3613
URR,16019588326888.598
USDU,0.00016615977580949331
UUP,0.0003324266276832237
YCL,0.8517965231940675
YCS,13287486078635.379
