Name,Weight
Commodity ETF List (125),0.2
Consumer Discretionary Equity ETF List (31),0.2
Technology Equity ETF List (75),0.2
Emerging Asia Pacific ETF List (114),0.2
Treasuries ETF List (51),0.2
