Name,Riskiness R
AAXJ,[0.11903466]
ADRE,[0.14936107]
AIA,[0.09753471]
ASEA,[0.200383]
ASHR,[0.38220524]
ASHS,[0.99243376]
AXJV,[0.85720487]
CHAU,[1.2141617e+13]
CHIE,[4.60681914e+11]
CHII,[0.41349389]
CHIM,[0.19167532]
CHIQ,[0.14534384]
CN,[0.2248705]
CNXT,[0.78510761]
CQQQ,[0.14817737]
CXSE,[0.15032671]
DBEM,[0.10363578]
DEM,[0.32385539]
DGRE,[0.18708035]
DGS,[0.11692376]
ECNS,[0.31864978]
EDC,[0.39951787]
EDIV,[0.3437651]
EDZ,[2.0458116]
EEM,[0.12686955]
EEMA,[0.1000133]
EEMV,[0.15564434]
EET,[0.26173541]
EEV,[2.6012318]
EIDO,[0.42857505]
EMQQ,[0.12207749]
EPHE,[2.25561461e+12]
EUM,[1.31273022e+13]
EWM,[0.2626183]
EWX,[0.13353655]
FCA,[0.20302215]
FEM,[0.13171096]
FEMS,[0.12283934]
FNI,[0.1196644]
FXI,[0.22451694]
FXP,[7.75071812e+13]
GMF,[0.10557153]
GXC,[0.14579258]
HAO,[0.2596358]
IDX,[0.41117364]
INCO,[0.18370129]
INDA,[0.27495493]
INDL,[0.83434162]
INXX,[0.37295319]
KBA,[0.57565964]
KFYP,[0.27712155]
KWEB,[0.14258121]
MCHI,[0.15320577]
PEK,[0.34875887]
PGJ,[0.14317857]
PIE,[0.15373136]
PIN,[0.24032362]
SCIF,[0.24931592]
SCIN,[0.31744553]
SMIN,[0.16229054]
SPEM,[0.12748624]
THD,[0.13110087]
VNM,[0.4361829]
VWO,[0.1412658]
XPP,[0.41043354]
YANG,[3.0488542]
YAO,[0.17452757]
YINN,[0.67997691]
YXI,[1.29397378e+13]
