,Date,CHIM,COPX,CROP,CUT,DUST,FLM,FMAT,FTAG,FTRI,FXZ,GDX,GDXJ,GDXS,GDXX,GNR,GOEX,GRES,GUNR,HAP,HOML,IGE,ITB,IYM,JDST,JNUG,LIT,MOO,MXI,NAIL,NUGT,PAGG,PICK,PKB,PSAU,PSCM,PYZ,REMX,RING,RTM,SBM,SGDJ,SGDM,SIL,SILJ,SLVP,SLX,SMN,SOIL,URA,UYM,VAW,VEGI,WOOD,XHB,XLB,XME
0,2013-12-01,-0.056298099504967954,-0.04754381373578325,-0.03804183571892483,-0.0269898351879308,-0.318501644507452,-0.03421955038127527,-0.03968344013291541,-0.01114194667791747,-0.04872857270153199,-0.03476583145941851,0.12165147408260546,0.13977466484688802,,,-0.04865705337359321,0.179090909554185,0.008449016625733042,-0.02358534489419122,-0.03322412859916854,,-0.04266562169982575,0.0002966573336085484,-0.042557581986752906,-0.4238555690422019,0.38461529681727546,-0.04608965185519523,-0.05097512168728527,-0.03821599320199533,,0.332725315115671,-0.057604926066682036,-0.0443074926537422,-0.022311545931884873,0.07891895930579518,-0.028146617918222983,-0.028963626119430357,-0.01971144433837199,0.10037277950841014,-0.04160772833026403,0.048565163670535955,,,0.08234806818802395,0.2155604335305928,0.11015399040026964,-0.0729317430160361,0.09553025206420562,-0.02802852570576259,0.04049694224170402,-0.09354145204498157,-0.025236839478598668,-0.06355334040888831,-0.028968850362845733,-0.05136861192495055,-0.041167590278964925,-0.048571059801398454
1,2014-01-01,0.004335362253940807,0.07336345035337265,0.028790851256989856,0.05352110327309125,-0.3044636818375696,0.04808093905782894,0.06758900078681791,0.0024978554844684742,0.03262393356834592,0.06538456269375396,0.10221458391603871,0.16812655717328492,,,0.05343201458136147,0.1811872198106815,0.05326281444292903,0.05665526739872158,0.054817856063027956,,0.05732936196379768,0.05922640450732658,0.06614233219653172,-0.4678378268596165,0.470833349204477,0.12611168961454888,0.041206551234437325,0.0571909625720426,,0.2978373956961084,0.055555618850460675,0.05894977858423405,0.052943767001618736,0.10871734263846124,0.054958356324300774,0.05617498633557065,0.033733630881286523,0.10130393310463875,0.06003630658244103,-0.05859652513967637,,,0.16029893745071522,0.1774051224130853,0.14917626940296083,0.004207124232806006,-0.1288001507081787,0.054995564706397757,0.14113915385819104,0.1326971793475419,0.06742932969253553,0.03136021081763967,0.05053880965939812,0.07792218658992893,0.06902838218990132,0.040611856256288874
2,2014-02-01,-0.0007194413368411354,-0.04100942755675931,-0.011567238421371006,-0.033231456383764374,0.2375480127456773,-0.0007711337451840423,0.0033322123392279025,0.01910302112778528,0.0018315226609703196,0.0018049447286838318,-0.08771242624300592,-0.12385096610407992,,,0.009222159935462026,-0.10704946778051143,-0.02109853879494056,0.010666156376072254,0.019823117792968165,,0.013726751802896267,-0.07873729285309995,0.0070140793205821245,0.3179280228299433,-0.3742524582862956,-0.019382627536733994,0.029350565106189906,-0.007319017891143642,,-0.2691414868865753,0.026990464101816377,-0.017206600702685662,-0.006501807385653272,-0.07636683173516932,0.01947873868236648,0.012480905614441547,-0.019081927980100964,-0.08014578154667541,0.010162653230517049,-0.010063417508663759,,,-0.08446676593106585,-0.17166414757213935,-0.108679187336356,0.026020013500845422,-0.022956703501825992,0.02085130950485825,-0.046034439452803444,0.017051228010199444,0.008346961104821663,0.043329780533518346,-0.034122640667464274,-0.04349114197967234,0.004248132539176716,0.005300033684974216
3,2014-03-01,-0.005039630694484554,0.021929693302499175,0.014345129011725216,-0.025681573551956487,-0.08823530263621349,0.00767871789578971,0.006106523715855891,0.03501931836897718,0.04141748135539522,-0.009194597392309819,0.02117753802981054,0.007730537957615484,,,0.0252283683312044,0.005847811834125678,0.001710580185759122,0.02338825711270097,0.022064624507555804,,0.04980928845877107,-0.033544670964044496,0.01043317346166368,-0.127553051106721,-0.021629736113749402,-0.041727762177814647,0.005702586260779137,0.020516101486720534,,0.05021632812439519,0.02107334595956849,0.009268988717887025,-0.03534030915732397,0.007902608763059156,-0.01831845386989198,-0.006421986950925705,0.027629009235620002,0.01782188783120418,0.011401083633098405,-0.011295134300797136,,,-0.021110079673445782,0.009049784038814178,-0.015241494299359053,-0.014184507341784535,-0.022556374548615556,0.009361739940509832,-0.10755812666363082,0.015097611040649703,0.0015990667502547968,-0.00400740835564862,-0.023938424005671945,-0.0466067513792505,0.012266656689939481,0.007138190080750035
4,2014-04-01,0.0028943391790729675,0.06330479777259476,0.007071009709790598,0.027169527262315914,0.20288610651241049,0.014553647906818214,0.025055346921546193,0.022116788073196992,0.022927641257005586,0.020358614187064417,-0.06677725168985524,-0.06547952114224387,,,0.004650163314423301,-0.11264529660273942,0.012295052068724579,0.004737951438400673,0.006938940643158656,,0.012297749210103674,0.027362381062769947,0.026814667610423667,0.17977009287815474,-0.21593833436490112,0.01833468345004569,0.008048328303776558,-0.002512902536359209,,-0.20252805000814392,-0.001297221945379351,-0.0015307055753492524,-0.018543659116819947,-0.05830921285785786,-0.0004528944178539645,0.032479772822410026,-0.05349794139079511,-0.06712066573863684,0.009252562284978129,-0.02856046796427252,,,-0.0902557529471407,-0.09506725901924742,-0.0902837725890358,0.0010900480298078987,-0.05673077654518254,-0.009274910639134784,-0.021498271990868,0.05035999483288987,0.02554469037324201,0.025603333556065422,0.03263459935334078,0.016129059933934976,0.02957848689360756,-0.06461602369312999
5,2014-05-01,0.03535369007303021,0.02623613939439868,0.012564673972392224,-0.004342809439598274,-0.41284403905471106,-0.007738827901280846,0.020129096388240016,0.02395703198500241,0.03491378750407993,0.016974662217417707,0.17555556768223035,0.2389329076392325,,,0.01928654588197188,0.31367743749043675,0.010459014465933688,0.03689332466317032,0.03598774219567113,,0.0645780982798271,0.032043302974948104,0.015900478163403203,-0.5462373125456912,0.8131149554332134,0.02025506426350312,-0.0018145521045514008,0.01590298436999537,,0.593383806591628,0.0022734513753952107,0.02708229690322404,0.027649624052212073,0.1625388548974767,0.05461131931208163,0.02313130363187988,0.026376708788511286,0.15328474400805858,0.03075993554736562,-0.02783234662305861,,,0.24495182526971512,0.3300296250084514,0.21361068247964513,0.03919873879230836,-0.04009511807691033,0.018723479881019835,-0.03661793197975492,0.037578379514987395,0.02344320475950497,-0.0024962134151025597,0.01206660808579513,0.039682490804212975,0.011409993162034544,0.07698215759909219
6,2014-06-01,0.11149816699039536,0.050147647879557486,-0.01605853683564676,-0.04401258240818326,0.016826977522681152,-0.0174534327229498,-0.021018811731117575,0.038349429718687725,0.0573791511417923,-0.043615900822659474,-0.020415990528005877,-0.015617554316109186,,,-3.624706444413306e-05,0.0037405204526668205,-0.0353924421336662,-0.0144461547834869,-0.02636108041641094,,-0.035194399411491224,-0.10369412574676697,-0.02021691029419081,-0.10464497367702981,-0.11681753423384371,-0.007352957906527346,-0.035448057915776626,0.005381811139042551,,-0.07655697618382087,-0.023467102584666496,0.05320240673146165,-0.06438311009511004,-0.018382498056702508,-0.03880855264044806,-0.01304050293696029,0.03162944522243085,-0.008725024543921068,-0.030090649277255896,0.022983881963602713,,,-0.014809613553947472,0.007451651743949098,-0.001392082119583951,0.023679616129888368,0.04318578908232557,-0.04511272860547208,0.02557011698866861,-0.04680906429106458,-0.02487469884586542,-0.02905543833483463,-0.03467587592402362,-0.0991519243724975,-0.015347010931696423,-0.016614162311614212
7,2014-07-01,-0.036363606948953964,-0.05149829326877864,0.003709341508485804,0.021982492271698365,-0.1010638104006496,0.014260749162250657,0.04115518052386808,-0.02921865474356425,-0.06054606277231727,0.03961928581771539,0.03010419331418275,0.012019077443262255,,,0.004408697882992327,-0.032298180206622874,0.016614765594351173,0.01058615023212693,0.01619443456545809,,0.025395343498696547,0.08374635051963433,0.038025055710634366,-0.057142829690545835,0.020065592323818864,0.01629622722885097,0.023181369226255008,0.00031215466905571175,,0.0711943099550338,0.016711255067596856,-0.02814892008207558,0.0637583180098046,0.02172930604612893,0.06066700577799548,0.06546489231202936,-0.0405145860244805,0.025617447880503116,0.040663250428907505,-0.03192749250081974,,0.0032181785949482243,-0.015032134369587445,-0.028846201471676262,0.0015623711699360764,0.0012284292991691554,-0.07600950005524268,0.013123293789507795,0.02088952674094763,0.07721154612587544,0.04165887312743757,0.01973928810249242,0.027783335934441197,0.07094380615675841,0.038643403784289626,0.057004685855359206
8,2014-08-01,-0.013662918364442406,-0.1164856037216278,-0.049889183585774356,-0.045860321483706355,0.8658777854896172,-0.0689523329041032,-0.03259371374825253,-0.14597445917848903,-0.10741360649646983,-0.05110803368557836,-0.1997001363164348,-0.20142504790939558,,,-0.0704198785028513,-0.20603330446732335,-0.05788213140402672,-0.07601379237014501,-0.07445230623862285,,-0.09155481387513827,-0.0656418422430355,-0.029869278946934082,0.7233624975447956,-0.5254917362652897,-0.09329442306726478,-0.025787488263632943,-0.06597010373661984,,-0.49978141853137636,-0.0453648657374313,-0.10456565059805283,-0.06399274189271778,-0.19716419715963474,-0.08442364379455349,-0.04608189397596219,-0.14465041379852436,-0.18733275485530002,-0.026747378280798217,-0.0008142032449626118,,-0.19718989629087338,-0.22674415005753476,-0.23610056875717259,-0.21840863070038,-0.08648534098619524,0.05178114365621872,-0.05699475176884663,-0.14389442544874767,-0.054453744900917214,-0.02942211615100062,-0.025566040295247554,-0.04807886102979122,-0.062123463252073345,-0.01860282539873294,-0.15927761417019878
9,2014-09-01,-0.0039578761162184445,-0.07486050670317942,0.043173937535723565,0.042109647992623914,0.6649046888561164,-0.050980940280966704,-0.013234080322367748,-0.05286327092946205,-0.059989669929929094,-0.010265027543318738,-0.19428865672622297,-0.27215951662450033,,,-0.029152071104254974,-0.2287792680831538,0.00036126717007772417,-0.036046535852764953,-0.02582733772654655,,-0.05141262010745228,0.07122206811079246,-0.021932609770587565,0.9580260640779032,-0.6666666666666666,-0.03054663243516898,0.014558564894077206,-0.03189187421435776,,-0.522727258959261,0.012741218709327718,-0.02686394235565123,0.03851695890817117,-0.15783688864122244,0.012942606596631578,-0.01741128070115142,-0.0913942632906064,-0.21405056994590818,-0.014470882949751148,0.04197223826620638,,-0.17046032141093595,-0.18421058986331307,-0.21335988633257738,-0.155688561677509,-0.037600749045351614,0.03456701818495526,-0.009157705167668164,-0.11333847771676778,-0.05760086791210954,-0.016155292633785547,-0.001124511728986495,0.05476675285362535,0.05393580731367432,-0.019472510196770584,-0.0388879568966079
