CHIM,COPX,CROP,CUT,DUST,FLM,FMAT,FTAG,FTRI,FXZ,GDX,GDXJ,GDXS,GDXX,GNR,GOEX,GRES,GUNR,HAP,HOML,IGE,ITB,IYM,JDST,JNUG,LIT,MOO,MXI,NUGT,PAGG,PICK,PKB,PSAU,PSCM,PYZ,REMX,RING,RTM,SBM,SGDM,SIL,SILJ,SLVP,SLX,SMN,SOIL,URA,UYM,VAW,VEGI,WOOD,XHB,XLB,XME
-0.008719029481231778,0.045031178603660835,0.018666761642252575,0.023875855987459144,-0.2018663833509886,0.02486666271410605,-0.005360841970400113,0.06086980019598875,0.045830715218519336,0.014719994249253084,0.06972867915392109,0.07541262801043194,-0.13500193965675178,0.13592235031341807,0.03384618275544294,0.019668779109934538,0.030063286718286317,0.03616520452190747,0.037700874605791614,0.09305015444015456,0.034730118654895614,0.03189916519472676,-0.004463184873340884,-0.2348596327729445,0.22016721107614748,0.003478127068644257,0.012724649943162414,0.02091005753732389,0.20945219157123124,0.0034637258863195373,0.039693791702912894,0.02492329672893773,0.061688162235827584,0.011544812916100277,0.006130350627595151,-0.00876150576652655,0.058503501702092724,-0.002422245448970822,0.02778889276968595,0.06918441729836403,0.08404404027747908,0.10162002832033083,0.06849315247680109,0.03164352584742377,0.007317010893636035,-0.007073498699694553,0.028347983537685386,-0.011388881529334479,-0.0012828207628166805,0.0095821295411607,0.024962856551867155,0.02590846976865537,-0.012239456858109569,0.02777779155220122
0.0006766412422701474,-0.008915505426279897,-0.008975345165842145,-0.0046637423279506105,0.07384615652639978,0.008015793451609294,-0.007308123829738781,-0.0584017864404425,-0.001826077678041449,-0.009145333387301544,-0.02534914903167862,-0.0215767277947998,0.03901803022836546,-0.036019526395095966,-0.013736273098826295,0.01827407312631201,-0.0057604649410429145,-0.013500110092470423,-0.015485437545894248,0.017661604297478074,-0.009856316123697912,-0.001078216348859623,-0.01357055903585432,0.05984544258476001,-0.06992659050865138,-0.0311957251845856,-0.010162605741201385,-0.013769292946903105,-0.07815281333156192,-0.0023763831903380024,-0.00669803425237676,-0.0059726812667075975,-0.014669123761666012,-0.009627455260856793,-0.014586362704002041,0.0024107582593231075,-0.012853480482308754,-0.012453112449591935,-0.0023512145906128463,-0.03442860134075223,-0.015730435730971243,-0.012031988128878613,-0.022144326812391358,-0.02660407022444197,0.021099976065676068,-0.013357121950976436,-0.01520928637621703,-0.023646068175398514,-0.011195046869530193,-0.015945218428530146,-0.007270235678190666,-0.005171426679148525,-0.00886312113406293,-0.015323874611118391
0.1291414615595339,0.026986642913666044,0.010943334539680594,0.005466576816861577,-0.046991453158814665,0.0,0.0065456055601917,0.016322093137316102,0.009756199124891876,0.00867935460997263,0.007961757621625242,0.005089182107684227,-0.01392405019227697,-0.010766248938819457,0.004874732403190714,0.014955103614857156,-0.00038620251591724484,0.007343109695394269,0.015124097638748894,0.07844502181343356,0.024355684758038367,0.03031853875340302,0.011183995933077649,-0.0491802984693186,0.0010515296594447083,0.02683356946118002,0.01344038195064183,-0.003315927682822388,0.016377839149647362,0.012517220313164958,-0.014834879445693203,0.0141631318827616,-0.0006210565086045128,0.01989205653128159,0.008431704223789317,0.023647136349846856,0.009114476490913204,0.0065757085048513035,-0.0027492456509149326,0.011614452643116387,-0.01826485369920271,-0.036535984571477456,-0.009535384583411887,0.009003108586369778,-0.017615137019347298,0.0243683495929222,-0.005791317391405877,0.02090087543415007,0.007980816601315993,0.01774681097990899,-0.003478529552000769,0.021823610281786164,0.00740587756290153,0.012227549136671912
0.1958081073877064,0.023357796202369902,0.0339679430216007,0.018640648549172745,-0.0877930948816589,0.05157956644910644,0.016257169916810983,0.03319070157911296,0.02657014925703599,0.0161085181210663,0.0242232730488661,0.027004076988648904,-0.06033383417841779,0.05377711131951815,0.02587209551472008,0.008841003402348552,0.006955093655776425,0.02286288192112301,0.024731644400694714,-0.03897653685226905,0.029815275069818126,-0.014330515700474809,0.016573212167615897,-0.09770111412030533,0.07090316645117793,0.03832761301140234,0.01749857078179214,0.015934174863153017,0.06445478130231788,0.015453325867652587,0.020534028874384942,0.009310425635777659,0.02423851219455129,0.00842774017284238,0.016722429375859136,0.06695373178169575,0.02838704246916437,0.01201591708554501,0.0,0.013203142913787122,0.011627905555375262,0.004213547130094318,0.006016847476291039,0.020713899140559232,-0.028620721924713426,0.026431607387306703,0.0009709146900417982,0.02963246177969824,0.016019228826271995,0.017437559247691324,0.012309365495754518,-0.013246911631209108,0.014907037733496581,0.011702471999166094
-0.03304962700053967,0.028530537908533764,-0.021299632440772282,0.0068624496121789435,-0.04746206424291364,0.016349797583311242,-0.0031993515196518216,-0.02383431009286664,0.02647066475622844,-0.0024867031495918513,0.013881692904494905,0.011503728899575159,-0.03142069815212625,0.02673143587452564,0.012834830894482755,0.03018493910027475,0.017651658088468525,0.013281338540019843,0.011631415536793123,-0.032452527963177914,0.021009218335902,-0.02269515343630313,0.0016780861640188947,-0.05201701819250855,0.024521870180635102,-0.0016779697139519725,-0.01249087829140617,-0.0008618404644330437,0.03561891579884475,-0.009469094232423966,0.014084507042253431,-0.017191051737170598,0.015776648616478012,-0.00501439408063693,-0.01096496409996495,-0.016146712232968784,0.01380182789089143,-0.0034585056400517826,-0.0291453874682558,0.01495751730046061,0.0022990033516978145,-0.008391588947798893,0.008373231291055671,0.005619768743946007,-0.00922965639637885,-0.007725233890677005,0.02715804411334953,0.005716669719232796,-0.0031714646979034353,-0.010804940295403768,-0.0041741555438191075,-0.02438354086602611,-0.00160971968727016,0.016418049703190742
0.030554252271028023,0.054091535514706655,0.014754658588641894,0.0034078386848285487,0.04498257440095328,0.008244451561507564,0.010698964619673677,-0.006369446092854834,0.0681948360098402,0.008102144346053228,-0.01825554119054563,-0.016653105794810504,0.03008929172333565,-0.035502941058022625,0.01756336594203854,-0.01323248619095029,0.016214123392264992,0.01822260536615283,0.014084543688770802,-0.07615085068019563,0.0007527336176696768,-0.02104520386496361,0.011967453241339836,0.03247479629393115,-0.057443717995525966,0.034453917725022896,0.01228221444610162,0.029153024301030075,-0.05760953218657267,0.009900976317174608,0.059523814912383975,0.014078496876580531,-0.008363180369287966,-0.0014399433747524636,0.007760465356688795,0.02909369165218445,-0.011138630041101643,0.01619453907835168,-0.00730231039590237,-0.014178884781205162,-0.012614731711261021,0.01833561662131313,-0.0011864390095963596,0.1021420988902221,-0.02006446031526569,0.01384086130781495,0.11614737966260055,0.02273607816351804,0.011180800210060194,0.008663137686784613,0.004374027384342539,0.009547656533973128,0.0128982585626517,0.017621164038100816
0.03216083542915468,0.06973691355652707,-0.006543076694663171,-0.009811253398751956,-0.14304635742514776,0.0005984709819403977,0.015172889400092144,0.021367609138504967,0.07725320331833818,0.021329324892822032,0.0470042148786498,0.034283399777598686,-0.08900049165906544,0.08527620396165687,0.015512373765851713,0.052681955969258135,0.014471293698837226,0.01507066254764785,0.009920593325043196,-0.05282877284268368,0.015296045748726584,-0.024462339759569445,0.016438108934393725,-0.1084598193763901,0.09446413779615163,0.03899255324503997,0.011952322423266857,0.010727441420027002,0.13229918095601806,0.006085240593863821,0.014357067172133262,-0.017669244266202536,0.039758977499538974,-0.0004806400399844468,0.0005500462173585253,0.007973864518804242,0.03504397804783213,0.024473469002384986,-0.017572321019741488,0.04133640869281269,0.031358829287303824,0.04155129711939634,0.043942902943111706,0.006760750433308599,-0.035831828119455615,0.007679186077206945,-0.016920473371454633,0.03066318475398035,0.01492266704305695,0.014936360212200718,-0.013972157945342824,-0.01947131580033051,0.019697656756463237,0.028859943251315724
-0.02580332289769371,-0.007380153093460128,0.007683935672131361,0.011813880208036108,0.03863991986149942,-0.012158764754730038,0.005213746648230874,0.02719660149185239,-0.008466200052258697,0.0015132727122454516,-0.014800300546163388,0.00958459841410315,0.02204411433086745,-0.02882985744624216,0.006454308095008251,-0.01546864792257251,-0.001463069658361561,0.006186151379452545,0.007297080495482575,0.013449366556591508,-0.01630015730320969,0.01405767436712703,0.0038395022873390994,-0.037712972302098406,0.024129884168435544,-0.003909196568676078,0.020758726847478242,0.00679941425769435,-0.04593064785841745,0.024865533564180163,0.0024616704479620073,0.02226981753527896,-0.008690416059580992,0.004327940222879805,0.0,-0.02696875966994844,-0.02055626100490595,0.008111234167477657,0.014974992667047824,-0.014681911972329547,0.015765747368347183,0.006648943941329842,0.0068261318821013755,0.000559539269398798,-0.007963603270865666,0.011854224207274472,-0.010327070437277569,0.006879982857812725,0.004074206789538942,0.02465044738598241,0.0031283827147908136,0.01560268973303231,0.006243802216871007,0.004207578361974039
-0.046976482073380066,0.012391649427436459,0.03122712925270487,0.011299604484505744,-0.11235113091225646,0.016545719646577094,0.0,0.012219867661044072,0.010045277326357618,0.014808132685646725,0.037556318025951635,0.05617095568773172,-0.07549014890907219,0.07916178629156652,0.00855066066657521,0.04251392301434643,0.00476193393249479,0.00584093236702595,0.0047368258520830995,0.00936768113318973,-0.009289640517077386,0.007118586672559745,-0.004404216011305692,-0.1580278011608752,0.1717263691024651,0.00235474003773816,0.01805743267468076,0.0052708899219720325,0.1182431476245511,0.01540979919268449,0.010435506876479685,0.005865129717761404,0.040327179113748376,0.0031123049046940503,0.0009162460806477751,0.0007390989103142122,0.04691350155368354,0.006282229985412912,-0.015983785212005594,0.03587212182121702,0.06984478681588635,0.07001320839631588,0.05423715214894493,-0.0013983097636065033,0.006880768507067394,0.003347334017735177,0.035652162579324694,-0.009233723617611614,0.0006178552089541894,0.01077196742446877,0.009723117691597548,0.004189913089546097,-0.0011634905784293562,0.013966533390532972
0.055060230162201504,-0.06364755455650307,0.0,0.002979373378538385,0.13160093477852786,0.0063517254924058825,-0.004149534959486497,-0.034205210824649016,-0.07110896037411392,-0.006253763137611201,-0.04295361153421592,-0.025093674496833997,0.07953340192117174,-0.0868392238801523,-0.020347624077998203,-0.030141850754964974,-0.006926788100865665,-0.018031845953623504,-0.009706097121156462,0.019334879376068082,-0.008616436033818902,0.005208478186186622,-0.0075671009275941935,0.06906905037030879,-0.07579272907744053,-0.0039154037096738705,-0.011021134515189393,-0.016385327978308547,-0.1283987930190198,0.005489313142119117,-0.040097094157112566,0.0020823248059499266,-0.03651656224516911,-0.003580036168116028,0.00768971139099343,-0.03618900760985114,-0.04834896954264482,-0.0069002327882039674,0.0,-0.046883457492057114,-0.03730574490061074,-0.03209877691448853,-0.03429788198881612,-0.03920456715543242,0.013667418084213664,-0.002501964993345276,-0.06884968499564938,-0.013234050013798043,-0.00520162904431047,0.010302041587965945,0.008720956749561951,0.006953994191406069,-0.007571403503957488,-0.039944909409950116
0.011431484856619873,-0.048366012346750836,-0.011619617846736685,-0.024879288747561682,0.035555594128977616,-0.024852261183096462,-0.01041663315364363,-0.0322916349668851,-0.04817976552163288,-0.017380640829991464,-0.012607172024257807,-0.01344611084874966,0.03192533074839557,-0.030124050431757414,-0.024015410900413075,-0.010968971202295879,-0.015785557084876937,-0.025521389285483496,-0.02380276783674304,-0.027693549784007933,-0.02351725081213292,-0.014803844514780904,-0.009501257049457477,0.032303492446696204,-0.04476979750736576,-0.017295657126033166,-0.007835708029596437,-0.017657811840729346,-0.046793743111500516,-0.019267800496633538,-0.022784842750625332,-0.008312411180829544,-0.019825343056267312,-0.023233483313970037,-0.009992791563840926,-0.001149354826636342,-0.019826622170341264,-0.016653840522287102,0.02040823506499225,-0.020122810703483388,-0.03121630581040262,-0.04719387959378795,-0.005549390472866251,-0.03672412432277116,0.007865101529415898,-0.009197309847161715,-0.01172231043102539,-0.020589161995948544,-0.010545817254266515,-0.014064778056169886,-0.020893363736097043,-0.007182444994201037,-0.009976335717079256,-0.02618373936257076
-0.03292380566651161,-0.0027472986556282856,-0.0028500763316280336,-0.010662656190288573,0.11516446702885498,0.014563266916112812,-0.00842091940347612,-0.034445609912977744,0.007873821398254736,0.0,-0.03830437421596576,-0.027647990374439657,0.07329838085080452,-0.07369068652926636,-0.017734495138390392,-0.023105312659768826,-0.01491977202410439,-0.020440635337754715,-0.01721173153769874,0.0394069465238761,-0.009685576353107305,0.0011268887508282578,-0.009592687935865546,0.08163255730197883,-0.08497596263185253,-0.02479995888474428,-0.024745460962303158,-0.019162238555624142,-0.11000003613652734,-0.02521280302478316,-0.015544027287919997,0.0075439202519956535,-0.0362879111543532,0.004168706279903381,-0.0023858859821315197,0.005753624874132722,-0.037926642317769085,-0.00818765199790587,0.0,-0.033086207239738465,-0.01777767377811517,-0.02141900655813917,-0.03348238281124973,0.0033283164956157693,0.02787069706059456,-0.03375543905550733,-0.005474478445547267,-0.01812935455623365,-0.00752368663180455,-0.0203280435812412,-0.010117643731599157,0.00333928784144285,-0.011855366747125742,0.0025782817350969104
0.0025406110859569203,0.006887192101405568,0.002143685523125128,0.004234186103840514,0.04233487624815108,-0.007177100729021617,0.0021228224399956913,0.0,0.0005580814224681881,0.0,-0.014338763933562116,-0.006407645958151582,0.029711752651167017,-0.030243266031097883,-0.00180553730514388,0.0018921435818370575,-0.002650621060970505,-0.00032618284752460166,-0.0008757773893741349,0.007882920716325924,-0.008459143158407267,0.009381046993664864,0.0007175710220901138,0.010062866621415385,-0.019626638352595156,-0.006562771024062465,-0.0019795329946766197,0.007261303920434402,-0.04290082119889792,-0.003359220416367767,0.006578981927695511,0.005407709228257038,-0.016049458758309137,0.007814135449184212,0.007542406959536688,-0.02250194871967721,-0.019710956705934847,0.0006783723257541656,0.0,-0.01887920896158964,0.005655988198473522,0.016415830685891742,0.0011551715333906279,0.004221939251832785,-0.002892209379226163,0.0052402107271783994,-0.021100880434266917,0.003142877209562261,0.0037002260987719733,-0.005460588034214757,0.0020440874764748687,0.011647378636419452,0.0037991249938220976,-0.024246610948078808
-0.03750640312178505,-0.024623825180115192,0.013190694393781744,0.004599306156183332,-0.026461565432516463,-0.0020079920866997213,0.0010596383548984922,-0.0011148774696973726,-0.029001555020720562,0.0015245227431437494,0.0048490447024605214,0.030229728659877563,-0.01162784275283729,0.006779679878759276,-0.01989591694467019,-0.009443001608522086,-0.005694738407480546,-0.0013045319642691047,-0.0011685332324734598,0.05661083798882671,-0.00959737267914155,0.018587381397857164,0.004301560044734347,-0.09215435409808323,0.08837904127379033,-0.02064401911866416,-0.001081733962146577,0.0008582713904778406,0.009605035534477831,0.004381474222659353,-0.01307196364282538,0.011170787140464078,-0.0018820017074794566,0.004361901628606926,0.005294961683264412,-0.00936388918053908,0.0026810227381672096,0.002034399640472978,0.0,0.0030068732738903967,0.029246355823606907,0.048452251242115316,0.008073720646261088,-0.02972968254450468,-0.00870199533063751,-0.006950493657037224,-0.07216493814798405,0.007440581272705016,0.004944881689499764,-0.0010979471236831672,0.007603922352409678,0.009868237988765221,0.0007968000441184737,-0.0207078597122808
-0.021590206836545868,-0.005610191532167188,0.008092920924347198,0.001907718209999237,0.08912778289352488,-0.007645828874504167,-0.01074181830011325,-0.04575888149228633,-0.011487602576929663,-0.009744101442914295,-0.0289544192308647,-0.027386470536037724,0.05577336419041296,-0.057912402268103076,0.013327572679798816,-0.013345865048300804,-0.00534557552796389,-0.0055520644861919155,-0.009651984203730844,0.07084941590238235,-0.0078062191116280485,0.022992665857874583,-0.019750540221492384,0.07956102002504714,-0.08389415942233415,0.016863351601244247,0.004332052338533482,-0.02263756806776334,-0.08985201017152315,0.010920807190096657,-0.09271515549771037,-0.010130108263869637,-0.024497224612318683,-0.010871867289099944,-0.00924587155897395,-0.0937376606779252,-0.02540102816801764,-0.007198331166880466,-0.0016325841383174676,-0.024580413803768016,-0.03715844893448615,-0.030808658101691807,-0.04347823996863782,-0.011142062684727744,0.030724227692365793,0.014873354837217696,-0.029292972652236963,-0.032264099436384815,-0.015209573968724724,-0.006962236123126904,-0.011964040776129198,0.013975646082684435,-0.012432753052243164,-0.01662867419318347
