Name,Riskiness R
BIL,[1.33413176e+10]
DFVL,[0.19746875]
DFVS,[2.4234375e+12]
DLBL,[0.22339353]
DLBS,[6.36050509e+11]
DTUL,[0.12776498]
DTUS,[0.21897504]
DTYL,[0.22774567]
DTYS,[6.85698254e+11]
EDV,[0.28797714]
FLAT,[0.95951916]
GOVT,[0.05732646]
IEF,[0.0733331]
IEI,[0.03731292]
ITE,[0.03120697]
PLW,[0.09760056]
PST,[2.62665922e+12]
SCHO,[0.0127796]
SCHR,[0.04577238]
SHV,[5.9789306e+09]
SHY,[0.01274228]
SPTL,[0.16756721]
SPTS,[5.34656209]
STPP,[3.26997515e+11]
TBF,[1.07722405e+12]
TBT,[2.55587339e+12]
TBX,[1.92405527e+12]
TLH,[0.08331752]
TLT,[0.17537162]
TMF,[0.54776042]
TMV,[6.42230252e+12]
TTT,[3.49425704e+12]
TUZ,[0.02603952]
TYBS,[4.61776503e+12]
TYD,[0.381561]
TYNS,[8.84052309e+11]
TYO,[5.41623327e+12]
UBT,[0.38584893]
UST,[0.16985767]
VGIT,[0.04683397]
VGLT,[0.16103684]
VGSH,[0.01415567]
ZROZ,[0.28165335]
