Name,Riskiness R
AUSE,[3.65817793e+11]
DBJP,[7.3757888e+11]
DBKO,[6.68401562]
DFJ,[0.2202933]
DIM,[8.35248338e+11]
DLS,[7.43473947e+10]
DOL,[3.53001499e+12]
DOO,[8.78923218e+11]
DTH,[7.23313484e+11]
DVYA,[1.17595339e+12]
DWM,[1.07806831e+12]
DXJ,[1.06113002e+12]
DXJF,[1.65545178e+12]
DXJS,[1.0679271]
ENZL,[0.6179981]
EPP,[1.04803196e+12]
EWA,[2.41597141e+12]
EWH,[9.00791974e+11]
EWJ,[7.82908588e+11]
EWS,[3.33007665e+12]
EWT,[5.57081606e+11]
EWV,[5.07935884e+12]
EWY,[0.88686237]
EZJ,[1.1860465]
FAUS,[4.20001129e+11]
FDT,[2.77158049e+11]
FDTS,[1.69222325e+11]
FHK,[6.95941059e+11]
FJP,[2.81202606e+12]
FKO,[5.94502384e+11]
FNDC,[1.52858162e+10]
FNDF,[8.17332756e+11]
FPA,[9.49888302e+11]
GWX,[1.0283761e+12]
HEWJ,[5.16603788e+11]
IDHQ,[7.72137486e+11]
IDOG,[1.4508429e+12]
IPAC,[2.93106128e+11]
ISCF,[0.96658262]
IVAL,[4.26620596e+11]
JHDG,[6.96960822e+11]
JPIN,[1.00148716e+12]
JPMV,[1.5041331e+11]
JPNL,[1.00483464]
JPXN,[2.39820796e+11]
KORU,[0.7474836]
PAF,[3.3220172e+11]
PDN,[2.97050077e+11]
PXF,[8.43113432e+11]
SCJ,[0.30682683]
VPL,[1.66381915e+11]
