Name,Weight
Technology Equity ETF List (75),0.25931532513617617
Financials Equity ETF List (51),0.2718043628923797
Developed Markets ETF List 1 (100),0.17746122848946122
Materials Equity ETF List (62),0.15002368384779496
Developed Markets ETF List 2 (100),0.14139539935573342
